Time,U1,U2,e1,e2,e3,e4,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
0.054,58.47137451,67.37778836,51.06791591,50.73766209,50.96215439,44.39540243,66.76936119,45.18753549,57.91344602,47.87591227,44.38409892,36.23462544,50.47441221,44.59172129,58.33753114,44.08009112
0.055,65.71757336,64.75779902,52.25510928,42.45354813,57.10263367,48.4306114,52.53923,49.65103773,64.47406892,48.62364233,33.37781127,43.88181951,50.56760106,45.73308802,58.95214009,44.94899501
0.056,53.83695817,69.75542002,63.56354337,62.9344432,78.5218475,29.93321448,63.66265228,67.82514538,56.45292431,52.87049037,45.73924001,27.09752846,56.13433785,42.99532114,47.8806619,45.2807672
0.057,57.84737031,60.09569028,44.98285865,54.63671728,65.53631131,44.80479166,51.66156767,39.87179929,58.92657073,54.56149331,62.951872,27.13687684,38.73681193,44.60642441,60.10744017,49.39851444
0.058,66.05374175,64.78831734,39.4870349,52.92167619,45.89610024,45.88911307,60.73171205,59.92169904,50.73839002,60.69178737,53.75849119,38.88537736,51.2577559,47.42201932,54.32161723,45.85289405
0.059,51.98882469,69.10476261,39.1519664,38.43208718,45.04927655,55.33736771,59.70965165,37.25200418,49.03924415,54.90262011,55.83719899,19.34584215,47.17052504,52.73451529,51.40495453,43.64538151
0.06,58.59421516,57.28212004,46.38774887,59.88469775,47.60768322,46.42358667,49.99010859,58.20770039,45.39748602,47.37112667,54.92174878,20.68672162,60.44483465,55.84099786,64.89955531,43.99073943
0.061,54.1003057,40.00344004,40.33540115,32.97915783,43.81356358,42.65980956,61.05238703,51.25322345,58.22229645,57.00801065,49.30896942,37.24968602,45.78727304,38.89426597,65.65180677,38.32931379
0.062,53.90716824,64.63174024,58.51216348,49.59034905,72.59985525,48.524054,52.44804829,61.35624764,57.22272359,49.37662947,50.69907034,31.93651667,55.23226072,39.26213554,48.76623093,55.90596524
0.063,45.46396655,63.36250282,41.28674411,52.32266995,51.8999801,41.23030966,68.29171037,45.77230336,57.69040676,51.43570957,40.15581603,17.56959367,67.79381306,31.53394429,49.62321854,43.68565635
0.064,59.31679738,58.75195811,24.94091318,51.41097234,52.34548232,42.21268155,63.92028652,49.81082881,71.44746409,51.77446055,49.84592612,41.91073366,37.09891066,41.575657,58.4824123,44.48427838
0.065,44.23275741,67.25093542,48.72094295,60.73652613,55.11875249,42.44890948,57.01327903,39.5372517,53.79343639,49.75019101,55.82064517,33.15280496,55.96674639,52.65759383,65.53765733,52.34520701
0.066,65.96687421,62.17103881,51.40610246,44.43012117,61.34241924,47.83793065,47.78356715,37.38727839,56.47542642,49.3372929,47.59104217,30.24628757,61.18109218,44.73427846,47.98660041,47.57961494
0.067,54.20467303,68.71438452,68.22550457,49.63219077,54.10547316,44.46131467,51.00545387,54.53526098,72.95652741,55.63515414,55.98315062,24.42593742,53.91550447,45.8839133,70.25723694,32.84138846
0.068,49.90124725,65.50168211,31.38363274,65.81892781,69.28473345,48.47123551,53.59222484,60.22305153,71.08207807,67.04653202,45.36660416,28.74277445,57.26145413,45.06475636,54.84029414,40.703378
0.069,55.43059297,58.27670929,43.81465538,57.53316865,56.3267093,56.22855306,62.50778239,51.73591213,66.3287739,54.98265661,43.57125504,36.70002276,44.45685742,46.00886088,41.42538983,57.78190376
0.07,51.78112319,53.76161752,48.05675461,49.49144517,64.59772117,49.94973841,54.76695048,62.14483403,54.09409199,58.9738642,53.01394971,25.2822517,45.71779492,36.83044109,60.25817774,29.34179305
0.071,59.82265816,67.35409904,57.01606424,53.16245522,46.85770925,31.58262798,57.28902846,62.48880092,73.07168108,43.80827893,58.90273312,37.3042291,46.37823391,33.84335525,50.31426833,51.07682066
0.072,53.30029883,53.07801287,45.33709972,64.8242368,54.38720511,31.48535594,53.07283676,52.11845333,57.89247295,46.26300765,37.63717911,32.35872272,70.53561648,33.64428118,41.7132114,47.97357193
0.073,60.68113425,53.00695771,52.52374033,50.12664466,59.87021212,36.71521102,47.30407018,48.6348266,60.0299866,37.44424938,45.01754475,26.5990231,58.6481494,50.89274509,56.5919433,51.34669323
0.074,65.12808243,58.81856923,29.57771458,53.80631234,51.71823446,45.95819819,73.44435837,49.7539365,52.8504063,46.93578222,46.4801902,34.02211033,45.94776469,39.19518024,60.88991297,56.22625745
0.075,61.72347034,60.45524944,52.90555489,46.70579438,58.13275819,45.63350373,60.75966162,57.09706858,57.62937886,51.02000413,41.74963036,41.74287783,60.44721087,52.73305649,56.82778774,40.47755352
0.076,54.45300079,54.31847718,49.28786297,38.83546438,46.79419213,33.37462366,48.61122898,56.54504106,49.5896299,52.74659004,52.53767984,32.84093127,62.90789067,37.9486863,50.18701566,49.03306177
0.077,59.13642256,45.57395701,50.77438851,50.41051488,48.02637119,41.32878214,64.29077196,47.05134864,57.47101175,47.31202361,58.7057076,25.75980372,54.90321054,53.54990622,57.50819561,61.16171228
0.078,61.96028937,67.68394946,64.86842462,51.17870129,59.8070631,36.40782586,62.36381332,58.68447812,50.07244566,56.00483581,38.5357411,19.28624122,42.51174429,52.80573465,61.82498533,28.28382081
0.079,54.94116948,70.72146222,45.85063396,49.71593142,49.84340522,50.14246825,59.42927984,41.32321973,49.50722973,67.20179532,52.16983583,24.61032518,57.50102155,55.31763685,45.69689934,42.28862343
0.08,73.65484324,67.84925519,50.61845433,38.98292754,43.70557123,29.41824173,62.90181612,49.46337069,51.73059966,56.60500198,38.85901121,26.96042012,53.68754643,50.04132898,60.13080727,43.96569127
0.081,48.3745165,54.89667141,44.85104439,62.32053401,62.37840035,50.0346183,66.36755142,56.18835684,60.51233255,46.43776226,55.78787593,25.30645654,36.74018021,43.14449944,57.98344516,29.73021459
0.082,63.73849271,66.80500014,47.59485751,42.13133684,67.83914687,39.03061667,75.68991552,55.14613623,41.48329091,57.58934955,50.02104065,15.62176208,55.1411982,31.63727447,53.95025262,51.96643205
0.083,70.85287348,41.55928564,58.90381438,63.57605513,58.29512648,44.19473095,62.16539533,49.48871998,54.92978553,37.60006253,46.72671313,28.45582943,62.19272613,42.12221676,59.27647074,48.41715215
0.084,63.28830912,56.72249737,37.75850576,44.22377223,65.64204733,14.44653364,61.65835472,57.36741128,50.38630177,62.29380158,64.14007946,34.56844738,46.44902066,45.18269592,68.79721516,35.63902617
0.085,51.84863774,47.55321728,54.3775301,49.34098223,42.35705936,43.7437584,48.03872109,64.6472341,50.87865305,48.02051828,48.46486094,28.74678661,51.83543898,29.33818195,56.47023073,41.09034358
0.086,61.27589718,60.23234162,55.05210884,56.27473205,67.80502542,46.21613588,55.45062145,52.51996945,54.00420434,56.77165761,30.96304252,30.95734657,43.81422013,61.10034257,60.49941812,43.98831494
0.087,53.39525418,58.47167699,46.07650309,57.6531084,62.07308964,45.40387061,78.01915048,55.25606109,59.27835459,47.82641906,32.28624997,22.40936098,39.05725542,37.35690824,56.24497126,53.00249577
0.088,58.58423236,42.99972087,49.72875015,45.86188962,40.60193412,38.34806977,55.08244263,56.16712344,53.69866784,47.70777566,43.34585971,30.47765409,61.69872829,45.93417153,74.22889144,34.7558516
0.089,61.14666079,62.17470954,50.2706149,64.28908296,59.71358703,48.92861594,59.86310615,62.08256198,54.68680464,65.24312915,56.15316843,23.01113217,60.36624703,37.24753545,62.10702318,55.59458578
0.09,56.38614875,67.4208349,49.34295537,65.24729775,56.54920145,13.06932484,60.61895004,46.95887909,56.58823632,58.07618456,53.93329726,34.86321881,48.2120869,39.1870543,57.19848529,40.88969805
0.091,53.16731191,46.41060715,49.42163379,50.69534013,59.98450308,37.96249124,61.84972503,49.16598127,44.44032466,47.82295076,63.38803915,23.61036022,65.37402756,45.67536595,42.94419174,53.75474148
0.092,56.9189261,61.13765715,36.28328431,51.75849607,51.31207886,27.50107035,53.54221342,79.86779809,42.35243601,66.93254628,52.29061116,26.35537477,52.27024323,40.08391619,47.11522435,55.96381458
0.093,62.36003418,56.87527012,47.04403786,55.70783892,50.00123272,41.76099789,58.12004263,44.73081615,52.22060164,65.58882519,52.28725979,23.80602325,40.6539401,38.07487328,61.21833722,36.01553733
0.094,62.59138459,58.87676706,61.59115866,60.44214485,56.68160858,47.24982442,60.97298905,68.17382768,54.30336331,43.10070253,57.54813263,37.48633219,54.3479265,40.44625862,51.28911824,51.61435381
0.095,50.98958723,44.49792799,50.3113278,48.54863796,53.19019514,46.09545358,59.90048822,53.59733351,57.53061997,54.73903969,38.76413252,31.21765532,62.87586656,43.78205763,48.65766775,59.08983107
0.096,58.30716869,62.75028262,24.24248995,53.01033179,72.71683861,36.45387421,62.67837332,47.74218362,58.87687937,56.34257524,52.68240726,20.28202364,54.50574127,45.62804348,63.52226301,56.78439603
0.097,61.88678707,64.50316189,47.3589366,52.35521612,47.09559644,39.30949841,53.04120115,56.63166498,61.62794808,47.43051899,44.90969606,17.21124238,55.06344475,58.54215092,60.27106785,54.23715643
0.098,55.97739885,54.86157794,50.4200355,61.40484517,54.21714907,37.93395703,66.11133172,60.88843541,54.72457947,38.59688873,55.42763389,31.70579127,47.13819558,52.96442292,42.86096652,53.85386073
0.099,54.6303991,63.18877203,44.39319008,44.96016157,53.24934815,48.76762259,41.6390483,51.94920885,66.96871885,44.12027494,67.38095464,27.5316135,41.26552819,42.74903791,58.74744245,53.86517127
0.1,63.08628904,49.76253316,56.53481366,57.76897187,65.17704653,34.18636516,65.32030495,56.8296691,65.56320346,43.60641133,40.85570446,32.98840486,45.45616894,40.53124257,51.86889212,36.70522433
0.101,59.49379841,64.31224396,46.73724874,52.2574339,61.86834109,31.51857552,66.03895218,48.19435464,63.27596616,57.26959993,51.07410993,31.17344055,45.86995159,43.01520765,69.89606866,61.27920258
0.102,61.68321006,57.50708802,54.17636394,38.83587808,62.24534014,42.24778611,46.43197502,51.37821986,64.87302772,50.87744517,40.55159999,35.51611643,47.90843369,37.95229583,52.34410775,44.7599675
0.103,62.13729251,63.42310497,47.4904681,62.71903066,49.02673218,52.38735184,48.1897684,52.03737638,62.73608982,50.56938064,58.49355114,20.02497569,55.63664117,33.78417144,51.19620091,32.22095437
0.104,59.52328733,63.24775046,51.62299105,60.65393625,44.80162729,55.2145181,62.83941698,61.95591733,52.40132616,51.7115987,48.96588045,31.07862923,33.81635296,50.03972408,67.07518948,63.7889486
0.105,62.7661534,55.74919449,54.32397983,41.03638064,65.11555481,38.59014157,55.08793141,49.99121493,48.76388229,55.69416993,40.84429662,29.06098436,47.59745959,40.11559622,45.81900102,39.91115566
0.106,75.64919958,47.53945659,53.31256778,54.84509214,53.24023643,48.47258282,63.95012555,54.49036476,69.3360011,46.63885302,52.31501055,29.3872002,56.62880853,44.83215863,56.28117879,42.5170709
0.107,61.39116688,60.79353881,49.11756827,54.68294302,64.08747087,46.27023105,76.02097923,54.33219137,54.29839916,54.09213703,52.69851857,25.93891954,55.22306551,34.09917624,67.49354972,60.98021232
0.108,55.44625392,48.28677605,36.81636856,60.8404512,53.17587761,39.67330155,65.50916627,58.08055992,52.80111866,44.37983482,52.35155863,33.50357495,31.74949062,40.45011709,74.50304417,47.18509533
0.109,65.18077614,64.28924196,50.39821553,67.94263226,49.32682136,52.10116236,58.42422423,56.83764602,67.10853121,38.65279777,46.1352622,32.25026738,41.71430765,38.95082937,51.84619967,40.3668973
0.11,65.40993124,70.91525071,41.08087392,50.58261111,60.56844339,44.1999088,58.07079545,48.47496387,48.78786373,52.47882113,53.03434482,29.27384663,49.40333034,55.76554174,52.22353394,51.15337257
0.111,57.83592674,54.65706078,40.3302525,41.76391465,62.3438752,42.17035274,74.60473725,41.36451882,76.22907438,44.61142704,54.07706258,27.94955342,60.40482469,38.35643755,54.73682091,42.65301255
0.112,71.59609708,59.26594348,61.03177739,54.82639349,44.60654,28.03420416,55.8689769,57.01956356,62.04648558,52.9939134,41.17095062,16.78451339,52.33490952,42.19576384,53.18528382,58.64713988
0.113,48.82982883,55.76779959,43.19431266,63.21739112,63.09874315,46.47432459,55.62258266,40.61331814,52.97137664,51.36413287,52.54798407,33.55968162,60.59122609,39.79951046,68.03300786,38.80027745
0.114,53.5840513,68.27884972,35.7234905,51.52925774,52.74941564,39.57543751,49.72714247,65.44870286,51.20290558,55.61131217,54.15605912,35.45493494,63.64279761,37.17430045,58.00218123,61.51618868
0.115,54.6777326,52.56084654,56.68423012,67.17196412,61.8173543,42.60418906,60.84903881,44.19491879,75.71276265,43.44625623,46.05848968,44.63367869,51.52630002,49.2234859,45.57392439,44.1760951
0.116,62.12266514,41.84970919,38.89321009,59.9206311,56.15497294,36.73035131,51.86113852,50.35074516,61.95428505,49.12324648,55.63269601,18.73704319,55.93480752,42.23365006,44.97167402,40.08196002
0.117,62.49312813,51.29484517,55.73303989,59.92300173,54.17424341,39.96071059,47.13452793,48.25756875,59.03780957,46.21402701,58.46888741,47.82465229,48.42597457,54.08316331,63.31381126,64.13407087
0.118,52.44625644,56.20542119,44.22229986,55.34523819,62.88122003,44.40712332,65.69009971,52.31670324,53.16778152,50.58903778,56.7316072,30.66707873,46.9534388,30.5470094,52.17389846,52.95229761
0.119,62.78379405,59.19097791,41.25829543,51.11224798,57.6680671,43.87806256,56.0018624,62.1721362,53.43575971,51.86542211,46.64971998,32.37704065,49.01446784,48.6640336,56.02407852,54.21079768
0.12,59.91184172,61.16790823,33.3953509,59.83730001,48.9566504,46.49561813,58.74740502,58.99276527,56.46944803,56.64702057,46.88954073,27.10034895,44.73667586,42.52164276,57.86346474,51.61708263
0.121,74.70131272,41.86465985,45.74337071,45.49644839,65.9728134,43.32975433,61.551455,62.01877251,52.33171612,48.78112035,55.89197581,17.74745694,47.82219595,44.39125031,77.32672213,48.88582231
0.122,61.34136187,78.52539296,35.61436454,55.17901678,54.32843197,54.62977019,49.82185297,68.47202982,66.42188393,48.56420281,63.48907458,31.01161176,51.58120002,52.58877769,68.84269338,57.2107487
0.123,60.92970201,49.19852802,55.54471353,59.36438505,58.55819606,38.27076262,63.01612547,51.85292911,60.42391787,59.92352927,36.71765581,30.3380896,42.52123334,49.66546189,57.41088882,49.9724192
0.124,60.56722789,38.66429496,54.93431499,59.57718577,48.58834943,62.83938127,56.38700826,64.63727194,54.5594895,32.3266519,48.22842418,33.92299068,50.55293583,40.24653838,55.15224819,38.35082583
0.125,64.80236286,56.35276002,54.63789105,56.12070769,45.21730024,49.58260894,55.54140632,63.05606019,59.86558402,51.73776749,53.6996201,27.83147393,58.72879317,44.15072218,61.24771823,43.60186424
0.126,59.19534035,63.72965858,46.04233251,59.58447641,58.32248064,37.81247518,66.81715431,60.1458423,65.55227116,48.62110891,45.71137723,32.46228957,47.16630247,47.46385063,50.77091068,44.10529645
0.127,63.51429887,64.38630368,52.38606041,44.58760328,57.55266985,47.88212407,64.34300736,38.98754924,57.74063083,47.04125638,30.81639751,19.35281977,53.16528566,44.63767479,53.07615767,51.85652901
0.128,65.52314089,64.54396734,55.28090235,55.04554308,50.3583739,27.15146062,71.25858476,47.57489383,52.11359308,56.87442713,45.52693072,42.90067983,51.09748506,44.59328079,60.28335705,42.9780017
0.129,69.23110321,62.09038715,36.10121335,58.71288418,58.33344515,32.95423827,67.98750235,56.02488553,69.46165051,40.00188113,51.8530666,28.51356013,46.93395648,39.49664258,58.37404492,42.69460833
0.13,47.37856359,57.56660151,52.45521913,50.08627723,45.88297144,33.00152197,65.91565185,46.09774849,72.42548068,54.41667909,55.6436075,27.54353283,59.95781196,54.83307706,64.37326733,52.52791953
0.131,48.2590171,63.06404825,50.57600231,59.9078101,61.79108336,43.82824018,70.52488159,57.73177096,49.70545392,46.85091682,40.03829824,13.68011627,43.99772425,41.58136542,43.65923609,49.8402772
0.132,64.6697905,59.597527,52.48201264,55.49985667,72.22706907,36.701467,60.33934145,55.01267453,66.60252285,60.72871093,46.11877599,46.82105073,71.30216446,37.09524401,46.99845553,48.10610924
0.133,58.36485678,46.59593273,46.53034746,55.53427506,50.15945774,31.42830727,50.18014493,50.38016187,51.74056771,56.91772881,60.28394332,14.27083465,48.56658226,44.29226882,52.2253959,45.84282418
0.134,62.15362474,47.99476139,52.02366852,59.84829452,55.52036015,34.12000758,54.43284544,50.92446758,55.99190273,67.84182728,37.77962171,21.80741497,38.88460523,37.42983221,62.44001751,43.75149825
0.135,52.73053706,55.38693371,46.95105908,68.67701119,51.39562959,53.84718951,58.14901121,33.60800243,48.07021113,53.74675002,57.10649069,28.58746838,58.34420819,55.10843235,54.26153473,52.99635917
0.136,52.02815939,64.60279819,57.42644165,48.11062977,47.51976159,45.08147571,66.23296533,52.57253193,59.70645003,54.90882979,39.6011418,39.17789112,53.9829336,52.1564782,57.71620614,37.5235844
0.137,49.91581909,61.19706399,51.57466523,51.39935637,51.41792679,42.82065059,54.65058617,63.04509546,50.72329484,43.23094742,44.3910049,34.78891869,53.24552842,37.98788903,62.24778843,48.11482056
0.138,74.1066423,58.80331692,46.85557878,51.65959907,48.48785847,43.07516568,58.74727506,49.61779246,62.75967566,55.66250598,44.77759486,24.33895082,53.67640655,35.25943873,43.12331621,39.98958998
