Time,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40
0.01,-1.071399513,0.003956673,0.711463056,-0.066393648,0.385518808,0.117412242,0.103308848,-0.830513791,-0.36176131,-1.115664453,0.098413521,0.285650333,-0.08136352,-0.099697763,0.828027856,1.564803125,0.158844765,0.32648734,0.260579578,0.585660805,-0.024577946,0.081613333,0.17056914,0.513656657,0.69853646,-0.753698043,-1.029992109,0.523811166,0.202052557,0.043662962,0.536680974,0.001196185,-0.243234764,0.559500633,-0.326057062,0.087924136,-1.44214105,0.296266203,0.22474191,-0.011308306,-0.714703897,-0.332503511,0.413836138,-1.098897312,1.002400691,0.541036627,0.30486078,-0.250414728,0.067545622,-1.00844895,-0.13165659,-2.503955936,0.059937839,-0.095895034,0.436488161,-0.334551711,1.349383804,0.764162582,0.053193604,0.343381415,1.180144005,-0.438471789,0.731095793,-0.674422778,-1.454396798,0.668394739,-1.106527113,0.951201109,0.222508257,0.916663436
0.011,-0.037027421,-0.886271609,-1.029560431,-0.420295921,0.316596604,0.150050106,1.0553118,0.815346188,0.143071699,0.42367114,0.838798413,-0.820948149,-0.207672034,0.066050712,1.043934877,0.185866283,-0.197747824,0.570450416,0.148646047,0.551469295,-0.40076796,0.144074936,-0.619191071,0.057735296,-0.437797222,0.409446138,-0.850837664,-1.407070049,1.263152105,0.234840362,1.15648112,-0.384941038,0.421916071,-0.766397288,-0.468151255,0.189260032,-0.352775059,0.938763702,0.427093847,-0.106625874,0.133923155,0.628578405,0.727536942,-0.802209112,-0.842120442,-0.801970147,-0.613797748,0.770694281,0.24652831,-0.776142063,-0.085685159,0.082369462,0.02963586,0.130601033,-0.055346341,-0.117291969,0.272655269,-0.846206649,0.829948743,0.308231254,-0.253392761,-0.147195456,1.044922007,0.645970403,0.447452164,1.116201552,0.580337656,0.022856873,-0.720054426,-0.358692541
0.012,0.556309708,0.417149666,-0.897575885,-1.641577174,0.821707865,-0.638759743,0.269103975,-0.8799317,-1.174167399,0.522518269,0.357599422,0.315423509,-0.470228723,-1.686566359,-0.94133462,-0.264357677,-0.369369031,0.132988178,-0.012861997,0.391807065,0.172099105,-0.478353083,0.61662409,-0.388668314,0.978440278,-0.799550092,-0.28941782,0.44130458,0.090653307,-1.046229879,-0.640737231,0.703295321,-0.065469793,-0.459383193,0.4785968,0.038587458,0.749068636,-0.073234289,-0.458232916,0.561332043,1.070419558,-0.552395889,-0.021221823,1.007883202,-0.41534951,-0.150776625,-0.580939058,0.208191313,-0.885309008,-0.044153408,-0.245722716,0.771773546,1.011781275,0.981638528,0.09454477,-0.964829526,0.21641413,1.060327865,-0.404096475,-0.186694746,-0.318618038,1.767159742,0.410062385,0.042166717,-0.994450646,0.352605295,-0.189092108,0.088626858,0.99729169,-0.132961903
0.013,-1.431686955,-0.191814893,1.301753693,-0.540946084,-0.99219688,-1.032739125,-0.209651675,-0.427850881,0.77940655,-0.970127349,-0.455313421,0.619655298,-0.025059467,-0.462532133,0.261199787,-1.027091294,0.850037654,-0.552485862,-0.355822054,0.307339904,0.316046582,-0.61835814,1.490328877,0.318569986,-0.163811685,-0.568116799,-1.235997545,-0.577007064,-0.526379807,-0.777386347,-0.256596566,-0.915956976,-0.459777612,0.458470896,-0.274665908,-0.652107114,-1.660167938,0.236190766,0.568843766,-0.638322092,0.863968422,-1.196213373,0.692518495,-0.081662534,-0.77910055,-1.15743375,0.124258565,0.131575262,0.419106594,-0.729515778,-0.741479966,0.666840624,0.326166845,-0.167858729,-0.642916308,-0.43495837,-0.123640559,0.903066443,0.150284974,1.099137146,-0.801354818,0.076560847,0.644839703,-1.44211092,-0.364638939,-1.036159178,0.055794206,0.398119779,-0.806904221,0.880074712
0.014,-0.135617746,0.160737953,-0.122701561,0.014255406,-0.266551331,-1.308962881,-1.854248116,-1.256515172,-0.647085672,0.19488933,-0.04614586,-1.070497198,-1.412975295,-0.361279131,-0.400235861,-0.448904919,0.559424519,1.173071706,-0.643797201,0.367883006,0.270550239,-0.820974317,-0.12812144,-0.0484828,0.235711098,0.056066961,0.909719258,0.327136432,0.461169175,-0.457220151,-0.458730212,-0.322797197,-0.011240589,-0.62814709,0.543356119,0.062123565,0.509498458,1.487672774,0.436939748,-0.040090489,0.407231723,-0.638317561,1.459914132,0.221074568,0.144582304,0.16729387,-0.202350884,0.198790977,1.241047937,0.096344075,0.287640235,0.449025822,-0.20047251,-1.416564974,0.657361733,0.739342487,0.254602665,0.708668295,0.274199452,0.385222258,-0.033200453,-0.562263061,0.266622827,1.208359637,0.367473313,0.870654639,-1.291778541,0.182681393,0.208855268,0.717150255
0.015,-0.798535904,0.260474757,0.80019424,0.074282141,0.115786962,-0.783149773,-0.774858381,-0.535204121,-0.414067856,0.075456128,-0.61120445,0.279499161,0.286672527,1.787911077,-0.645014145,0.333679991,-1.515493776,0.642231863,-0.442891236,0.483678477,-0.239212186,-2.115331525,0.538827723,-0.813287699,0.232074059,0.875080148,-0.75228954,-0.571416081,0.789998999,0.708943632,0.115079404,0.003338267,-1.281713475,0.339580472,-0.192110314,0.17701061,0.109581452,0.602278856,-1.120063619,0.441101427,0.211990383,-1.002659468,0.387807783,1.16174408,-0.055122178,0.368338069,0.319503276,-0.554796605,-0.59623741,-0.084354776,0.376451766,-0.621534147,1.271763945,-0.165419958,1.156433325,-0.887985498,-0.669084439,0.137188769,0.188440988,-0.702437678,0.479321262,-0.774451459,-0.094170079,0.038549944,0.061397771,-0.381672875,-1.364814707,-0.985746973,0.046891802,-0.584550971
0.016,0.695510441,-0.057263089,-0.612001447,0.166974017,1.663955522,1.59951057,0.531484357,1.672836412,-0.069559426,0.576901418,-0.795838253,0.564195815,-0.24291803,-0.057974803,0.490001156,0.06019378,-1.33965585,0.135291243,0.388200059,0.221750528,0.733231068,0.045286141,0.724914986,0.223273199,0.363511063,-0.389726608,-0.192792017,0.321119228,0.15285995,0.7151115,0.167386864,0.042595579,0.366666099,-0.537538703,0.789308787,0.464191708,-0.147809229,-0.696182586,-1.495869047,0.542730186,-0.326527261,-1.675795557,0.40898985,0.066244964,0.317752403,-0.133998708,-0.343589289,1.139061628,0.412433197,0.525166837,0.242946344,-0.170020585,0.400417624,-0.425614067,-0.873244741,-2.170872448,0.253867425,0.621391384,0.770199338,0.326777913,-0.46679998,-0.966352838,0.398275753,0.04615804,-1.078714545,0.023572566,-0.999211182,-0.561238435,-0.050819231,-0.723011118
0.017,0.662579967,-0.586220728,0.519646205,-0.500927337,-0.089118399,0.615083073,-1.849228577,1.043381969,-0.404851506,1.973096502,-0.745633115,-0.720657388,-0.728072234,-0.0396926,0.5801368,-0.550408687,0.194331286,-1.612434522,0.190643141,-0.767912471,-0.569500226,0.285544373,-0.386993959,-0.389398608,1.677974251,0.777738592,2.75524E-05,0.67490793,-0.503082232,-0.303591361,-0.537291013,0.206362919,0.75776385,-0.69812759,-0.592043283,-1.068552962,-0.101412261,-0.754101407,-0.798212844,-0.526998698,-0.331037399,-0.307767604,0.763994949,0.93255032,0.850162147,0.087253789,-0.755076827,0.96418519,-0.135016308,-1.350723307,1.19894945,0.469583086,-0.985691375,0.875950541,-0.11439747,0.349584492,-0.30589895,-0.829602796,-1.635965915,-0.113843858,0.169060885,0.536609409,0.258069769,-0.508635773,0.496015482,0.691291073,0.240570981,0.852216435,1.414825757,0.809445658
0.018,-1.040692848,0.606416354,0.696338485,-0.294668624,-0.302012449,-0.475788801,-0.291723278,-0.495408602,0.54476193,0.060022035,0.047322778,0.754187123,0.706699831,-1.098005604,-0.765468655,0.683308586,0.631852333,-0.239524313,1.077173694,0.117330617,0.006694677,0.222571865,0.529470266,0.793865311,-0.319043544,0.473868635,-0.213720178,-0.170641181,-0.284704535,0.276801227,-0.264930597,-0.922678666,0.792834789,0.572136194,0.687766842,0.067172064,0.532663771,-0.048707523,-0.86346776,-0.753889607,-0.131471103,0.36139338,-1.540090283,0.411073064,0.174574681,-0.525176298,-0.30028646,-0.004538411,0.331614299,-0.46316781,-0.686085056,-0.593430554,0.426850186,0.112335568,1.383195082,0.971842501,0.601676857,-1.331295152,-0.880978764,0.103853885,0.626094078,-0.115747448,0.547671563,-0.903281059,0.921394309,-0.198430157,-0.516451532,1.511647179,-0.440699278,0.712157116
0.019,-1.538484304,-1.130706916,-0.284267343,0.695920402,-0.680184823,-0.456459482,-1.578085808,0.086831923,-0.128515532,0.198575028,1.12426889,-0.052955249,0.10312164,-0.413242595,-0.258248728,-0.277294396,0.954779073,0.237673696,0.273934931,0.386565746,0.463036312,0.60714784,0.449110403,0.24344381,-0.873095867,-0.484529637,-0.632386856,0.607421861,0.50320955,-0.426633445,1.174864393,-1.97227307,0.339223624,-0.169015956,-0.202336624,-0.58994583,-0.091811798,0.823518545,0.290576971,-0.441623547,1.644083259,0.66204154,0.66541986,-1.30176216,1.222507552,-0.717102737,0.371148824,0.858599463,-0.375278526,-0.163331821,0.791139222,0.2206407,0.442575514,-0.631205834,0.282671843,0.985499725,0.028309472,1.102125729,0.920218641,-0.638087898,-0.024528267,0.022097336,-0.199216007,1.430944332,-0.394891085,-0.469712874,0.325903264,-0.168668894,0.051569784,0.254630667
0.02,-0.762755151,-0.284507573,1.261362518,-0.044458539,0.699034542,0.377274844,-1.007286674,0.477666225,0.306957381,-0.304678765,-0.100964523,-0.413264606,0.18559855,0.565102139,-0.528478438,-1.207110136,-0.050160326,-0.953765614,1.209250102,0.4032174,0.294172206,-0.942434171,-0.152140693,0.331600194,0.411686398,0.403594742,-0.243126243,-0.229468342,-0.703403606,-0.38125405,-0.3469086,-0.172100712,0.525380665,-0.711772315,-0.588300228,-0.522243824,-0.53155494,0.841288485,-0.491290091,1.888529626,0.08664497,0.687266697,-0.59464335,-0.680475219,-0.272240312,0.567718511,0.054408002,0.136362965,0.305527663,0.47316752,0.24703867,0.294931205,-0.985251204,-0.10840174,-0.367454035,1.501648856,1.544996583,0.638130185,0.180703056,0.041439322,-0.266463651,0.342825228,-0.063759366,0.20288893,-0.394678673,-0.857892367,1.059190658,0.183630697,-0.571744755,-0.042204538
0.021,0.597464191,-0.595080768,1.452270719,0.903764409,0.328460832,-0.133876815,0.026406945,-0.964051009,-0.042930691,0.508613229,0.621776314,-0.58382629,-0.392664629,0.219254836,1.269074325,-0.61681687,0.368659556,-0.238113682,0.766287638,0.596983083,-1.586592191,-1.284773383,0.675867442,0.92186656,-0.150364471,-0.529305301,-0.348778791,-0.724228955,0.161025613,-0.089633841,-0.729505756,0.812131281,-0.122589936,-0.271769631,-0.066032545,0.162647963,-0.000539121,0.569627156,0.423902959,0.204307006,-0.088268538,0.520248228,0.394797941,0.961374916,0.757121298,-0.102452579,0.054581719,0.94865788,-0.275637065,0.435563078,1.182003548,0.804205085,-0.068728554,0.852861348,1.423573428,-0.019949895,-1.315966924,-0.345679545,0.656329514,-0.425306401,0.597062826,-0.225618262,-0.164490108,-0.034894407,0.727040023,0.434140703,-0.20558964,-1.184917749,-1.650980665,-0.156284853
0.022,-0.253056187,1.56859065,-0.117669838,1.301701975,-0.201277027,0.298583345,-0.775251321,-0.049371004,-0.342381414,1.257801947,0.388078846,-0.2541295,0.727977017,-0.316594244,-0.169027193,0.467354253,0.262590302,-0.544736085,-1.343176652,1.673903017,-0.206459547,-0.491682143,-0.591307645,-0.867492983,0.306942594,0.645814946,0.314153297,0.751594273,-0.528032372,-0.07930296,-0.735319251,0.754776653,-0.35006963,0.690145317,-1.155253848,0.744391912,0.421460169,0.402531501,-0.772771394,-0.199391294,0.480617853,0.488203188,-1.041055298,-0.8577114,0.809456,1.007174571,0.339418504,-0.231296097,-0.114554844,-0.561664335,-0.09039708,-1.104082417,-0.71650588,1.127132676,0.1398446,0.219338093,2.287047739,-0.730795372,-0.175384304,-0.654221449,0.6227141,-1.297206674,0.150062845,-0.025435572,1.172316889,0.847167656,0.573904196,0.317686228,-0.581080959,0.28297461
0.023,-1.258285079,-0.271053208,-0.257694725,0.370062689,0.035590557,0.393000476,-0.327015194,-0.437129742,0.358291209,0.644998164,0.546648697,0.491816866,0.903760101,0.275611383,0.082589622,-0.336369722,-1.416713227,1.241143964,0.237601282,0.414021075,0.173962105,0.665862051,-0.075164138,1.356497721,0.789649528,-0.506910745,1.370330117,-0.431952531,0.2974972,0.715718367,-0.298945062,-0.240323987,-0.722984277,0.106452321,0.336328481,-0.048332062,1.471660465,-0.688151507,-0.238150643,-0.755447155,-0.514707315,-0.222451714,0.398236191,-0.229748121,0.083388948,0.036469742,-0.243073045,0.74095694,-0.107443319,-0.903451414,0.771958948,-0.529553916,0.320421746,-1.247227411,-0.532447443,-0.638604184,-0.572693937,1.266615833,-0.071655872,0.655676555,1.195533314,-0.522249268,-0.12163579,-0.497127036,0.034357131,-0.365022165,-0.094930168,-0.032896389,-0.222292006,-0.066763193
0.024,-0.182843985,-0.254297558,1.103140527,0.04958162,-1.985671913,-0.15739774,-0.122540122,1.165984158,0.07331092,0.003183989,-0.457568564,0.590724104,-0.05436729,0.363939284,0.399985363,-0.202119848,0.693549259,-0.66824736,0.285078345,-0.228104893,0.493844685,0.995478711,0.109145059,0.984832741,0.058866954,-0.578971207,-0.609970121,0.29557458,-0.638345846,0.547019449,-0.477382543,0.812490483,0.018119255,0.324405149,-2.328580837,0.012957546,0.007968853,0.242766048,-0.81778311,-0.506962359,1.252997123,1.127045869,-0.223489974,-1.013334338,0.065402928,-0.300063355,1.424472825,0.594645073,-0.063699353,0.34067891,-1.074363392,-0.147373737,0.439832976,-0.564433171,0.512778553,-1.845793018,0.518845879,-0.687200247,-0.106161844,0.644896499,0.025026731,-0.329741726,0.798676817,-0.978776469,0.183563453,-1.386413726,-0.875552831,-1.061359499,0.571573213,-0.965359838
0.025,0.090309171,0.426711447,0.39913176,-0.033293401,-1.166591346,-0.104603327,-0.054319493,0.549793651,0.57607965,0.571890547,-0.009773601,0.740674674,0.568787265,0.316177762,-0.577913758,-0.719696434,0.592023927,0.226485872,-0.55090505,-0.314456433,-0.080904776,-0.846298417,-0.637987157,-0.592257861,0.647465719,-0.718929456,0.39312268,0.208282167,0.833944692,0.825144482,0.385094126,1.31589112,0.201331004,0.939613248,1.172849205,-0.21649956,-0.40460794,-1.43164293,-0.619460771,0.121590688,1.240998053,0.290851401,-0.581021634,0.932255635,-0.567392468,0.306230783,-1.074512936,-0.328801963,0.011499559,0.552511327,1.086670029,-0.840211704,-1.615478543,1.101378926,1.029945719,0.112975876,-0.24064125,0.021712679,-0.247750895,0.240590817,-0.071023942,-1.631435352,-0.26317503,0.525815895,-0.088602869,0.718366727,0.59473698,1.12536624,-0.454892098,-0.589806221
0.026,0.389172412,0.924631081,0.232483416,0.534761516,-0.956322029,-0.465403362,-0.197148001,0.50531216,0.947453993,0.411626773,-0.718299476,-0.56223707,1.795262805,-0.793364472,-0.428229333,-1.754993956,0.670320519,0.491186964,0.031971758,-0.428506067,-0.284418875,0.696812545,0.551855439,-0.935471096,0.523743904,0.136612308,1.152445799,-0.395543634,0.920495302,1.486319418,0.244275421,-1.349303206,-1.360355304,0.205986566,-0.857192808,0.219377167,1.217210326,0.634073371,0.513453434,-0.140947382,0.130143184,0.413505033,-0.534649618,-0.639962464,1.297177049,0.592183943,-0.478601147,-0.364461897,-0.540116715,-0.085427406,0.173847988,-0.458721616,0.006948349,-0.384349634,0.952277471,-1.055245563,-0.193593119,0.192388205,0.562113559,-0.30411961,0.220208808,0.956618508,0.214948409,0.313457006,0.444514298,-1.037188155,0.875507075,0.072589039,-0.283853483,0.727314106
0.027,0.274190369,1.22202848,0.825896074,0.04607085,0.755102139,-0.762141499,0.691515798,-0.100401803,0.387261548,-0.924656117,0.852006253,-0.277455076,1.096756439,1.233037264,0.688329036,0.379594133,1.912099221,0.838534561,-0.705987054,-0.744295029,-0.734973488,-0.46675077,1.352881264,-0.266223298,0.665557754,-0.23760976,-0.905638387,-0.034027039,0.42029788,0.373266748,-0.19974056,-0.035648132,-0.248323811,-1.389676919,-0.747940084,-1.008616857,-2.314996108,0.292800233,-0.767334411,-0.451096857,-0.084719672,-0.378059282,0.096523794,0.29074579,0.043271856,-0.641993969,0.650541106,0.105799629,0.815021855,-0.466478887,0.620329074,-1.637325037,-0.396733697,-0.05209415,0.016526111,0.736702662,-0.995697888,-0.05721117,-0.283949953,0.352810508,-0.264904817,-0.136464186,0.602321981,0.092223066,1.224636422,0.067153163,-0.935344462,0.024584987,-0.200316061,-0.806849282
0.028,-1.054790711,0.52632508,-1.189404656,-1.26760068,-1.022343724,-0.402355614,0.065292333,-0.727935795,-1.063670932,0.298678688,-0.309474081,-0.607758659,0.89281433,-0.241629804,-0.205035425,-0.040593293,-0.177633456,-0.181356315,-0.096838001,-0.293764787,-1.486135956,0.292927126,-0.234936874,0.673042251,-0.013928578,-0.479263843,0.24519672,0.675066782,-0.848526344,-0.451637727,-0.894886654,0.897191433,-0.459620444,0.142057331,0.639347221,0.330143897,-0.517479263,-0.238358416,0.179388772,0.15956599,0.511512045,1.26774891,0.120341733,0.110149154,-0.50259146,-0.989144764,-0.719055971,0.637601368,0.012261796,-1.353208361,-0.388003801,-0.973758232,-1.073520553,0.174638471,-0.121311657,0.365638759,-0.337194895,-0.776188314,-1.110018613,-0.780859292,0.597213198,-0.2608507,0.581156603,1.014174289,0.140108613,-0.947463282,0.711634125,0.552594252,-0.301450057,1.656151753
