Time,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40
0.019,-0.352314432,-0.145148824,0.578247601,-0.355460071,0.087003783,-0.359733175,-0.080724701,0.781406637,-0.488780062,-0.010523851,1.377083695,0.276196525,0.050318082,1.202577186,0.589784782,0.017233611,-0.635062968,0.157159109,1.80454846,0.929887631,0.474674144,0.317877909,0.678684851,-0.998048468,-1.131727806,-0.221261161,0.591502787,-0.78294103,0.109791811,-0.737082173,0.6220525,-0.321197054,0.628639797,-0.533869876,-0.31033004,-0.804369603,-0.734223631,-0.882623776,0.496142172,-0.915648991,0.018692382,0.970405417,-0.238453599,0.269049744,-1.561067721,-0.048594736,0.178908707,0.370536471,-1.685850032,0.419829089,-0.250153623,0.146223632,0.232107528,0.287843697,1.08585103,-0.000293255,-0.365837684,0.097414297,-0.22926901,-0.124499118,0.637646666,0.41688861,0.741643348,1.619200855,1.043053175,0.828435743,-0.753674661,0.012935669,-1.37430387,2.254273359
0.02,0.520202822,0.995889543,-0.38025306,0.228544672,-0.191107821,0.483137996,-1.057998729,-0.522046658,-0.832571083,-0.717491388,-0.517050207,0.38451068,0.685174713,-1.737530495,-0.933635251,-0.365882998,-0.628624464,0.159151931,0.319076067,1.686681435,0.216466503,-0.249913483,1.958374605,0.796640396,-1.220360536,-0.281102569,-0.943842424,-0.645710352,0.392439713,1.44217622,-0.314908669,0.274284574,-0.215948424,0.260054193,-0.691398691,0.129532393,1.445142788,0.129704301,0.085287446,-0.307895797,-0.235483411,-1.457365233,0.657469679,1.246189573,0.547335147,-0.256370038,0.215998663,0.818743546,0.28562229,-1.790576667,-0.874698306,0.528489127,0.386737327,0.492088727,-0.482906989,-0.645468341,0.802470875,-0.488689175,-1.074486443,-0.615844454,0.136738205,-0.973847713,-0.618319652,-0.62761068,-0.618996533,0.590988154,0.726499036,0.014527361,0.045650255,-0.095139078
0.021,-0.03828714,-0.994926492,-0.790467395,0.22861541,0.562596906,-0.825080122,0.086630906,-0.161712404,0.652541231,-0.548573986,-0.180859273,-0.455731664,0.186953897,-0.027453714,-0.302565618,-0.501320572,-0.801828289,-0.511238459,0.400094473,-0.549058678,-1.507396511,-1.15183012,0.734824551,0.443534599,0.909947552,-0.016335478,0.554136362,-1.0080822,-0.816775819,-0.685096322,-0.756544547,0.931517382,0.664854351,-0.556508061,-0.323891382,-0.056400258,0.075292995,1.558265875,-0.491378362,-0.007140378,-0.055893566,0.673349003,-0.031356456,-0.614030255,-0.040936303,0.137517827,-0.255346399,-0.141712468,-0.660856279,-0.068352542,0.475601919,2.03472623,0.920491477,0.204226827,-0.443111336,0.174028189,0.758985499,-0.887434048,0.44948013,-0.904073213,0.340236581,-0.876570198,-0.181693448,0.818757033,-0.041356242,-1.738846721,-0.121065813,-2.525990882,0.692927865,-0.751909339
0.022,0.4082439,0.576395986,-0.858531932,0.284475957,-1.050923561,-0.328386002,-0.756013417,-1.030056824,-1.749853675,-0.12158623,-0.108194529,-0.558619997,-1.336835043,0.660922012,-1.335866384,-0.290928674,-0.194030774,1.772389428,-0.325572273,-1.092148537,-0.929974136,-0.299040899,-2.050575558,0.273361375,-0.213703548,0.557278737,-1.543895469,0.184635305,0.498464568,0.30980927,-0.670408754,0.150246106,0.011094103,-0.449246928,0.237200549,-0.607790168,-0.189257637,0.188725909,-0.26217071,-0.073119967,-0.39349277,0.4936655,0.068694583,0.048939033,-0.930930423,-1.15600538,-0.832236046,0.143125413,0.244557379,0.318594173,-0.686228939,0.026403538,0.171961966,0.33082613,-0.771514233,0.023710632,0.0936184,-0.31440299,-0.824646237,0.476080754,-0.265172575,0.726578187,-0.386320859,0.888836617,-1.358133807,0.813464214,0.50541519,-0.171740771,1.435523619,0.735532578
0.023,0.092009378,0.628249135,-0.535539741,0.613817772,-1.593526227,0.29188284,-0.207316638,-0.952237103,0.171574854,-0.610710609,-0.330405123,-0.277553412,1.491142912,0.971022884,-1.008852478,0.050743566,0.347006379,0.119987985,0.042267631,0.525015232,0.163703585,-0.775065576,-0.047510295,0.386783938,0.849941532,-1.248869804,0.667327483,-0.195461467,-0.290461118,0.696507292,-0.756697069,-1.302651488,-0.908907175,0.086993374,0.316505634,1.255391923,1.372656118,0.37835241,-1.160342046,0.123224544,0.323023706,0.379506517,-0.845228714,-0.521737994,-0.595991203,-0.840247949,0.417919971,-0.780422654,-0.388755065,-0.367476825,1.376765615,0.648858566,-0.149939015,-0.628767178,-0.284851945,-0.54520098,-0.357241529,-0.141389993,1.125915704,-0.50397806,0.130564618,0.47455459,0.248468876,-0.113459601,-0.554333505,-0.38137173,0.165285004,0.294603052,1.101313054,0.776987742
0.024,-0.470417826,-0.006662035,-0.400952808,-0.231375248,-0.288909886,0.227097467,-0.170105716,0.094523554,-0.245598988,0.331705027,1.187029391,0.655348626,0.895048355,2.077379062,0.919485415,-1.381124011,0.109482579,0.174064928,1.2036031,1.394591246,0.701283189,0.431695638,-0.106553029,-0.366819078,0.023688514,-0.284396607,-0.692333388,-0.316506282,0.701347393,-0.83062054,0.392758427,0.087910733,0.440918361,0.148469574,-0.419669998,1.486885546,-0.251979869,-0.37690345,-0.829653155,-0.486680137,0.217590192,-0.976867572,-0.147695918,-0.579683666,-1.320877315,-0.109629047,-0.710943915,-0.440872062,1.511006442,0.21476418,1.441901275,0.227887203,0.303544906,-0.122503715,0.856662524,-0.712018656,-0.517975382,-0.201848481,-0.053034062,0.519352124,-0.256943184,-0.096008111,0.312058182,1.353863522,0.046163713,-0.304847493,-0.694888277,-0.51806363,0.134638199,0.515728084
0.025,0.589485807,-0.724512685,-0.415599609,-0.013803827,-0.293090591,-0.463034799,-1.520279036,0.253416813,1.13649476,-1.18273522,-0.603498036,-0.867591615,-0.248781609,0.059866615,-0.057063803,0.049608665,-1.304306776,-0.81373161,0.524162082,-0.04912827,-0.26871042,-0.494880966,-0.137249124,0.012390515,-0.357616676,1.088860078,0.262054766,-0.301964107,0.208633826,-0.57153155,-0.60864628,-0.119913007,-0.061042154,-0.310188718,0.244584997,-0.672211872,-0.049663693,0.166963498,-0.551747284,0.320424652,-0.221777694,0.112378279,-0.388865163,-0.419049276,0.052681567,1.061974245,-2.073866297,1.047513845,0.64206063,0.131140196,0.273354453,-0.275134905,-0.740128497,0.322695557,-0.056132047,0.547378099,0.350606265,0.999545213,-0.554394088,0.744701623,0.959329354,-0.302101513,-0.704173671,-0.086819418,-0.515090963,-1.580239002,-0.392149301,-0.084989782,0.102407392,-0.07738529
0.026,0.426269927,0.196357295,0.0842803,1.138305867,0.881151731,-0.70404585,-1.629477766,-1.232844987,0.082682954,0.597490967,-0.176175383,0.65533277,0.764258163,-0.035231999,0.268342702,0.350967801,0.010316194,-0.210174746,-0.04836899,0.7762404,-0.606425147,-0.422219014,-0.479095865,-1.119686062,0.034961934,0.760560567,0.8384717,0.095350382,-0.925194937,-1.100549693,0.89286157,1.476034218,0.040149637,0.321594781,-0.161079858,0.815038513,-0.937360572,0.443807879,0.440151796,-0.957385184,0.154951894,0.942808015,1.655992965,0.794100113,0.168897311,0.54727968,0.497987589,-0.45438719,0.433508766,0.157658175,0.281867369,0.046182232,0.495404311,-0.113101286,0.578510406,-0.856514951,0.262714221,-0.950335686,-1.157520614,-1.052285083,-0.11587757,-0.890456926,0.458933947,0.962102156,-0.503091483,-1.370396073,-0.301424481,-1.124130078,2.099077374,-1.220245461
0.027,0.093386927,-0.217363431,0.344370085,0.115928305,-0.292582364,-0.337012285,-0.999968195,0.236210727,0.441150433,0.013688476,-0.038601109,0.740231129,0.854386867,-0.07676266,0.750177156,-0.7036818,-0.830410069,0.240163257,-0.772503116,-0.632151138,-1.379818926,-0.521426425,0.472309187,0.192164664,0.28070049,0.69953873,-0.743449805,0.835100192,0.368061958,0.184331024,-0.673479983,-0.817075295,0.31811986,-0.540270888,-0.443845194,0.097455522,0.177357186,1.010412565,0.600299739,0.362681726,0.121361874,-0.403357197,0.575910624,-1.488309644,-1.523986844,-1.467770695,-0.795075061,-0.11116972,0.132247417,-0.654817114,-1.336786083,-1.202282797,0.545216944,-0.704200331,-1.57479162,0.068375532,-0.371687296,-0.180577194,0.769635515,0.430332035,1.36565224,-0.207279394,-0.573906273,-0.349176313,-0.252706061,-0.094365193,-0.486304571,-1.232629241,0.435394018,0.481243578
0.028,0.13855024,-0.257987201,0.511918763,1.138879273,0.251828597,1.331830073,0.135911002,-0.47631495,1.029087941,-0.36703162,0.030801884,-0.384210785,0.144370599,0.41061309,-0.220999813,0.047338468,0.817411465,1.253135033,0.304087641,-0.431264535,0.702360181,-0.367448166,0.034098536,0.378537341,-0.779059163,-0.020795808,-0.059125843,0.340120974,1.511226624,0.415751225,-0.287227145,-0.785820647,0.197427707,-0.254571173,0.40837696,0.542621717,0.400317785,0.889191587,0.522788567,-0.595716937,0.215668462,1.325138156,0.539283372,0.252316548,-0.229071497,1.455648571,-1.524297971,-0.467435957,0.355210927,2.260319455,0.482035002,-0.727018805,-0.353579681,0.642135461,-0.324632125,0.881993424,-0.906734609,0.982927113,-0.055852609,-0.318137186,0.054867343,0.358998198,1.556941422,0.670051802,1.236091629,-0.870055055,-1.279687661,0.001651368,-0.354007993,-0.869361327
