Time,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40
0.01,74.19340349,83.96499673,70.96153355,67.12702097,78.64583788,61.14500449,68.00543652,57.90792026,76.17487573,75.47026123,59.88351218,62.20382099,66.89876641,67.87521125,74.80392723,68.17878607,72.73592485,83.38919244,64.51124376,66.05363364,72.62380548,78.415065,64.52067392,67.33596562,61.451153,52.7350033,71.49006871,82.13470354,70.68428118,74.81177902,58.9951094,69.19419323,64.35244133,68.28414247,77.84496626,58.40447867,72.48772069,24.31493124,73.72370999,70.09762805,67.72422165,84.14062554,51.79316132,68.78565855,44.94917625,67.96684768,56.50035977,69.1896923,57.65605892,50.94600165,64.81349516,68.59948522,69.62300951,63.80128582,55.64403911,62.72484725,67.87349286,72.42219282,59.367425,78.2547914,57.0892237,71.30089065,59.05144511,62.64526537,66.7407998,60.76874593,74.17165104,73.84681608,74.17851296,71.02156546
0.011,86.09191394,76.80412869,73.78459168,60.81186812,80.74379791,58.70013365,65.68549358,68.39609512,91.9629581,63.82383838,64.35885414,57.62617546,51.48720396,57.86056621,71.58901348,69.95200649,75.24785892,83.74464909,55.60203403,72.62510052,69.63219302,73.66557174,69.34714692,73.36802417,69.9679972,61.90346566,59.35680296,73.68272124,63.76671657,74.7036712,63.57133595,73.82527695,64.15158392,56.44534302,64.57682239,72.04382154,73.00498672,34.40154766,68.13825614,65.51797522,72.72940977,71.84023036,53.08500483,64.87746522,47.31688441,66.08534691,63.11009829,54.35869922,74.02903963,55.80480113,67.79490204,80.20414608,70.39184659,58.6971385,46.18978118,59.97817003,69.48408142,73.63496433,38.50799665,79.22144141,69.18929578,63.9351885,65.18241804,58.07197687,67.68368001,64.91228674,78.24112743,76.133595,76.89426104,70.47928779
0.012,81.54599636,76.05124619,64.66908316,70.20023263,72.91417758,59.3424465,74.8887528,67.38056325,76.83256549,83.24509419,80.95124957,57.89318279,58.8218584,58.3947608,74.56209602,77.20125405,82.49902947,78.84781028,62.26150777,74.48537752,55.72467442,71.4785998,57.86550978,87.05809372,65.8918254,54.50310238,71.49108537,74.46014911,63.28348763,66.55637221,56.64304853,73.2616224,75.5103652,46.26687984,54.43230565,65.20448647,68.53800529,24.88340183,56.25277692,73.53887736,66.80293081,73.48247708,49.53112903,67.99485996,32.19442322,67.30044295,66.59878641,63.27974994,76.98220748,46.05911686,68.7397449,67.0068405,64.28418204,75.8528502,61.36289254,61.03550602,70.47650749,69.29814081,50.96416283,77.88154118,59.07719088,69.08539792,73.81875038,67.42517024,67.94548224,64.21008178,86.53743225,75.86105661,69.43447003,74.42008349
0.013,73.21132662,66.41196199,69.14232627,68.37917372,82.80558027,61.73603682,76.70301772,61.99406354,76.41419836,85.87722902,72.0360117,55.46657592,61.38265085,61.28464332,80.97844571,70.21465526,68.9258811,77.16067325,53.06419994,68.5299476,65.41531471,72.17417269,59.90693018,60.59251539,70.57820921,59.07736879,72.99272546,78.50192691,78.4256717,70.66686198,63.0360101,79.26559208,66.54136541,46.69256432,78.60054194,65.51335572,73.42272545,14.03823001,66.40575238,71.53816608,58.88348998,74.40355628,55.94625604,85.74253536,43.49889056,70.45822225,59.53970264,68.01119356,64.66883639,43.25127074,73.01408956,68.23475494,76.90571928,65.59582698,62.41522406,60.65935026,77.97999548,76.99781199,58.18937995,82.05261648,76.49983809,63.9408591,63.1307605,64.84008782,67.99596098,69.34133832,90.90132493,76.84275127,68.37743637,62.69671717
0.014,73.4178966,80.12890801,67.14626847,77.58309879,75.33008453,51.24065251,81.22370085,59.89416944,79.17810528,78.66940519,59.19991381,58.69787101,64.34864555,64.21375552,80.56052096,77.352305,78.14641652,74.84650044,64.87565249,72.42586897,57.85425284,67.12192115,64.02516236,73.10118476,73.5031139,53.3578289,61.04973258,78.64907924,67.65206818,67.58552479,53.87125471,77.6644319,58.66621734,60.33063842,63.17377589,54.16301225,74.44688624,28.44542602,67.69027507,68.57989325,64.78388741,86.71866089,49.97399943,71.70428883,42.05348371,70.72683571,72.92567214,61.30987922,69.47716432,45.89809714,55.70076156,76.68053133,78.72211214,63.58279161,67.76756131,56.08848019,67.75686015,67.76774707,31.80562046,77.45281598,58.30969162,71.77535909,76.06920104,60.04889309,74.17035949,64.04327661,80.82116703,69.67538841,57.82728804,75.91138711
0.015,85.81951405,81.68585957,74.53415237,70.16124001,78.85743619,67.65992207,63.41982174,52.12233598,75.23710143,81.82898127,66.00121109,63.51257835,67.66779067,50.36033062,58.890084,69.7644211,77.86340115,84.04314612,67.73889215,67.82081192,66.93680393,72.91306325,62.07696273,69.21751339,70.54215074,59.1288654,71.16769562,71.41357189,60.76226016,65.96736496,63.86021393,78.88241512,57.75514,58.56683759,71.98044416,64.41684406,76.23543477,28.34606479,73.46291375,64.41528775,64.64924908,81.13093633,55.32191612,73.1076051,41.55560773,58.17862338,53.71083522,58.76334371,63.47774706,51.91490172,54.73105876,64.48720496,79.03419442,64.83335316,57.34472934,68.52392184,67.30415084,72.27649606,39.30497412,66.88198017,71.18074972,75.22199119,78.93520306,57.44338891,75.84145786,62.53320293,81.49869518,70.15700395,78.70144995,77.55433331
0.016,76.31480505,80.00790366,70.11361937,67.21362852,68.33012002,45.86075094,77.81198238,58.2836938,76.39974533,69.4682458,72.00116944,56.62085329,66.19726005,47.35211353,76.85598429,72.77840538,63.39013543,73.13884067,63.65833218,75.2343355,69.47379961,74.21909252,66.52692604,68.2611514,64.27290996,59.7916027,67.08007052,79.29154581,73.67148384,69.72819037,63.22190513,73.58369158,76.52726128,54.28289346,68.7866753,59.5089425,76.956325,29.1760122,71.11677552,78.80989948,62.04309495,82.45906738,56.0488341,67.82606568,46.39031214,65.35951106,68.41596506,66.4724806,58.74931295,46.78548621,73.18652351,67.10203092,70.98667626,72.93054511,63.8579037,64.09697106,67.66547134,65.58856387,41.77343728,68.16321251,53.0177224,71.74773694,73.95146789,57.20954045,70.04006842,70.25851783,74.70800418,69.22872069,72.88322252,84.74063606
0.017,74.25273689,77.90197957,65.01509142,80.47320377,78.80502776,59.49311424,83.18201107,64.99448866,71.64825608,63.13629136,80.90010962,52.26489954,72.869635,58.39774614,72.48985253,71.89724631,76.51987613,74.91484058,69.29258435,82.56248238,58.30715506,77.70820912,64.60089691,68.51799045,59.66190248,59.34636636,71.58472377,71.99772569,64.75852534,69.99789329,60.12970967,86.43438128,60.81531303,63.69605294,67.62120639,63.24726232,71.12497997,38.559477,70.75110611,65.82589858,59.08204222,71.78974671,51.05648474,67.66027641,40.65548404,66.02055746,62.23760308,61.76446243,59.54085555,46.67258338,63.7720825,72.88582458,62.66578192,68.71326611,64.82733451,65.45380983,67.12370103,69.09477752,38.46070721,81.60558812,62.13001917,67.19058894,78.31155495,52.72745493,72.18004395,68.37046468,78.35566109,67.44026572,72.70353317,72.25919059
0.018,78.67305798,77.19701706,66.89454865,68.62841503,77.43600432,64.47909303,69.78237116,70.06642865,82.10911028,76.03114115,73.66367578,47.38932514,68.92328823,45.48367418,79.66210171,66.00855367,71.65447874,80.65806237,63.97013293,79.86789448,65.76452454,79.08566501,69.33996665,72.49011643,69.60186506,67.39734727,63.16174004,69.11563513,75.22441272,57.21928628,53.92919685,76.70192622,54.87985508,61.32188176,69.93297236,67.88125864,75.17048314,38.31305305,66.2766696,73.02541834,50.23995028,80.54359525,51.80130351,74.13789928,40.06633076,70.34850048,61.04919737,61.99112227,67.21434662,41.80853571,70.30873145,67.68183698,73.10440975,71.22306964,61.02507622,70.44011792,75.37070234,68.72920858,39.36739637,75.70554688,46.4803221,74.02221003,69.71511161,77.28028763,68.2058457,71.31531778,99.49696871,62.7856156,66.90236852,73.76276008
0.019,80.92012991,77.00603198,55.98531651,66.47779437,67.35677395,56.05227314,73.50973987,56.512861,79.82488041,72.64208962,83.01202563,64.94346259,68.65139649,43.18893263,83.18645251,70.63669084,79.83965531,72.77979239,65.16678238,74.26987532,67.32237163,76.25531564,71.0990554,63.55002301,76.09048089,64.75290292,71.6815437,67.62068047,65.51271027,68.11188089,56.9342468,71.36966328,77.33379944,59.36627799,64.33752882,60.64619653,79.2430259,26.49542061,58.45159995,74.07848983,61.17822884,73.87180411,53.09572684,66.75547107,31.22325735,66.23588799,65.92124055,80.04750257,62.25050123,45.50507515,63.48750879,80.85493989,67.20481053,59.44163954,59.60943465,58.52090725,71.4693326,78.92987338,35.28249277,74.71048227,58.64015705,63.63915479,74.252274,54.44965834,74.53649714,73.14695108,72.52257675,75.92161946,76.76211836,71.68726888
0.02,78.85567869,76.03560175,76.95278409,66.01219433,86.95672004,64.82168334,73.83001193,67.97883392,79.23162153,78.14533178,74.97213407,44.93069215,63.2862253,55.61756845,71.82122433,65.93747134,83.49736794,84.27255505,56.10075658,80.56874079,74.37189799,74.02863297,71.48462807,77.39087936,58.33844797,56.16013528,74.14945782,79.16182529,64.79866894,77.70787305,50.01158262,63.35416254,63.20241613,68.35392499,62.93982133,70.99509533,81.47237857,19.29260498,66.56250133,75.08429176,51.2475407,72.22703759,45.31741033,74.74004839,48.64013262,70.42207621,59.169958,58.66995635,60.55427411,45.45708732,75.4498032,66.38133724,79.53055816,67.62968248,58.49837535,59.50980852,63.4999164,70.52676145,41.76024815,74.46503009,55.61911941,77.22013121,63.66198171,61.50700153,62.34551608,73.49526798,78.51647196,79.42357481,65.66888533,75.1094565
0.021,74.86558401,69.33522773,59.43215965,72.59678907,76.6566797,56.69358423,80.04900257,63.46020949,71.5930343,79.3113493,75.49872809,46.92968562,63.16884097,55.14654135,81.99717614,58.29193647,73.88637681,74.05874731,51.44354165,68.28656841,59.5118051,73.40356061,55.65192488,66.15919907,69.31192452,56.14252323,69.16822551,77.14767588,73.18887522,75.40014423,57.2879462,76.15205515,74.60403922,62.11153375,76.0745767,56.97584593,68.17256029,27.27643149,59.16634818,69.85427478,54.50513629,80.96848043,45.76762468,73.96954081,35.41964378,55.65903224,61.56478409,67.86995606,71.42106216,33.61098454,65.08368371,87.77142358,66.36984812,76.36820764,58.23510735,62.18588398,64.80901587,72.17628149,40.90373307,78.40855201,64.95910643,73.04484465,72.57774904,60.50949744,63.63667746,71.12233246,74.752595,72.266577,66.70687334,74.54894679
0.022,71.3235651,81.65805656,53.52024175,76.15787589,88.75535395,65.12408302,73.72832039,65.11536538,84.15411907,75.94094563,73.68073251,55.08333083,65.92135845,63.05341617,84.38153873,81.61882901,87.42743164,83.03041554,64.89007183,62.70367408,63.94427505,76.59531128,66.40547288,71.93684892,67.74988396,56.55449515,74.1639411,74.97660607,70.66319499,72.41684365,58.32306336,80.42700712,74.66200255,59.57428127,68.70798878,68.33064038,74.89254839,35.85673639,78.5284997,71.14483446,68.81766604,76.00892421,48.58382599,53.04051005,39.10484854,58.14095516,53.23229437,68.41916108,56.9858936,37.22062567,62.02368622,68.00917015,73.72724319,63.67989608,54.29981697,68.5139949,75.7388968,78.26212519,46.16815113,81.55393478,65.72541462,68.12291321,68.04399911,67.42127654,62.52089677,62.9626272,69.21200743,77.91900396,74.42217826,72.50501941
0.023,79.58071702,67.44156432,68.96468912,63.92837547,76.57543078,56.2145757,64.84628899,68.66909708,79.82898686,71.652011,65.43661577,44.02619609,73.17045986,55.80394519,74.40039308,75.55592201,83.46035983,80.0280848,54.77152869,72.1863273,68.58996719,80.89272214,64.223443,65.22640322,73.7845827,63.72809423,66.56876568,84.8018983,54.15578525,64.24066138,57.46932223,70.26204214,55.58402142,57.42773476,61.88460206,58.59883446,75.53884471,28.90230926,67.72039551,71.46749789,68.9907984,82.13107406,45.77933369,79.62415629,47.53905398,74.84011541,57.76672029,69.4142332,73.8320509,58.00347745,63.50041123,77.01186924,65.57580793,66.95187933,63.06346361,66.61324922,76.57330723,70.74547501,46.11468303,73.65553944,62.98730596,73.90626688,69.92096585,66.13761997,69.6865168,73.52494311,72.10713896,69.86465518,73.36243495,75.00773669
0.024,70.27324897,86.04286776,73.21232877,72.69217818,69.46692955,55.40577272,84.89876979,59.34427343,78.76868649,74.86626993,74.2138436,52.98742719,62.09065083,54.59228596,83.3089438,73.56707184,72.60382047,80.88806923,77.90590991,74.05449841,59.84704454,76.48469592,60.89378906,66.60193826,64.91149754,48.32425938,67.15000858,86.68490062,73.65983078,71.69447274,54.55208964,70.90440229,70.92357526,65.71108087,66.45443916,63.44587986,76.08858756,26.14444452,59.44860613,76.40938494,75.27629305,65.59944199,51.17314893,66.64094095,40.09331296,74.25792239,77.10993065,70.05126988,58.17354745,36.02684998,64.15689063,69.74955007,76.41154351,66.0133686,60.05095525,61.5910318,64.98016766,79.51635504,36.78170218,79.89630669,61.26201511,67.89423904,83.51530149,63.61710763,59.39143337,74.60637552,75.23270903,75.21338601,72.59769744,79.20488467
0.025,80.30333147,74.22413327,81.46126897,76.89304866,74.89526741,58.78114225,66.26805838,62.25684358,74.40586653,76.28564339,64.07296545,53.30378415,64.67206322,53.28344443,79.28145358,73.45511496,83.4730664,73.16194402,57.52519926,75.09398197,75.38552532,72.1366095,66.46821912,77.045899,60.26596082,64.15211734,64.27371477,87.68323114,71.72611025,73.97323339,49.86084408,74.26295924,76.63777437,64.17394619,67.19996845,61.190422,84.5697105,26.19436327,76.56109502,77.7470434,58.56194918,74.47396566,45.05479309,70.92039515,45.17697217,60.08307564,60.46304691,65.6097922,64.59753084,46.41311729,63.66656812,76.81577559,72.56192638,71.30729596,71.07731622,69.92439979,68.12417767,65.85054614,53.82819892,69.13655984,63.56306772,75.45228429,74.3936111,57.51673561,68.97341323,69.34456163,81.89390349,68.17092424,64.5217085,72.39785901
0.026,78.79889968,75.39502076,71.09365664,66.44459602,73.43389215,61.58967894,72.03071937,64.65297085,76.3500533,77.55361223,78.40554001,59.66679636,64.13176097,59.20525418,72.03226336,68.43602515,66.0181233,88.75094041,58.88172606,79.16917893,57.49815343,64.95650176,62.70244734,64.97106971,79.43237875,60.08555231,67.75901697,76.89137586,75.53195463,76.56064388,65.33437787,85.95428804,78.48509177,59.88679637,65.52863051,60.20978104,79.99827748,34.72214772,60.05846011,80.87408047,67.05170186,78.99880685,47.93673325,85.13162076,31.54011755,80.12125174,65.76174994,68.12757284,66.57287663,43.37770783,62.89242573,75.24161746,76.33798018,70.8942012,60.92942776,64.39636515,72.51980787,65.28406882,49.34140331,70.09165844,66.44871535,71.39629576,72.96614498,64.83950988,75.43743373,63.69422384,78.40641278,71.74292023,61.22541853,71.79780892
0.027,84.90711208,70.84792162,75.86894584,75.57033119,70.92600057,66.13989847,65.68622633,63.45377217,82.23994353,71.41402377,79.01584859,48.96400111,64.90943614,53.8653696,79.2886932,61.28796426,76.88161329,77.34794106,68.31632562,71.9136577,52.78769057,63.63715186,68.74139586,64.30195842,68.18385947,58.65121866,68.85351234,82.11299146,72.70625812,72.83189004,49.02200062,75.7437953,79.36430768,46.53555949,72.72195888,69.35130506,73.69544764,23.89258495,77.34138065,78.94918675,56.79948427,85.84269762,50.92971971,69.26974803,34.78929254,60.7017014,68.01699404,74.47748086,69.34762286,39.7160415,54.73593689,80.25196212,67.13796195,71.07765207,50.80675188,59.98157092,61.52051268,67.16792438,48.08637749,78.01838112,60.95690022,77.27186844,74.57360192,52.12778094,65.89095257,82.5841301,85.83151381,75.09653537,71.10103336,71.17641448
0.028,78.01629628,68.73828207,67.32695344,80.07238065,77.331094,61.53940788,63.75370956,60.27186028,77.89228887,81.50735873,75.13798758,46.9707174,68.1274174,64.01488011,80.32265976,61.88049017,77.66485014,79.95989877,64.37507584,77.44053464,61.87175634,76.66256115,59.85754943,76.03872761,69.99391301,59.8771867,74.06432228,73.55795684,64.32854847,67.49832361,52.71446975,74.69146424,60.68603537,54.18825947,68.60652462,63.13379104,82.70379879,34.94646509,59.25614108,59.28422486,59.60928387,74.38063302,49.34716782,83.16758811,38.37564271,66.53355322,60.98189709,66.81334662,52.56275617,46.39823339,57.46939862,77.00065267,63.42611203,66.09179202,54.63428834,64.30341004,65.39777244,70.98229572,53.78219076,84.97314402,67.39318187,61.84527228,77.85951573,70.23170176,73.32917993,72.19613444,78.12829151,72.02365686,62.0411877,70.06989994
0.029,79.73972431,83.40713906,65.18347807,68.55975347,75.87548831,52.54871681,66.75065729,65.18619077,75.8392721,66.49233656,68.17968784,53.07630738,60.26710876,57.12258601,80.1832584,74.43418926,89.39355192,80.9575523,55.88535318,76.45728219,67.77511575,77.13652556,70.68996595,75.66727098,71.84607227,57.3411063,72.38597892,84.76843129,65.57162796,68.20564428,58.46029352,68.13742703,70.57604205,54.35299563,64.04745742,65.24428541,82.74365237,39.84707306,65.9870854,62.19534346,71.50643456,73.77835259,60.27322143,64.9488487,41.01972735,48.73208737,68.45691631,64.6305822,65.40129551,44.82605324,67.33840279,73.58914353,73.05804633,69.13562783,70.20980242,68.29610449,68.80789694,72.11683038,43.28025597,77.90287145,62.03955133,55.77529822,70.19773915,61.76208949,73.88555817,63.8707024,74.97719359,67.44650672,74.46582809,66.11556464
0.03,79.16982871,79.51660906,71.71102581,66.91318452,78.14941011,69.74598073,73.38405252,59.92798352,65.88677398,70.73560537,61.68550308,56.23020384,76.22640102,55.89675238,89.37763214,58.91614166,78.81268838,87.89111689,60.2748805,75.31219418,76.63251774,80.52261062,53.77144827,68.81802737,66.65375058,55.08176257,62.48876195,85.38782524,75.20230015,69.75051418,47.66896682,71.88431837,78.70173557,62.67829166,69.06580269,64.06124064,81.30712565,30.17769442,63.54488987,71.58009644,70.32389234,80.28285512,52.43274805,75.39582675,42.53161329,77.01926851,62.68625892,63.99188602,67.84895854,42.09621949,58.61347846,73.77108476,70.91494303,74.72600512,66.10574687,54.95762057,74.28930874,61.92336474,56.82937752,79.01061536,63.31932439,74.39002601,73.76222926,60.16274161,61.41098735,73.79760118,81.64604591,72.76856491,69.07138698,71.03479541
0.031,74.49833043,67.37138265,78.0904706,64.47873413,78.77411793,59.04180917,78.06839033,60.26716654,71.31935602,75.8798997,75.05538859,38.56084228,68.13228084,47.76729924,72.7950208,78.91588347,80.53984604,71.51133071,63.14832617,57.13464027,61.23155607,73.49683508,64.07175715,68.16488759,57.97774504,50.09706641,76.65842832,68.16297338,61.71500531,72.20304827,53.9938788,79.4455748,76.32488201,67.87707307,60.50256902,68.59594801,72.20554106,25.48606107,59.96235758,80.60403454,59.13577153,81.60340734,50.58552408,74.62480016,42.1835052,75.84352653,72.7997237,66.76041333,68.11100007,30.12716778,62.71840676,75.54305514,72.34812025,68.03652686,50.01896095,69.29100227,76.15498166,71.89793482,42.45531458,71.89982357,55.68107805,62.38891743,72.21877068,66.11776066,74.76295643,68.22456217,76.21304047,67.9804726,69.18339012,85.71984757
