Time,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40
0.011,57.86518707,81.49720467,72.86497993,81.90205135,87.5026333,63.04877485,72.25346599,38.51074753,80.00919363,68.35498891,79.02605911,54.94658585,78.18434906,62.86874476,68.98350341,85.52343197,76.67589165,72.92602892,65.48219532,81.66632942,80.53182859,68.75607128,64.73818916,55.14628414,82.32690403,63.40211391,69.73370337,75.66195819,75.5625596,77.11100947,54.80839492,61.32912072,73.57241507,74.80311734,80.80390797,77.34910797,76.75485882,58.77195711,45.08291014,64.8585204,50.36243408,69.9165361,63.5926693,85.30058477,60.80813893,47.70038869,64.12252937,86.36633961,69.23737629,61.92513971,53.9668841,80.11846922,46.30512163,50.06914092,75.48945227,45.45623074,71.05008884,63.19145865,58.24148043,76.93843789,80.62651984,60.72912573,71.91439294,29.75224301,71.19918199,68.39842455,66.83294409,53.26334726,52.62119133,69.62895161
0.012,68.93240577,71.41908959,71.27813255,85.26808058,86.59787396,73.32976643,72.50167883,53.99858803,73.8368111,69.32747897,65.41872869,59.94053897,92.05556381,57.28255563,62.01806267,76.96206422,68.8170163,65.96571434,59.20355313,73.43339386,62.77161581,58.93304294,72.61594463,51.36111783,70.6070168,61.9888547,77.14185749,82.77471503,70.92089762,74.01278251,52.32184458,68.27962042,68.84950756,76.03042436,65.66829943,78.883715,66.04528918,55.01909066,50.87409548,66.86076364,44.114485,63.41841624,61.99008449,66.68514439,67.12297193,44.10031573,74.69767711,71.31632533,75.73696354,55.09561287,64.43018791,71.63685877,69.28478046,49.56648838,72.8914587,34.62653973,61.95331322,48.51347873,56.90191955,72.17418205,73.89182928,72.25703407,74.35410689,32.3727159,71.62221639,78.01637255,65.76447652,62.14878273,62.96783939,65.98535391
0.013,60.90404406,66.39291389,76.89039484,79.89755043,78.1057933,60.351883,62.93737887,48.63994375,62.77709832,74.07467239,60.61438846,57.95052672,71.22300748,69.89984026,65.52928096,75.05164416,81.30962089,73.1032549,78.06070761,82.63875469,80.12533185,64.71397317,68.88735328,49.00801277,71.47232978,72.60069895,71.6068717,74.2932952,87.15335679,70.42896324,40.56421983,60.61112564,68.94741836,68.00885291,75.61598602,81.8093005,58.74081025,60.52927532,59.24202455,67.00565228,34.39815378,67.61165589,60.89252131,70.4818217,61.98927499,35.74032561,67.1887567,69.01731091,63.95341323,58.72457,65.75815268,60.62910908,46.12476096,58.5479183,76.81907467,26.85460028,58.2750097,63.38961122,66.04555151,74.75627802,77.38942394,65.48710717,74.0906796,30.12267179,80.6272298,68.60096517,70.97049204,61.55172609,63.66410114,66.36129857
0.014,70.20291957,82.62910487,70.82059753,70.68612368,75.65740464,54.85674042,73.70121082,46.21417544,52.42271723,65.98407411,64.09741449,54.3275764,79.02806536,70.28329082,62.5018736,76.33385927,67.58427241,75.44827305,67.59868359,65.87588246,72.21725236,65.03233297,61.79140982,52.13010022,77.78686525,66.12231644,77.43854172,81.31079672,84.2585676,86.50911436,49.58501343,73.48910386,75.3676551,75.27557461,70.04187218,80.69029309,63.24047956,61.76718524,38.45911215,71.26888602,40.79313773,59.75524233,72.5966198,73.8937616,80.43654807,42.54769799,70.58861919,86.4449752,69.57247681,67.03818065,53.78075725,88.89264272,60.19849771,56.17889225,84.0743102,27.23217198,60.03996875,59.17785371,54.63643804,67.92938261,85.48520081,70.62502288,80.58487309,38.43762757,70.06001217,76.37622486,65.80689963,62.66422205,43.21636789,66.01899945
0.015,63.12595759,78.54066887,64.47398839,70.98324426,84.12757146,68.82912044,60.28463894,53.77581312,71.84223375,67.20290148,68.94241011,41.938968,74.31788946,64.40313833,65.50481486,65.3310413,74.8694212,87.45541067,67.28434157,68.75006664,84.75010385,67.98444181,68.47068175,58.28890122,77.83408201,80.67524252,80.27445716,75.79001005,75.07028277,78.47102547,50.05467611,64.35564441,84.98049144,69.86516065,64.01582105,72.2828808,57.42180563,70.93291507,58.12186982,71.63939658,43.30479774,59.40632954,63.40267933,84.74493407,67.32633819,39.50913569,66.13914612,78.53790797,64.38084383,50.93370313,61.31020924,69.92177572,61.71519306,69.15520116,58.3848556,35.31955219,63.82072908,59.01427442,58.4137822,72.64927239,67.0553203,58.47956549,64.37526965,30.67269295,87.51196617,60.70763523,68.6641392,46.48935888,52.37936753,67.01668165
0.016,71.2238811,73.15692907,73.90003706,79.90628522,74.93556296,63.04956489,71.14889034,45.43703072,70.79555886,66.95127588,64.48133494,56.73948947,70.22928856,83.3736393,74.00620992,69.32883396,67.99831925,71.37984877,64.34560248,71.80001214,64.80804684,64.20271019,68.9177496,53.45556148,70.42556604,61.30250012,75.7770738,74.20237525,82.30582308,68.11059226,55.29099537,55.70914921,72.8720119,63.08139652,73.98775915,72.44504782,79.30476072,52.37876859,40.08994552,71.77360133,29.65124767,66.62609724,65.14603497,73.44693367,59.29358957,32.39765178,60.30515763,66.25118227,59.82387092,58.7166319,70.76495149,73.85468053,49.21582565,56.73835354,68.22907548,23.02408983,73.36670363,50.48030198,66.56510335,70.93351749,71.24598405,60.72090094,82.70396136,31.97081199,71.84098507,66.41920321,69.14256879,56.91028159,59.49026894,82.63733367
0.017,60.73326836,78.05425816,77.78926504,73.59552957,71.72261944,66.92177139,69.96677895,45.25581054,70.19450017,67.15346065,57.90087659,55.85619825,67.71814064,63.53161542,70.44587865,68.33262695,71.26717039,69.53314433,70.66625349,79.44909649,73.64686457,66.24014806,71.50431304,47.42081172,78.76828345,68.74674697,77.80194511,67.25523017,81.34990818,89.35913354,57.87657636,72.98323904,59.18672608,65.01130181,79.31963184,68.40294036,69.70047793,65.6349742,44.99506556,76.31240686,41.43617539,71.41280427,77.23370555,79.11328755,65.45523321,47.96143264,67.04265539,79.51369606,72.15061501,72.60298072,74.10415411,87.26583263,56.67103701,57.32128601,76.96738861,31.54241749,64.14956077,60.16989735,60.34469044,72.64259977,75.23630502,66.39531432,69.29886199,28.67565914,68.09374411,77.35202273,68.27001725,55.03690902,52.2288858,72.3096096
0.018,69.26536046,75.29337616,70.82194198,81.85544986,76.23965632,79.43700357,62.68040857,38.22603473,70.74925263,78.85192641,62.75723717,58.78778316,76.44172385,60.3105147,65.33315476,72.85599124,72.14434047,74.12177777,68.6617979,64.09897343,81.91627155,68.81213603,61.70268334,49.1153423,82.94424273,75.13771053,74.90699083,74.95581278,83.56912749,76.72920162,44.43187661,65.86888151,67.33774832,72.99918231,66.81856323,71.70389664,67.33720864,66.20910488,48.4521627,82.06402436,33.76638432,62.65558804,72.51556266,86.21647916,72.6771435,40.5874033,74.15466301,69.08686619,60.7688998,62.10278149,62.79477485,81.52093195,50.41058245,49.81210759,76.82652628,32.20501973,61.87475755,62.60376604,65.55342877,71.27976765,81.21057125,62.17206802,59.99906164,26.17406579,74.01595252,87.18343983,67.29713317,64.92248344,56.27720863,73.23336571
0.019,67.49381848,80.10779622,75.9436948,80.65455713,81.8213643,74.93887917,55.17492358,38.29852981,59.12610155,66.67955221,59.2651036,60.73743816,80.52075665,64.73443194,66.09641083,74.48458061,71.34968366,70.68867372,65.10858386,78.2023842,77.73219835,66.85713746,72.47504433,58.80389532,83.12387741,64.36740563,73.00488515,77.13149423,66.80192999,77.53933749,54.76511764,64.25550997,70.23354106,60.68200115,72.53576027,65.43711076,61.58914354,72.41721687,49.2655707,71.56321597,42.31329911,66.69225805,69.40278562,76.22473398,73.99589716,38.79449793,70.18039416,79.65153621,63.0349416,67.42775173,63.05732801,82.54134807,44.76588864,52.42517297,66.50142412,32.49383323,71.28748074,57.05830901,65.45874134,74.26091186,67.37022738,51.93506051,71.38253231,27.4325069,69.08750414,76.00570444,76.63570344,54.04647101,42.0748981,66.07674346
0.02,67.25194994,72.72383279,69.25784263,85.41525349,73.62202692,59.87704496,59.12404528,38.21781235,62.71151771,58.130057,60.63936424,55.60807048,66.57818476,66.14720816,72.26419444,76.20749077,66.14927393,81.84977582,62.45399557,58.87434084,77.98910836,67.61022474,67.28488038,50.96579916,76.09519579,79.51374001,87.24024149,71.24278065,75.64061279,77.3509556,59.53708724,71.80789111,73.71392931,63.01713783,72.90385807,70.45527878,76.30729881,66.77796955,55.7030303,67.46723535,26.47080553,61.26671155,63.12311468,80.06076007,71.70005984,38.51436212,75.54840948,79.18435246,59.17407165,63.48659296,73.8091055,85.2761654,61.13444565,48.54781336,77.49528718,32.52521553,74.35633547,59.65415512,61.76715533,74.08301495,73.60019721,60.72187044,61.05933393,33.06800008,74.21004763,72.07820434,71.95159194,63.41689255,56.18918208,73.04581736
0.021,61.56981805,70.24228304,60.9790861,79.4199299,70.5419867,67.11356867,73.9283187,43.36165428,69.71832978,79.95182557,69.09979675,51.99303697,69.34778271,61.62677525,61.34335619,77.73098749,72.61807264,77.75480581,50.83483905,62.97021359,65.26384649,65.70189607,75.62803732,58.77985479,72.85806626,68.88322576,78.44699039,73.86043185,80.50331328,75.26921753,60.5788993,67.78893716,81.18151395,55.64543362,65.92489259,72.83235486,73.84609783,64.62830608,51.07453792,77.38762364,35.05701762,62.92756913,67.52668901,82.40469052,64.81619388,45.49529842,62.3946018,81.7174235,65.3968738,76.26074483,65.86256164,79.15484497,47.97364041,58.24991234,74.20171784,21.54068694,71.43555072,58.58898177,59.17547252,68.70986292,79.38566082,56.72375277,67.26118811,19.13950636,69.80217914,75.94946434,65.31594743,72.631022,44.7567917,78.79526345
0.022,66.98958031,77.10704172,69.89828578,79.05175658,77.59680321,64.57605119,71.35404202,47.97963681,64.3169936,73.13206476,65.34665761,65.34770404,78.62556085,68.59072757,57.93010977,71.34643089,61.00720463,83.79319801,73.98424757,69.52463001,62.34761699,66.63301076,70.5568502,49.05474293,71.74104809,61.08701327,68.98607685,85.07613306,75.82892455,82.17477616,53.42309948,70.31711575,77.538567,67.73729533,74.76470806,69.4674956,72.90863104,66.77326831,54.68913965,70.87151238,28.20788919,64.20856258,71.59526611,72.9121396,80.71937283,51.84458338,62.11010109,70.634821,79.97872158,71.69170941,57.01000198,86.60922891,58.37169038,55.45510125,68.89022016,33.85925697,77.99151024,55.86261514,54.6210359,82.83272827,77.4355968,72.77441329,69.47093217,34.48139617,67.55205343,79.68313727,61.7570423,66.9686118,52.6262863,70.74333521
0.023,63.23729484,70.08303351,61.59510712,74.14061952,72.56820519,71.50087274,65.6042288,45.81286638,70.27394224,62.34247063,55.72600264,53.6380072,89.36711057,60.62709662,75.41070402,73.89894936,73.71823219,65.47203722,59.2778348,72.47729946,78.66422165,55.9557956,69.33569623,50.87809192,81.98732514,69.97922339,85.49852467,79.45773483,74.82752205,76.36323262,50.74081903,69.98096618,77.21034066,73.04765645,72.46694317,78.94133213,74.89219275,73.07780763,51.91158827,75.40751073,35.82861924,78.75704476,74.36910395,77.36242706,62.0724745,30.4303158,73.32457972,79.10123245,75.03549665,60.59186518,68.78332797,72.163898,46.82811594,53.87488288,72.12148984,32.87828206,53.88671475,54.22876144,66.21667171,77.19737376,75.35571718,66.04089909,60.1094259,23.04014774,74.71484842,82.00774941,74.80097858,54.99142244,53.37883768,72.45086297
0.024,63.71875112,75.47356243,54.71947321,80.50508593,70.11754821,71.30305636,65.94439863,44.82441296,79.82781878,68.80709394,67.44253201,54.50414538,68.41981065,62.25454717,61.60073006,76.41399219,75.51923495,70.14304478,66.69309056,66.76731122,71.91913596,62.59743556,66.63581809,58.39807528,77.49647341,80.91741282,64.19901911,74.09105508,74.25560843,74.25204631,46.81025147,70.24406896,78.76441766,62.58448316,72.19292785,76.04375837,86.0172564,62.85265278,55.21233023,69.09442125,34.42197155,63.54546465,67.79651591,66.26290382,70.47113188,35.97099055,68.93264329,68.81318077,63.80451104,54.94914677,58.30448827,82.7285616,59.35187697,49.91964902,60.26724309,30.061651,71.32127868,55.32983311,56.04282034,74.68015229,75.101162,62.47549,72.8398484,30.99039719,76.60095158,65.42967292,68.44307343,51.93055448,51.13158308,75.0356074
0.025,80.68759501,89.88176103,77.01509506,70.21827181,67.48573254,65.25195047,73.79563902,54.61819986,66.47429891,72.23703802,72.51638849,49.4208125,82.34377361,60.28773511,68.19214714,70.87378277,76.15421819,70.51450894,61.58055915,80.95826895,75.35097368,58.71985498,74.14516826,62.08995227,78.42143052,69.55772129,70.16825315,77.37926582,77.43949499,79.311221,62.30546298,70.9902883,77.07503331,52.00855458,62.26151681,82.53841349,65.35919923,61.07806927,44.80356383,77.17776725,40.68456943,61.39608541,73.1551644,67.3339304,70.79902903,37.90916169,61.74578754,78.2476317,60.9896197,72.21237936,63.89687049,76.09433441,51.89037448,42.28973083,69.12933737,37.34798998,67.61691216,59.92040744,60.72382108,78.93965231,76.30492247,63.65835827,73.65825534,31.23490576,80.16374286,76.35964772,77.18334464,58.12709191,56.66463478,74.61191982
0.026,60.82979272,79.21216393,68.69641707,68.98278778,82.49296918,60.9507834,72.20525954,48.12646054,69.71670627,59.98024151,65.04396922,55.29878582,71.01966897,57.3980648,77.22204358,82.61021131,71.87060158,78.72736751,73.99642271,69.90770242,76.30291774,55.50737278,59.2802702,52.91774033,84.26616499,61.30335258,71.26207203,71.32011895,79.03468657,87.47700831,49.74026718,68.94136967,93.80583157,74.86767317,60.43705979,67.46883672,66.23500362,54.19262932,41.22398654,74.25305952,40.63888119,72.13476297,62.57828797,63.24655663,75.42891409,33.09060543,76.15619946,84.29279197,59.52667338,64.73264569,61.55389702,71.59789195,47.6794759,52.32387684,70.92687985,37.2268724,70.13998341,56.93746007,57.0220225,77.00573053,76.54888874,75.2544251,73.96862913,27.2905992,73.75936337,77.67378961,76.96786088,64.43117327,53.15266308,72.67567528
0.027,57.81764975,74.78208177,64.45136099,67.66925802,81.49956977,73.81093576,65.22418452,55.91076838,70.71821376,66.88115,67.4529563,58.36947013,74.52502091,58.13284653,76.26921976,74.03351518,68.92279486,75.94043238,70.65633272,70.33485987,68.12482685,58.59470833,57.4762203,54.85616982,81.01743675,64.31782914,82.28178819,67.30914277,65.90507151,77.9256218,53.40709434,59.25123053,71.52090681,64.09440711,70.06158871,75.9853641,57.24768383,58.96949357,48.11373878,64.02794535,30.03904039,61.09976045,65.31126229,80.36886874,52.09513421,33.95008026,71.19475435,71.95636551,55.53485159,74.96405049,62.19388376,75.94356248,56.59052407,60.99827401,70.12517282,36.26974838,59.5382601,62.98394415,68.54993859,84.32511602,61.82081135,61.31205442,63.27453882,32.31632831,77.68171458,79.32786154,64.7172285,59.3591531,58.69542687,71.32528237
0.028,67.44132878,71.040901,73.64712163,77.88030319,74.65765609,76.10224424,66.74756312,51.32788689,67.46672009,73.84667174,69.311418,53.24975357,74.16966429,66.78786005,63.89750129,77.60017217,61.23660432,77.95893345,60.91277126,64.7670816,68.75315886,66.2900273,66.91061795,41.45757649,78.01409412,68.40091497,77.03986597,72.09737882,77.07711517,74.45696448,51.7023552,64.54231388,76.04570375,62.32530911,71.803436,69.66210269,72.59701789,64.42827426,47.92073089,68.57151178,32.52983805,78.02646478,67.90643105,83.92364683,71.52631819,33.72371892,76.16921559,65.04557157,70.69548887,77.40004703,63.59974533,70.0312177,58.50943062,51.69003706,70.23988852,35.84231928,76.57252253,59.73370229,62.89770174,76.40678613,72.71938108,63.5173363,67.00366375,42.55659046,82.16873084,59.00261636,79.31388367,65.79745513,53.74779574,73.98168392
0.029,54.98059139,78.80118287,63.88129159,81.35153464,71.03162149,74.86638662,72.84685408,50.49363646,71.36919705,61.57508127,66.84402212,64.34417455,80.94968763,72.56455096,59.02494825,74.39740085,67.44401821,71.05376208,66.58645536,60.83632828,67.48758694,61.57647003,62.92639066,57.10165564,82.73627597,71.49001078,74.46644607,72.70689797,89.60544863,78.174543,50.8443734,59.89557755,76.59191615,65.63648505,74.59748328,86.86818102,52.62835611,74.16552122,51.98314596,61.49231256,41.95268264,67.32788304,67.36193905,80.34322911,72.08155603,38.84684191,65.38251197,75.19300363,65.35420849,67.88483236,56.97709462,74.17230778,60.62325185,56.84229492,78.58705137,37.3990946,60.47869909,52.90581791,50.70152965,78.43353613,77.09352373,63.24709625,73.03076618,33.3142728,76.21341019,76.06992874,66.12676765,56.31980276,46.37193576,73.17862757
0.03,55.417647,81.33536007,67.3117386,70.67297599,76.80165531,66.18520072,65.63719156,40.02217346,63.13839789,72.26778556,63.92749913,59.20899947,88.55029306,60.58992042,75.19868514,72.78031549,68.92679924,74.06166171,60.8390192,79.84844761,72.12867458,74.52742643,66.77027605,42.46282217,75.58029887,69.95700124,67.80749674,79.72927497,76.37384892,75.43665109,54.75033372,68.83237787,80.09199937,65.5952758,63.88485148,72.26820162,72.89650056,64.19442675,50.81280232,78.02689794,43.33517854,66.2182838,61.88921944,85.88178318,70.55469362,36.19743041,62.16981147,65.70411607,63.89015615,71.26265834,67.37328837,78.16170471,52.51014674,48.0641634,72.60030006,39.69674435,64.60010176,60.52409826,49.82532485,67.15158594,77.44414551,52.29028167,69.26274098,31.41931973,75.47284455,71.6318147,70.06124301,59.69307932,53.06454003,71.74537852
0.031,68.91583923,75.01687818,65.914098,75.97959354,86.48403315,76.270317,55.92095044,45.47482026,55.11389754,73.36031246,70.48649475,52.98060837,81.74528952,58.361658,74.22777598,89.75036198,70.13477848,76.636265,71.23536142,65.41415617,77.97668159,66.79051981,63.79320944,58.63302365,69.24938405,70.6672437,74.41965419,79.80646772,81.21253681,74.53446618,49.11578873,60.63379073,76.08431814,64.53064321,69.210768,74.6360449,75.03532905,62.11820997,51.8786961,70.21307652,49.2070803,61.14169472,72.8603093,78.97081973,76.45217957,28.68575204,79.23042806,73.55666731,70.79079136,63.54492063,63.9252158,67.53742223,53.41383177,60.73682361,76.28461296,36.6459734,68.84776851,63.21743177,74.54311281,73.12312881,65.73049412,67.92893472,74.37489609,37.36452223,81.41546774,75.0982293,75.96094781,61.79155659,58.71107838,69.04962777
