Time,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40
0.01,0.495532921,0.598883189,0.151606197,0.179771833,1.661884948,-0.123225157,1.039609411,-0.998481642,0.093176557,0.05089708,-0.071280277,-0.22395566,-0.174119027,-0.633539258,-1.117884553,0.432005537,1.318088418,-0.214081337,0.025250406,0.325209914,0.660115677,-0.388559117,0.249071444,1.475510057,-1.320636146,0.227737649,0.691307562,-0.079386004,-0.327371102,1.652063987,0.04072215,-1.029784858,0.599566183,0.164158417,-0.156715592,-0.946339308,0.225636346,-0.697309345,-0.012864628,-1.461926453,-0.917504304,0.194859212,0.062675914,0.545869953,-0.315196926,0.739113575,0.019838402,0.224289692,0.041980768,0.957285867,-0.521476879,0.487031679,0.106910905,-0.049377591,-0.387241197,-1.435253991,-0.796352403,0.677282749,0.092326325,0.130803491,-2.119354499,-0.22780368,-0.396625264,0.479475236,-0.757317641,-0.304535793,-0.028479665,1.461063356,-0.274076605,0.790637903
0.011,-0.796401904,0.33646028,-0.023322995,-0.146329849,0.838438436,-0.06573972,0.06595564,-0.710582374,-0.338000806,1.693146878,0.85824531,-1.462156053,0.95597034,0.524946851,-0.68443995,0.627071746,0.126255526,0.744032934,0.892498935,0.180261295,-0.197831781,0.242467912,-0.278877301,0.473157754,-0.746867126,-0.307334808,-0.207472934,-0.522989667,-0.508464982,-0.25968303,-0.096681538,-0.170142372,0.644382526,0.069191097,0.432250048,0.49462543,0.384431521,0.21659529,-0.008854315,-0.644374398,-0.53257344,-0.896908379,-0.510854482,-0.70859337,-0.610733265,0.283090022,0.022237645,0.061358683,-0.319463108,0.606810515,-0.970367791,-0.637140049,-0.604130675,-0.323846166,0.561865699,0.034296415,-0.474716753,-0.586116604,1.329894786,-0.377309918,1.750153248,-0.111883442,-0.306137654,0.422891719,0.171687943,0.189697782,0.19572602,-0.877804579,-0.894912804,1.126333928
0.012,-0.413750399,-0.918675476,0.404012363,0.29177712,-0.287577738,-0.417377503,0.258672231,-0.108856906,-0.230452077,-0.361398253,0.155360572,0.31083843,-0.903961919,-0.008569509,0.644823915,-0.093882454,0.28025054,0.837583358,1.066419403,1.453905832,-0.206784547,-0.364804181,1.11848125,0.543488164,-0.261136766,-1.118763216,-0.000708998,-1.453041443,0.839079837,1.174266831,0.568993932,0.024054076,0.192985046,-0.203271782,-1.297476541,-0.206036397,0.387486081,-1.283060502,0.256553348,0.525220988,1.063242382,-0.680262705,0.267632859,-0.982220214,-1.637259649,0.544930083,0.747810202,0.413142833,-0.415490388,1.827227074,0.705214178,-1.012972424,-0.331277812,-1.526897584,-0.575517613,0.032524372,-0.27495398,-0.052464411,0.99793574,1.041941889,0.384592241,-0.998779681,0.572281215,0.332344734,-0.671864544,-0.919405198,-0.398986674,0.608973067,-0.468181159,0.346736099
0.013,1.159620125,-1.789622192,-0.475913187,0.248774112,-0.258050205,-0.503903211,-0.023320366,-1.434056561,-0.54078451,0.517620146,-0.1914493,-0.745248558,0.584726876,-1.036788501,1.316088596,-0.573235746,0.759944662,-0.545263454,-0.090654147,0.583777523,-0.319113946,-0.991189824,0.334667028,-0.884227933,-0.37317871,0.649159845,-0.657649424,-0.455809461,-0.628067634,1.076755421,-0.285019641,-0.647769336,0.187019748,0.410326273,0.601254181,0.223866866,-0.640271051,-0.253379012,-0.717176575,0.577172661,-0.286681729,1.856564693,0.66332606,0.592579644,1.404177878,0.469690533,-0.763756475,-1.381354879,-0.18118318,-0.150675194,-0.446386495,0.390364956,-0.461604345,-1.015485744,0.310660956,0.124207686,0.244422868,-0.905249589,0.201731977,0.157373448,-0.191086588,0.884228349,0.285048959,-0.201322021,-0.82268688,0.342470234,-0.460969647,-1.118768773,-0.25950846,-0.761133808
0.014,1.8706119,0.848428896,-0.109388389,-0.006588454,0.043923687,0.18616782,1.128600929,0.352358329,-0.083566559,0.557701343,0.103166619,1.630081512,-0.41462845,-0.030874548,0.964588083,0.773389448,-0.751324259,0.604787406,0.342311519,-0.260039024,0.294663202,0.391536567,-0.937130031,-1.187613086,0.501878839,-0.594086559,0.281668293,-0.35223706,-0.257982746,0.038005439,0.520388368,-0.709555987,1.630879471,0.931978424,-0.162647633,0.551668936,-0.151344245,0.711887023,1.067464719,-0.156726699,-0.769659458,0.447670545,0.15313185,-0.043058807,-0.214624135,-0.794686636,-0.547548072,0.515621824,1.445744831,0.340961066,-0.723052956,0.724782856,0.022164506,0.069190337,-1.375788989,-0.368200569,1.039143659,-1.515241347,0.16233316,-0.169312621,0.283565614,0.984898086,0.003919245,0.200230927,0.572408043,-0.293424173,-0.369601198,-0.121535535,0.798706934,0.880145285
0.015,-0.243336738,0.639370047,-1.022781098,-0.438236779,1.681013418,0.180074198,1.239676468,0.878708377,0.004360193,0.293342544,0.204979761,1.60787912,1.096880358,-1.023716784,-0.223700561,-0.053528417,-0.727332356,-0.572601075,-1.540292357,0.573007434,0.418565092,0.735057572,0.32495872,-0.659040828,-0.243781521,-0.439233464,-1.26275194,-0.940630208,0.191415955,-0.350190174,-0.888773277,0.393180169,-0.461266841,-0.198579615,-0.061949128,0.482960208,-1.746263318,-0.175317352,0.284073352,-0.111607595,0.722895214,0.322618637,0.86355922,1.601632375,-0.623114514,0.588692647,0.709189514,-0.064282614,0.538148121,1.107020261,-0.180941716,0.602394147,0.911416396,0.282899891,-0.334190863,0.377940984,1.467029117,-0.129644272,-0.116546665,0.25399918,0.266661939,0.239202159,-0.213034366,-0.027829537,1.672629888,0.114497692,0.53690683,-0.144257507,0.977984828,1.967273553
0.016,0.307040737,-0.737173704,1.398978683,1.096740278,0.2192815,0.180639865,0.160185362,0.910841303,-0.933624127,0.813887018,1.255784733,-0.960288787,-0.340452672,0.967194696,-0.24514622,1.959259518,-0.779157812,1.325866163,0.127522099,-0.39405611,0.801766891,0.404678394,-0.511394871,0.20736219,0.10260306,0.034951317,0.071544981,1.018831118,0.459207738,-0.650700678,0.811878973,-0.463766746,-0.590891673,0.59570874,-0.714595995,0.094827972,-0.126407009,-0.553165072,0.411810858,-0.770331445,-0.087906751,-0.454645325,0.833907491,-0.38853772,-0.569599045,1.305426958,-0.570916023,-1.323900907,0.047737582,1.031290378,-0.779025239,0.70893032,-0.50980753,-0.874104662,0.212652632,-0.433540204,-0.793106709,-0.503950896,0.439345778,0.489009233,-1.178604546,-1.908754877,0.584717465,-0.137040774,0.480602962,0.506952788,-0.480495785,0.067261427,0.496349308,0.023179055
0.017,-0.2227881,1.390711292,-0.736872117,-0.127353749,0.106560415,0.092376554,-0.461882912,-1.366082502,0.451619792,-0.178122948,-0.082247395,-0.866805724,-0.03705368,0.858803802,-0.150204579,0.22812851,0.411436635,-0.145441144,-0.118181234,0.270302157,1.397136895,0.775105359,-0.631433899,-0.195450479,0.125537291,-0.648506096,-2.117089771,0.436704016,-0.189754562,-0.258500548,-0.301610882,-0.144101038,1.032394914,0.428112245,0.637363619,0.144494099,0.274165298,1.122281717,0.47364533,0.776022579,0.434794672,0.051097697,-0.054701812,-0.123280535,-0.050872043,0.14950429,-0.090242906,0.659803095,-0.859092215,0.649736265,0.014907714,-0.656328725,0.084784289,0.173410373,0.436920513,1.0658385,0.9774483,0.876999392,0.091826159,-0.411896851,-0.438821514,-1.054901534,0.220258771,0.716608511,0.11162106,-1.143146791,-0.73553301,-0.460230121,-0.225597031,0.462579205
0.018,0.623630269,0.724579362,0.126297909,0.256963539,-1.134275846,0.573368734,-0.600578745,0.520371549,0.351135552,-0.973453444,0.366639615,0.624635614,0.217789348,0.125198699,1.083806543,0.621331642,-0.329869639,-0.151431413,0.876743336,-0.335814567,0.001413629,-0.339586184,-1.330791228,-0.843976876,0.049602807,-0.105556391,-0.633976315,0.16761664,-0.307048322,0.918347778,0.216070935,0.528144912,-0.942963918,-0.648082367,-0.095457323,0.16822981,-0.491859435,-0.041706226,0.196257557,-1.018816605,0.020413247,0.088974105,0.780801965,-0.560404441,1.221167738,-0.055528946,0.111354941,0.993138399,0.298013328,0.333491163,-0.639211515,0.41912368,0.306736486,0.021094815,0.855673763,-0.186231938,0.845634328,-0.079810093,0.624151298,-0.293939394,0.214843405,-0.045297375,-0.135834341,-0.403229674,0.20012926,-0.486379294,0.724294616,1.15688183,-0.631461669,0.360346578
0.019,0.940019653,-0.930134013,-0.241439354,1.58145597,0.411337277,0.628507624,0.88039187,-0.32748239,1.072457832,0.702614049,0.067825651,0.223667535,0.998033385,-0.533698576,0.260116134,0.373785261,-0.41109457,-0.197490096,-0.798740997,-0.843724986,-0.594741009,-0.239263489,1.549889154,-1.009011876,-0.529772541,0.810035539,0.883529506,-0.056878942,0.487757215,-0.53033904,-0.41912408,0.683290131,-0.997964444,0.559691281,-0.770856105,-0.54447327,-0.409572804,-0.27075709,-0.384367911,-0.401766768,-0.162717686,-1.401612947,1.340615833,-0.066814941,0.51902028,0.519107632,-0.836461703,-0.820334639,-0.46162881,0.193125089,-0.352243172,0.116851819,-0.023477873,0.06259795,0.598049277,0.956243815,0.985181089,-0.240744557,-1.480473026,-0.066573549,-0.281921722,-0.212230193,-0.005097327,-0.380716511,0.285219325,1.070094828,-0.670278157,-0.693477492,-0.199914344,0.902325029
0.02,1.351132103,0.637707204,0.333535244,0.341033066,0.1129022,-0.567526119,-0.226154252,0.904813065,-1.092278057,0.657880334,1.585102432,0.47263882,-0.445886773,0.010758735,-0.009475348,-0.113345418,-0.3894587,-0.323736911,0.25771758,1.162185586,0.691112838,0.250687534,-0.849521279,0.146292408,-0.379282624,0.594251915,-0.850392624,0.337527406,-0.884087015,0.187089846,0.337563802,-0.00139548,0.71094461,1.005572282,0.321963228,0.917414849,-0.963366128,-0.371887914,0.358594373,-0.450040036,0.072345559,1.984141577,-0.558498309,-0.420447717,-0.688785783,0.442019108,1.434544961,-0.440631231,0.843830983,0.122313783,-0.019910839,0.218002714,0.518739766,1.589776868,0.246125453,-0.537955831,-0.276307276,-0.228163335,-0.503468145,-0.663496806,0.135337449,0.891992656,0.595140307,-1.314350368,0.056337771,-0.147330231,0.542173594,0.665054601,0.408525761,0.129739733
0.021,-0.275481935,0.371967049,0.02526015,0.309968297,-1.410734124,-0.241968629,-0.366655254,-1.071120202,-0.957893513,-0.094356748,-0.333874489,-0.155091842,0.807812292,0.182153735,-0.684789997,1.073619728,-0.041604543,-0.71070138,0.961044562,-0.263109565,-0.548079973,-0.565347195,-0.627305216,0.171024451,0.27861756,0.045381096,1.307904039,-1.580376695,0.058439752,0.965125627,1.309253321,0.30470115,0.12047456,0.513191925,0.162689048,0.2357671,0.295463904,-1.337889603,1.531673225,0.220064669,-1.343035307,1.359165566,-0.022383611,0.050230848,0.0872317,-0.495613887,-0.387115195,0.144804477,-0.181578409,0.022096268,1.50763814,0.661382591,0.446149497,0.366194899,-0.444405936,1.112242849,0.207639377,-0.526761586,0.990154974,-0.267381667,0.085772644,-0.604937129,0.167289052,0.60163839,-0.156550478,0.552366623,0.23736581,-0.456071806,1.085113535,-0.137806708
0.022,-0.266957308,0.239797683,0.670489976,0.213077312,-0.214132556,-0.085153361,0.947332363,-1.137728147,-0.645881773,0.895376773,-0.140751503,-0.889197691,1.067139547,-1.137130113,-0.880723396,0.665991344,1.146886511,-0.144182023,0.166779487,0.936602417,-0.208765592,-0.76565167,0.407883951,-0.150978721,-0.614054579,0.07752074,-0.60418579,0.430109458,-0.207888734,-0.434366865,0.092982226,0.444661054,0.750202903,-0.071532418,-0.390687111,0.685030593,-0.144442706,-0.484064324,-0.198386682,0.76358177,0.315212651,0.39606763,0.437514629,-0.709531969,0.166721653,-0.745241662,-0.549209307,-0.866408424,0.046802578,-0.343897688,-0.087133877,0.19282697,0.843950132,-1.01652929,-0.743980989,0.876769702,0.134919665,-0.117492405,-0.641926508,-0.110210184,-0.659683356,0.309893215,1.033754035,-0.546862027,-0.228434497,-0.053047425,-0.594061592,0.620695735,-0.688911719,-0.692895039
0.023,1.17453277,0.943368947,-0.395630835,0.936939936,0.122780837,-0.547377287,-1.105068525,-0.376729271,0.863853611,-1.133400753,-0.091414563,-0.808078825,-0.967155545,-0.980114479,0.116382335,0.697647072,-0.128362367,-0.310072744,0.494777756,-1.004170634,-0.127788912,-0.174560079,-0.02299884,0.959813897,0.811181053,-0.342033795,-1.149815773,-0.765310136,0.558456771,0.756822192,-0.743492308,0.583545646,-1.895717878,0.447652715,1.07910104,-0.077797125,-0.659439757,-0.6590856,0.056503038,-0.289179259,0.437802438,-0.043072275,-0.103008198,-0.591981702,0.761041357,1.487352607,-0.133541145,-0.245415428,0.967258402,-0.481734354,1.303452043,0.985291147,1.536871422,-0.231524065,-0.94972621,0.00677547,-0.002526085,-0.50904601,0.247219628,0.236000238,-0.545276134,-0.012682487,-0.052567969,-0.267048534,1.090920364,0.759810858,0.078288441,-0.48189035,-0.590566344,-0.435923721
0.024,0.606230339,0.541414598,-0.600520431,0.235293936,0.640763395,0.452618917,0.456004672,0.655707521,0.385271768,-0.131308093,-1.641394135,-0.469198963,0.193508271,-0.538782315,-0.240952413,0.644986152,-0.316668082,1.323679886,-0.481359006,0.467569134,-0.270809828,0.200078692,0.6316679,0.047851347,0.021309145,-0.293258053,-0.439251735,0.70272443,-0.665345636,0.153077286,-0.299925903,-0.506165453,0.700908456,0.178617961,-0.320115182,-0.487431921,-0.413070454,1.128151862,-1.11852401,0.744840111,-0.872783114,-0.279034172,1.744843982,1.209844509,-0.624868177,-0.881829868,0.498139513,0.671386607,0.39709047,0.002337941,-0.153696208,-0.687899014,-0.106737781,-0.271893022,0.33156314,0.594111459,1.08256068,0.868928767,-0.606368485,1.22745351,-0.127941606,-0.492120333,-0.118460224,0.6593344,0.604948956,0.53137,0.248168992,1.338469716,-1.374873069,0.612398097
0.025,-0.126411693,0.767386285,0.258664336,1.090814051,-0.980437383,-0.613755679,-0.346836392,0.23843408,1.311471864,0.182019633,0.524151879,0.313734316,-0.489497951,0.191897201,0.297702313,0.180551765,1.412128131,0.611064649,-0.594119779,-0.14367544,-0.588631903,1.945873304,-0.212519126,0.237573159,1.511059671,-0.325432638,0.219012992,-0.293480878,-0.485010167,-0.331567424,-0.501810652,0.528899213,-0.090239342,-0.012287641,0.655175375,-0.215431355,-0.730720641,-0.277409644,-0.618701837,-0.90418108,-0.594675073,-0.749422784,0.34880862,1.787238628,-0.245861272,0.134079433,1.671658259,-0.031113584,1.030365123,-0.459022377,-0.226516895,0.781069155,0.258051921,-0.448157977,0.585880181,0.116744337,-0.04964401,-0.556095879,-0.608699598,-0.364374001,-0.561591682,-0.571537741,0.286966317,-0.641552722,0.125446846,0.713521994,0.324016876,-0.19832917,0.540082765,-0.344764829
0.026,-1.147918465,0.155852299,0.136526071,0.231101358,-0.496139373,-0.431169443,0.40275035,0.356133039,0.203181788,0.139115135,-0.824389672,-0.936349678,-0.732817366,-0.28770332,-0.490005854,-0.511306492,-0.66102596,-0.032427578,0.003556306,1.042801479,0.310084264,0.571669995,-0.67669673,-0.485019927,-1.020883162,-0.202509035,0.399667213,-0.549875,-0.010835884,0.212544136,-0.85959073,0.085208766,-0.143185951,-0.901997261,-0.045461362,-0.127695597,0.351930258,-0.41236438,0.462119008,-0.73742747,0.848452256,-1.32980432,-0.223212613,-0.667719011,0.006015367,-0.340809555,-0.906632999,1.189125033,0.013960961,0.246035694,0.345143799,0.756362119,-0.600519018,-0.522405053,-0.657235331,0.700084954,-0.726161818,-0.947842753,-0.492465111,-0.325378741,0.667222139,-0.030666438,-1.15404231,-1.201332874,0.288240304,0.441301719,-0.019734299,0.063819078,-0.103146006,0.23304684
0.027,-1.157862368,0.524620486,0.767169439,0.2489114,0.754430532,1.210660275,0.349528392,-1.476762089,0.837131065,-0.25444726,-0.327844288,0.635515834,0.364940692,0.000365059,0.508861567,-0.577644911,-0.320392595,0.770163565,-0.575468535,-0.56710597,-1.396208014,0.655468087,0.48055638,-0.385773777,0.127098489,-0.21758628,0.250583772,0.312347349,-0.921829507,0.538668308,-0.23923754,0.265361388,-0.246320015,0.353271835,-0.687119509,0.371170819,1.03992002,-0.527810354,0.074374669,0.309301749,-0.661038748,-1.08021819,0.58765415,-0.247666941,-1.162586177,0.99262257,-0.303896827,1.312789974,0.105479855,0.087901298,-1.059854166,1.090791149,1.311402507,-1.413934083,-0.59766502,-0.175883209,0.810742044,0.45589117,-0.206069471,-0.975733559,0.0353155,0.519509687,1.665724797,0.202531802,0.794102368,0.154311849,0.963019073,1.109591057,-0.310050852,0.400175986
0.028,-0.278437842,-1.511254448,-1.795461863,-0.07784699,1.705213586,0.206742393,-0.23736096,-0.385295908,-0.410619378,0.539161465,-0.052039999,-0.713185235,0.098580121,-0.042911877,0.076947236,-1.356588318,0.239293194,0.236129543,0.556411365,-1.123451073,1.098935947,-2.042135219,1.052146331,0.145632763,-1.121254732,0.081953625,-0.730909203,0.218903906,-0.310165868,-1.373208001,0.938611169,0.182983435,0.969426353,-0.294452269,0.251409132,-0.664983189,0.203471362,-0.322847252,-0.245145596,0.20408955,0.172337749,0.525887162,0.777034786,0.579866651,0.200801776,-1.240509024,-1.281885017,-0.410072335,-0.043716896,-0.282069517,1.140842317,-0.214424959,0.183432092,0.662146528,0.505881714,0.251005004,0.300762854,0.005193308,0.45666675,0.252502784,0.180841983,1.73247996,-0.49261053,1.130604992,-0.125805635,-0.414492965,0.891812121,1.444016321,-0.094805153,0.144145868
