Time,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40
0.01,81.72295571,58.21802874,47.42122212,67.58172024,67.69388372,44.10851857,74.68479616,72.30670754,64.05386425,56.80982816,73.63331537,76.46909336,74.12013977,60.92374167,85.06918234,68.60375523,70.33951422,76.48550013,40.39359964,59.510009,78.82046804,78.5971384,66.14389307,67.39329833,73.55450896,63.76124805,68.41994885,65.90605461,83.53343968,66.57512954,72.92009579,73.01647839,62.07253163,83.23126624,43.73190455,81.11368448,62.12683166,64.35038122,65.00052476,84.15580666,68.75230302,77.30520521,58.13020912,64.30700678,63.79949035,62.10959291,70.17201769,78.72837392,68.0736843,55.95165308,81.05169336,69.94991997,64.09682729,64.82695359,73.27185316,57.40932917,70.18962005,75.07963069,74.48716292,64.92986247,60.81390588,45.29007717,59.43627242,62.91836338,66.73463641,57.54249063,78.81526764,74.4944234,71.9668543,59.00295335
0.011,78.88387675,66.84391979,43.9768162,67.51479108,49.63598799,61.79284452,76.55793871,60.95528053,71.62235496,56.1135828,76.11548639,73.5305512,74.0757105,57.50528522,81.65380137,62.44951981,71.5487871,71.29917983,54.24149177,54.53541189,78.23649878,79.81640457,77.86454501,64.75318528,75.68335439,68.24459111,67.66221266,61.06053994,76.51454263,68.54232993,65.15121189,69.61353288,52.51796622,71.78452906,55.19706445,73.68155575,75.89880063,75.90423414,57.25909094,75.5951457,71.25052011,63.98724785,52.34926709,83.37819829,63.38003517,69.32328402,72.12010041,72.94652883,72.09756564,79.20923039,75.41634774,75.31096034,75.01694326,53.57170692,60.38175664,66.7222953,85.26947677,63.63894206,68.15980082,65.40951006,72.67748524,53.87452287,51.36232673,66.9764346,71.31517397,53.91162254,81.19055588,71.00577427,79.20804771,55.94631514
0.012,79.78294436,73.43692371,46.76188368,76.90573768,69.08460294,53.65812896,79.43840616,61.91405791,73.25448391,71.35035369,70.28273769,63.89351728,75.36890385,48.25282353,73.15260439,60.86600003,71.16171792,60.4444627,48.64509007,51.92476879,77.07468754,76.6532718,72.30729995,64.68870621,83.30203569,74.10471064,76.5400638,60.87757814,71.86360906,69.98801273,56.32891095,71.68819395,74.16887237,71.84286501,47.66108342,73.95300023,70.94192945,64.6971114,58.90808965,82.72704019,60.30902247,76.20410702,48.78936658,73.82850905,70.35252541,64.25443067,91.58812648,77.62881091,75.20110058,75.62422545,78.74633033,69.28454023,74.92703305,68.55079685,56.98247341,63.90297907,79.93833398,65.55101854,54.05229448,58.52198025,82.32313188,55.92904319,58.81995105,66.0487904,74.64485168,57.78889066,80.03278918,64.8958465,70.41614546,56.95589299
0.013,76.44752834,72.77713054,57.68080342,82.54855773,69.62425597,55.09923834,73.43476534,56.03835556,69.88953802,55.7380908,76.79537952,67.17161173,76.68427,57.21423744,81.60571547,61.35387853,82.53484207,67.98448295,44.55790842,50.46286953,73.48923615,68.96161752,76.17014435,62.98528571,71.40467645,64.12483732,77.75454268,51.33100123,72.81758456,74.21909746,70.20825695,66.96924003,67.6425573,71.16188382,53.8931287,68.92440962,66.64257358,64.65457764,61.32770515,67.9233128,63.88742385,71.26797352,48.2549405,70.49125112,72.56276829,56.37650663,70.49787234,74.36845076,70.36457118,57.36068839,73.1188252,56.20360207,72.70970684,64.3428706,52.07444743,62.00274558,86.93687776,57.91182831,63.38943383,74.75936453,78.90236971,45.71759678,64.51969983,67.76266094,65.93647458,61.80805337,81.50087963,60.50426233,66.55881429,62.18898677
0.014,78.70847155,69.4660553,54.61897013,78.40817311,80.02969386,67.9662553,75.56901132,57.73456502,70.18755612,56.35765218,74.12519593,64.17164395,71.99812622,47.95888718,79.17627495,66.66585849,67.29369417,63.30303495,45.24458617,56.32509482,75.78535385,87.16642806,73.4185905,73.84414761,72.49572283,77.74215602,64.64989318,63.67728275,75.18090441,57.67551536,63.16351814,77.79995815,62.10225191,71.78746806,53.20779384,67.20341007,73.34563733,67.09198619,66.42200004,79.39344999,68.54124711,70.84156789,49.12992544,78.14573708,68.52152393,60.22344358,76.74533909,66.5244929,75.07987086,68.56195294,76.6041803,64.4989939,62.63145921,57.37585021,65.31464685,69.1278372,62.72356712,71.31684528,55.59819523,60.11078234,83.51504718,50.81337927,53.54838332,66.48269002,57.18207029,51.31248024,78.86785158,58.55683566,72.28015995,59.16571029
0.015,71.1152527,65.50681496,53.7196363,88.82531292,71.59736769,53.08910899,72.98563485,52.10671739,75.98846003,56.89277244,80.76969306,52.96122973,70.96727619,46.10270131,72.32470892,74.26997824,70.14551834,68.88803347,43.48093526,50.79980499,83.02128396,73.15615062,79.73220158,68.66037184,68.92962801,71.5076494,72.66936265,69.47052093,79.6235324,72.53667035,50.61580936,77.92457415,62.73123826,73.16678266,64.42061029,73.03518476,64.29662825,70.20830919,59.73399703,77.91144827,72.46751998,86.01398867,56.72695477,58.66305967,63.78089855,76.09098408,74.35216743,74.51363342,74.36569563,70.5458353,76.58280024,61.7242061,67.70736576,44.29016342,63.60473009,81.86181397,84.990898,62.69253643,64.43805359,50.78561488,75.41869994,57.57772596,53.13456447,55.57087405,61.89668278,61.42793721,69.47984884,75.47429567,78.80331092,65.75457158
0.016,75.75869121,78.89837576,46.05357616,77.11228428,68.96598389,50.06815376,77.27064197,54.18717796,65.86607263,57.36903421,64.94371845,56.67405525,73.27564496,49.70132015,75.69621432,64.44408369,56.04240268,76.37581456,46.99249787,56.20823237,73.75720849,76.93174547,73.95864241,71.49435337,71.85518331,65.63751891,68.41438262,65.45552813,71.81659707,70.67156217,70.91408064,78.3887071,70.11304633,77.40999086,50.12595538,75.67116024,75.70640592,66.43718883,53.42007412,88.68049526,53.23526732,77.5127883,55.70130966,61.18517141,57.23780595,69.45200398,79.62888316,80.90927089,71.79738126,71.24239276,77.61194235,60.37625905,74.24185763,44.04825113,64.60839604,63.70993536,73.69665971,59.36848626,66.85259583,70.61294555,77.07814397,46.47691225,53.14708085,70.94328621,69.92497242,52.38799984,73.32974027,55.16017664,79.06019198,57.62596195
0.017,82.09972304,62.35380764,49.86397386,73.77453836,76.07856409,53.2220153,63.18693869,54.14330855,64.6022606,67.48882037,75.67426615,78.83394745,73.32461944,53.54694605,79.96343743,67.57686535,74.93756357,62.99851391,43.02170443,52.309415,87.43280015,79.06051927,73.03488694,69.72974751,79.54389923,78.95589883,71.4326675,56.00247515,81.12732447,69.11304676,66.11362474,76.51900669,68.32149641,82.73008715,64.87041646,76.44048653,64.24858616,58.52660756,62.8068529,80.1250503,63.86090244,68.81240336,45.13263243,71.20089725,64.21310171,67.14008637,74.86773284,64.25746653,64.21355446,61.50634741,71.43919002,70.57629659,66.93826852,53.05920974,62.76082657,66.05726191,76.31245111,62.53212518,65.96993253,66.25563418,80.70128899,60.13764706,54.74821911,60.39079022,72.97181689,55.86093866,77.8033216,59.41653976,68.16433187,53.72283317
0.018,65.69967418,67.72682587,44.50074995,77.87787599,63.91368979,57.11392957,76.32766603,54.66211879,58.75583443,65.4061235,78.03771382,62.96673386,63.89383242,55.482508,73.43224676,60.99953376,68.67547149,61.00419884,45.28054367,58.81148596,77.07999302,67.05778605,76.78979695,68.37516352,74.69773422,78.20623602,74.92438277,69.24288627,81.52128852,75.46236257,65.82596134,68.82016908,71.51867389,64.4758759,51.25932443,73.86816888,82.72289043,55.09171601,51.24944989,72.65601693,75.50725223,76.40586154,50.41876202,60.84427231,67.10427915,68.05677804,64.3558864,74.65562578,69.94990388,71.23360061,68.00383503,68.36918275,75.46274944,47.21522074,48.30620955,72.91721698,72.15243932,68.86666992,65.48185256,64.29834125,74.83873693,55.73267256,49.97056184,74.25149053,69.72593059,65.87994054,72.96424036,71.11304492,74.10521894,60.99938238
0.019,75.84020266,67.75676105,50.94312098,81.56100067,61.17875858,57.71733975,79.14926054,49.95890585,71.59119392,68.82116345,81.13366285,64.54090184,78.60609716,54.60452123,74.13544069,73.85221383,71.72186262,64.80732221,43.19241657,53.03782229,71.83111667,75.21359681,73.4818881,70.10765583,84.57322794,66.41708667,73.96434656,73.86323279,76.10402773,66.42222105,68.52129072,84.45193843,59.9932715,77.12259597,60.75821288,78.77786539,86.22169926,59.69072341,58.72319786,79.06550449,70.08719477,72.89566604,49.35733226,78.03929123,67.53591062,61.67252194,77.75409502,74.20657218,87.23407331,71.50429794,67.94024858,82.2141882,62.28350219,60.84315102,66.56602132,63.94502904,72.01636638,59.40930447,63.2609664,62.65002387,61.63450243,51.77474112,49.90139813,57.49117389,62.38034057,59.17619988,73.78951157,65.26280446,77.78016233,58.94728607
0.02,82.43573278,61.22055024,42.69515955,76.81369714,69.53281836,70.91274344,83.49272292,63.46713281,72.17735112,58.84818844,77.20284303,56.93386058,75.35946363,58.13300912,68.87895422,62.66989927,65.44963706,64.62301544,36.4534026,52.30904332,64.29735806,69.8936633,75.03216683,64.80083491,78.28157903,77.66661213,69.68257603,57.93281257,79.28863066,70.06945786,56.03734201,77.87897359,71.89246102,64.50911889,61.33368096,74.88729875,64.63380499,63.54962804,65.07096013,79.58908686,63.70453726,70.29308246,50.64226941,54.62820857,68.69333693,62.97713677,75.51229698,67.18016845,74.3973154,55.61178835,64.57762242,61.60689921,63.70858811,59.18288097,62.37149361,63.33070605,79.74485178,69.69189708,66.21562159,72.29507436,73.68684501,49.82554134,58.41787334,63.88217076,59.88427163,51.1508324,76.56702495,59.72609806,67.08900179,54.79347264
0.021,70.57856202,66.32627627,59.94811625,73.67824308,64.11935062,57.71439993,70.66669144,50.66932293,69.72193033,61.59576545,80.49538562,58.14025187,67.86630792,53.10093727,78.88529216,66.99503672,71.34196679,50.74694126,43.92439508,50.89659838,69.98076154,73.97153022,80.97278699,64.05266556,62.72950033,73.37517716,66.97564076,70.26821791,70.8817219,79.63487416,66.69352474,70.61619478,62.14043823,66.27910906,56.4218865,61.83246617,68.92249204,62.39973477,61.92757525,90.65815525,71.98487057,59.90027356,59.31719922,84.8803897,62.65519727,69.2532102,78.18722223,81.91883804,70.07364108,65.63176693,81.4995373,78.14395084,83.36553031,53.61736895,67.98546794,56.26519627,77.67198122,66.21958013,67.33934191,53.52478034,79.19836651,52.71861894,47.1718454,63.85925392,62.18034046,48.12434259,72.91457625,66.28669951,73.79732267,55.78656863
0.022,81.89925114,69.74305871,55.50544428,87.30106425,73.39853047,52.99405856,83.17483237,65.63773272,70.36212287,51.73976594,81.10918201,63.56251636,72.65295331,54.52929028,71.56754918,65.83293889,84.23595588,82.36773822,55.40489087,41.65761058,80.48241943,82.78642712,81.92917533,71.97287932,75.6482651,75.9810832,60.5613934,59.92740911,75.29793145,70.60995754,63.86942544,80.17773602,55.41620616,72.52839123,52.15748998,76.37396927,64.30097239,68.50727776,73.77651113,81.62217146,75.3336099,81.00406393,60.14537312,73.05528504,73.87702695,72.33907928,71.77607452,85.75567354,60.3721485,63.30734584,75.39242286,63.9728826,57.82428496,53.86892677,59.46469278,63.00269888,70.52257842,66.9590712,67.68690657,67.41082505,72.05679392,52.81415149,59.46407166,64.71648622,59.59340335,53.97329931,72.8353855,71.32531563,69.97037745,51.50199778
0.023,83.86357841,66.05098121,41.52715641,88.50773916,63.96823748,57.62475405,71.94954367,63.87100903,75.98394585,61.60222238,71.30033548,68.35245672,78.54938603,51.77325936,75.41131668,61.1930995,72.74272189,77.03898662,51.15116367,64.91364166,84.93776046,81.75935685,84.42548497,66.06053932,75.08083776,65.22315407,63.80292845,59.16835687,76.56039991,71.95714223,65.90882655,67.25154779,62.99513682,65.48594522,53.81729871,85.01257931,67.44537457,68.40406884,61.5116752,80.75538901,57.68364552,66.40968901,59.77757462,69.51955351,60.49844957,59.66891476,82.97967219,73.82422477,70.98382916,65.45629009,71.83679456,54.68960047,66.95866093,57.82571218,61.33650202,59.02147396,70.04766126,69.65867583,65.68765381,62.41092336,78.33132937,55.04958371,52.1601239,52.96183327,58.11844766,51.7310763,82.55338502,65.08277514,75.15529592,67.40228073
0.024,71.06501371,71.68236138,47.80268903,85.68269207,75.8593284,68.42881529,82.92852827,69.87289798,74.16519146,65.72724642,84.85819792,61.52000227,64.46086388,64.5407481,74.57492072,66.76337982,66.64500176,71.16141093,59.57378564,50.70860886,75.40983277,62.75830604,74.63876738,65.13115892,78.01098888,69.30585366,63.62437584,58.53740911,65.55023305,77.12319131,57.20023602,73.0645107,59.81262112,72.59234973,50.19147366,69.41007969,72.49955747,67.60158855,73.88591217,80.99470155,62.75126056,75.27587504,51.89243141,84.0720359,73.10949267,62.03071593,74.74375535,81.94261946,70.8563606,53.03055652,71.24088632,70.40626199,57.38089513,53.38287648,68.69239555,54.69262798,78.72376803,68.67144283,63.1023023,73.49073699,77.99522141,59.97260394,47.81277996,68.00849408,63.39612368,56.62265553,66.67331292,61.97548082,66.62992175,64.8620238
0.025,77.72980828,63.4132439,41.70016998,72.75161813,63.12050871,62.35501046,69.99102608,55.90992612,71.25172595,56.5496425,70.20251708,73.18947662,69.02202066,56.21797388,71.48670013,65.2093436,72.86160622,56.38504944,53.41472816,47.32672791,83.06528734,73.31639147,68.69743013,51.58701478,76.17348151,72.01100856,67.51389738,67.7214363,87.90150622,70.77113896,64.56993386,80.39983578,51.78479874,73.7780732,47.77054906,69.63378832,73.37515504,60.93492675,52.65313226,81.14720523,75.75042354,79.99270315,57.40583613,82.79931451,65.19953771,63.70589976,69.31302001,69.79041275,72.94285981,64.29102863,78.32430172,62.93142568,77.75926524,52.03512364,58.85255045,74.94815103,81.69821743,69.8302095,64.21525727,61.96960172,77.82771853,50.75435751,53.3542577,50.72663648,62.77915335,56.76999543,65.97979555,63.37879346,75.33925408,53.84379879
0.026,75.22671774,67.82866692,44.47700215,82.61183049,69.93554521,56.00946737,72.99081408,52.1315246,70.18305654,62.54422552,84.12777237,67.36974926,78.46078091,48.6562274,66.1772658,64.81328415,80.16881207,58.94184449,41.50653511,62.86964025,68.95548313,70.12286726,75.62971381,54.9955208,70.83517516,69.23270367,63.73502248,70.4533474,76.00062602,65.43719912,75.31165209,74.96638616,64.24955205,75.04301668,53.97299247,70.53449923,80.41138049,59.21491007,65.72991204,72.90774126,82.63450593,74.40297997,53.55394871,60.69519,69.21384201,56.75512456,72.07679927,77.79386703,68.27347029,65.48561822,71.74376908,71.88198081,65.44085976,56.14475336,54.30296242,64.68485354,80.8608186,68.15658034,52.28214026,62.53651922,71.6718935,47.94808916,56.18446946,59.99695438,74.90074915,44.97372745,73.17658959,74.79139984,65.86388568,76.40723829
0.027,76.46168426,61.60197142,42.88907307,78.54755213,70.26031605,54.43198885,82.77835264,55.79510419,78.81301085,46.85759429,69.32528745,66.01425846,83.81080835,61.42702156,78.44316676,70.44445288,75.00054556,70.28077847,49.78450126,50.7062094,65.63943932,71.52579149,84.22195351,58.67947748,71.24586839,72.44439065,67.23196373,64.51996632,76.34378808,65.90003465,72.44696798,78.94799369,69.12962792,76.71995731,49.58753548,67.188406,72.35749138,58.84190404,58.8877496,74.79050951,78.82826949,64.82689702,52.10458368,71.33378286,57.61123478,54.17948408,68.08661712,76.16380377,64.02832272,64.74488533,82.47589142,74.35156229,78.59052674,57.37534172,65.03300509,71.76490248,87.48911521,69.31946878,61.59308312,73.19307227,70.14303258,59.76245376,52.95832325,60.08449231,64.72035662,48.89848927,67.17825397,75.34407833,79.16570335,53.52783119
0.028,74.90032676,67.08000732,59.69853387,84.87954533,56.08127673,53.54609039,70.3743579,50.76197573,73.65877818,54.4531435,72.74551251,62.50214523,66.5357884,66.62932144,61.71142455,69.65398439,74.50806443,61.56443226,56.45683588,60.37834862,72.19524064,71.28798681,64.04455529,69.15801007,79.34516803,76.47470441,66.24018115,72.8971424,78.89655242,71.24395716,65.189145,77.80714847,63.74560904,67.03587216,57.09860904,68.98059063,78.46855412,53.12009115,63.49734563,80.46142645,67.7647917,69.84857659,56.23395854,72.84293266,66.4322434,60.93113578,73.50592556,66.68839942,71.91299585,65.65725138,67.17992478,70.40912364,71.43400999,60.4747721,57.12862598,73.38414924,73.55050703,56.89603784,67.75303138,72.83251281,88.66501108,37.99982929,57.24173576,68.91082918,69.40540782,55.89718035,67.41806855,72.86834493,59.18782571,60.65730988
0.029,65.80842623,62.70204593,57.11878808,84.48099805,67.11474736,58.52956829,70.96121518,52.13799503,82.55500801,47.84906891,72.62470362,67.37598826,67.93036899,59.83162622,70.3174042,64.40693234,58.98785645,62.35874714,43.80418294,49.41683929,69.61366816,73.87610801,77.8797625,72.54465668,76.6323575,74.7187445,65.31467351,75.17172554,73.55135905,65.37279181,73.48688491,74.26444266,68.65143227,75.3553446,58.35975832,76.19696688,67.84396433,79.62493467,69.09672778,91.21378293,74.47177685,78.48252052,59.844635,73.2332979,83.01182083,67.3319426,82.09849969,71.88498428,76.45507153,65.72324563,73.42263389,77.18153976,77.09832276,61.88529692,59.75193363,76.01948308,82.93786127,65.92722821,71.39566819,62.4929138,68.48999733,53.35801126,50.54005079,59.79819154,57.25766708,61.71650197,67.13000645,61.60166908,63.96178595,58.34074616
0.03,77.85623125,59.05895006,49.56532687,74.35467549,70.9203219,58.46967272,84.1798768,64.82387521,68.2258491,61.43817186,75.24209647,68.40420955,66.42749881,62.11694154,68.85218485,76.79349766,64.32720545,69.60531937,46.07492094,63.31775505,78.74891063,73.35171494,77.46531003,67.58450704,78.60010365,81.55388706,64.46326444,80.91059659,81.80753502,65.43249183,65.02139438,79.21471194,61.84597645,65.2543332,47.73277075,69.06276033,71.64582136,64.24728093,68.26488836,82.84148151,68.48706784,79.61147755,56.472076,63.67951515,75.16678813,62.79479413,63.18309115,72.48455033,75.97214568,62.68072436,67.41181322,69.48556251,71.71706984,59.22617777,70.66271131,58.39710114,73.48257908,55.69695813,69.61326569,69.90194898,67.56223198,47.20422692,38.89382944,68.00228198,63.15026353,54.74013988,77.72045472,66.90730007,68.6512931,52.93104199
0.031,74.24447438,62.98980917,54.91615025,76.73562184,77.76907588,56.25213324,74.00032942,62.62210342,67.275918,55.51812163,74.92325811,69.44917072,84.55830818,49.72000102,81.13540264,69.92234123,66.74544677,75.30344965,42.51084739,57.43855135,62.97548764,80.47912602,72.48192679,68.02010584,82.47413926,73.48595607,67.64804791,70.681879,72.66352736,64.94173587,64.44951742,74.49273581,72.06015488,78.40374342,63.78248801,73.00576165,71.31259884,54.20500776,72.37852877,74.01051662,73.83714914,63.15411192,60.74266997,81.26860007,77.43363994,68.82840178,72.17342471,71.04664843,86.91731125,80.5018781,73.00757718,66.79368062,69.07643883,59.97036117,62.89820558,68.34738736,71.14354236,71.44906882,61.55370978,65.39321378,75.76115012,47.16316315,45.07413105,63.3284613,63.04076017,58.74679414,53.19633619,74.60383053,63.77614771,66.02860529
