Time,U1,U2,U3,U4,U5,U6,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30
0.01,0.963130635,0.194547987,-0.0977193,0.815157312,0.181027963,-0.639280751,-0.307065862,-1.053935676,-0.524101509,-1.618827222,-0.033721258,-0.067697132,0.542071679,-0.856445833,-0.834428874,-0.157637298,-0.741025972,-0.146974489,-0.221883744,-0.439575134,-0.189167896,-0.919736355,-0.507862859,0.738778419,0.919278251,-0.63980718,-0.761425807,-0.187078926,0.744440589,0.645772998,0.799134793,0.854922212,-1.918921435,0.400853103,0.61208135,-0.829450005,0.31713901,0.002914478,1.067784634,0.009397734,0.862548918,1.137448884,-0.640912786,-0.0706999,-1.802724178,0.53797738,-1.09325017,-1.100295129
0.011,-1.127228858,-0.273626494,1.067862821,-0.79984051,0.1488231,-1.072681282,-0.578586429,-0.271587395,-0.101391942,0.12011243,0.531752231,-0.6012201,0.624124576,0.163419949,-0.029699633,-0.771457473,0.436125527,-0.5513335,0.76116574,-0.135503324,-0.341272144,-0.334044573,-0.13811554,1.206596798,-0.867500903,0.637506794,-0.630419422,0.163519921,0.305522979,1.46865198,-0.48870966,0.688194937,-0.412732414,0.062041526,-0.283969411,0.109143577,-0.297894522,-0.45320355,0.778039334,-0.547790362,0.90245386,0.065976398,-0.010357868,-1.493931357,-0.233262911,-2.226562416,-0.07576927,1.195767386
0.012,0.788236107,-0.943945838,-1.030829954,1.287768773,0.10400794,-0.010593536,-0.251689154,-0.298785181,0.734896139,-0.291729473,-0.796888839,0.184526014,0.066599174,-1.233260709,0.301457757,-0.865681831,0.280992702,0.289403302,0.451817633,0.470771892,-0.923570091,0.415809609,0.634000161,0.389173699,-0.947156082,0.173813999,0.834016602,0.243125501,1.114862603,0.345552437,-0.168342674,-0.248349578,-0.492423345,0.114433837,0.306806438,0.247965184,0.147659882,-0.613344994,0.075675903,1.232612241,0.098401735,-0.414003686,0.363771492,-0.121846486,0.025305827,0.25887292,0.510645214,0.043598395
0.013,-0.07002289,1.056837611,-0.483942575,-0.586349466,0.308791026,0.886857612,-0.463678597,0.504853448,-0.147714873,-0.39798145,-0.876457152,0.600564132,0.710708336,-0.2896965,-0.24370984,0.657681892,-0.305021263,-0.915245901,-0.7169575,0.43921255,-0.329237785,0.179982321,0.439574011,-0.762917085,0.790929011,-0.774664024,0.108713514,-0.076717656,0.268563438,-0.002883712,-2.524447545,0.964688618,1.828300926,0.734682046,0.112028555,-0.434480416,-1.031453399,-0.779115057,-0.931222335,0.607061921,0.67429871,-1.374407414,0.104523646,-1.227693575,-0.263737859,-0.519103358,0.275019518,-0.526623625
0.014,-0.393360625,-0.541931546,0.124554004,-0.917103494,0.062820791,2.041706212,0.047444032,-1.079243897,-0.148591978,-0.955255502,-0.421658808,0.212613087,-0.013201718,0.284382761,0.76693583,0.186214329,-0.039216695,-0.196182844,-0.095211041,0.906646848,0.894041626,0.502961777,-0.537491083,1.63315604,-0.428333174,-0.367121181,-0.770984535,0.73655104,-0.675495927,0.826984855,-0.873623246,-0.569839311,0.003066293,0.943448196,0.31445764,0.276641403,0.435901285,-0.251141964,1.529662862,0.538599142,-0.118368346,0.450198935,0.134831074,0.657113839,-0.137243675,0.535598654,-0.184253584,1.033097779
0.015,0.919813639,0.143426086,-0.544376777,0.387988059,-0.982143793,-0.87659904,-0.839191206,-0.726645977,-0.028647373,-0.034961576,-0.488343182,1.270423893,-0.306533349,2.257230989,0.536127001,-0.072595133,-0.70971314,-0.309067314,-0.371617552,-0.153049335,-0.468526795,-0.733602974,-0.422871436,-0.582312782,-0.308436035,-1.882947342,-0.363936973,0.142414363,-0.055809463,-0.020081194,1.435978802,0.355465322,0.257780129,-1.364440728,-0.139986234,-0.930139579,0.865613714,-0.678498461,1.208727203,-1.090426237,-1.304962369,-0.172740136,-0.796291576,1.516808113,0.381404392,0.159802563,-0.350176713,-0.30230539
0.016,-1.407314721,0.75203045,0.512741977,0.341858252,0.952729378,-0.474294847,-0.135724621,-0.221693292,-0.233867425,0.495643784,0.213682595,0.160709963,0.132395648,-0.658074846,0.370425265,-0.37928516,0.269766888,0.270195391,-0.371962737,-0.31962731,-1.305542733,-0.176423404,0.222098508,-0.288679204,1.415251673,-0.20517415,1.164187164,0.250220559,0.165356371,-0.648527229,0.64868068,0.32024309,-0.012737552,0.352311748,0.261281769,1.269258665,-0.66573508,-0.957423192,0.342637706,1.785036529,0.658833022,-0.052543963,-0.650338279,-0.089136268,-1.458882213,0.096946834,0.557861297,1.030682638
0.017,0.850641806,-0.247051995,0.81181788,0.269268074,-0.428917111,1.218379676,-0.553503441,1.861743886,1.723326912,0.296428149,0.864948774,1.128533868,0.426638365,0.134052552,-0.187779895,0.928793384,-0.049674859,-0.021470891,-0.950113477,0.571032003,0.828780984,-2.072996013,-1.102070362,-0.327896366,0.599772122,-1.072741408,0.217688796,0.093830098,0.688302356,0.970977401,-0.055292826,2.021732179,-0.452782562,1.03906772,0.632928816,-0.342434563,0.199554292,0.25771869,0.120563851,0.3830668,-1.396598077,0.785083725,-0.20327144,0.332684188,1.183838714,0.143723682,-1.044928386,-0.395500045
0.018,-1.319021278,0.395395445,0.703524036,1.126043483,-0.652787213,1.12541228,1.241518712,0.93637504,0.172223203,0.068811263,-0.944363359,0.026011674,0.2070411,-0.796309337,0.512052622,-0.066931109,-0.997826875,-0.856394605,0.08922794,1.044197894,-0.293915344,0.353439046,0.232489911,0.128947826,-0.345802763,-0.694570899,0.714410378,-0.760441127,-0.076643686,-0.119595682,-0.24155023,-0.291652975,-0.219827956,0.326662555,-0.563559099,0.549055313,0.0358494,1.005234602,-0.730757497,0.271988357,0.959380307,0.046356137,-0.42124476,0.976233118,0.605523992,-0.092423188,0.921968775,1.639170162
0.019,0.935937316,0.843689082,0.967856406,-0.407071366,-0.312400953,0.559298218,0.41418237,-0.851562316,-0.557830676,-0.977317896,-0.774564539,0.83856474,-1.000211504,0.863803813,0.670845235,-0.864531469,0.307597569,-0.000250489,0.220476414,1.325663218,0.068358631,0.230281262,-1.287115672,0.18962523,0.388831077,-0.652895923,-1.017844512,0.610695642,-0.949861456,0.166567936,-0.413964798,-1.100708101,0.179575547,0.183571557,0.025814477,0.706642098,-0.578925191,-0.458745413,1.362648135,0.730269303,0.791123382,-0.769121888,0.636907395,-1.207547434,-0.872987209,0.499388085,0.678968264,0.453779365
0.02,0.315765411,0.059765273,-0.047898015,2.19576455,-0.262531991,0.086998735,2.156183969,0.539272265,-0.32054545,-1.499982614,1.301222259,0.030576601,-0.268699909,-0.146717889,0.622471213,-0.159604591,-0.025475341,-0.150176559,-0.100632704,0.033715696,0.695422847,-0.443937324,1.102429188,1.551522462,-0.228407418,0.971138663,0.455633204,0.781873201,0.243497993,-0.127292601,-0.079458633,-0.278352806,0.936493245,0.514710076,0.792099488,-0.443458059,-0.34720175,-0.103003765,0.441275113,-0.519549347,1.2787909,-0.345162133,0.096196297,-1.068399316,-0.728337737,1.594268139,-0.675823061,-0.099157087
0.021,0.452851506,-0.239925363,0.732532566,-0.019763789,0.303360546,0.684718296,0.327102936,-0.382515535,0.020816976,0.468833512,-0.087211549,0.688656013,0.082403659,-0.312941117,0.359546206,-0.596565408,0.430832772,0.60078967,0.074986582,0.311690596,1.317374204,0.481086498,-0.37753013,-0.936846214,0.349140712,-1.136570143,0.404674479,0.252912315,1.087653051,0.398750075,-0.826058194,-0.67505456,-0.122863231,0.232951985,-0.520914199,-1.036346262,-0.317199624,0.335915232,-0.738993997,0.198891469,-0.175111841,1.78734393,-0.214513539,-0.015810818,0.601569419,-0.792281205,-0.293550858,0.014023789
0.022,-1.588264084,-0.548485671,-0.036397266,0.74320012,-0.80954308,0.056162839,-0.550551616,1.100261617,0.08545254,-0.640879973,0.555957844,-0.361824482,0.632189863,1.081194947,-0.163639666,0.043791553,0.556304973,0.894569173,-0.153815333,0.013560237,-0.215792608,-0.885254802,-0.342264391,-1.425837353,0.526979008,-0.134850136,-0.233640487,-0.627287414,-1.483196084,0.041629437,0.241641181,0.394505839,-0.232790411,0.462847947,-0.15432247,0.930234926,-0.348800397,-0.49402629,0.20373297,-0.461837378,0.022601492,-0.120392395,0.850436307,1.049534966,-0.190642282,0.32248679,0.13414477,-0.812133961
0.023,1.443648541,-1.434182858,1.056507381,-0.061246635,1.244080183,-0.013616546,0.473522535,-0.031366928,0.100685062,0.186503285,0.440713707,-0.241670568,0.068118276,-0.264266341,0.676245203,0.203696999,1.572283589,0.615784037,0.657676223,0.162161504,-1.030959736,-1.156856787,0.572538181,-0.834561533,-0.821763119,-0.023231861,0.772092904,-0.597369549,0.387165381,-0.180780013,0.507576635,0.327807053,-0.14081233,0.147733522,-0.499479178,-0.526479967,-0.437094662,1.658871615,-0.022831741,0.095266175,0.144236294,0.565341572,0.781473957,-1.09810962,-1.321993266,-0.699013683,-0.896593995,0.565194147
0.024,-0.04979731,-0.74724568,0.949542437,-0.949893001,-0.886653007,0.274408566,0.414504561,0.659220077,0.733464593,1.465726223,0.170938281,0.239460014,-0.193421908,-0.371510758,0.270620503,0.210824767,0.451742595,-0.082555828,0.001865846,0.194931895,0.209997255,-1.621417903,-0.810158083,-1.490488903,0.047780674,0.988865538,0.935330105,-0.129255955,-0.330986759,-0.590343318,-0.859537609,0.695757031,-0.26810762,0.34609194,0.773798579,0.931789879,-0.386586913,0.724720772,-0.667716699,1.574282534,-0.135450803,-1.531916305,0.702148807,0.426062675,-1.24544834,0.011099401,0.616710904,-0.194424221
0.025,0.820368622,1.035524876,-0.546899582,-0.09511732,0.771834795,-0.268983142,0.528044099,0.054922385,-0.867233186,0.347176488,-0.862372598,-0.05043807,-0.684581618,-1.132306605,1.245537658,-0.106909677,-0.046049879,-0.598695199,-0.86321049,-0.30403278,-0.742252429,1.009632565,-0.239271218,-0.156247069,1.188474797,0.624807773,1.033651602,1.084086188,-0.256906325,-1.425976712,-0.305922942,-0.131898878,0.310352181,-0.373301718,0.06122867,-1.042141118,0.789877566,-0.949259098,-0.04755614,-0.644307058,-1.317288864,0.30274528,-0.661252097,0.24376077,0.734521096,0.671181596,-0.247825704,-0.066586012
0.026,0.585750606,-0.435150885,-0.108462984,0.076470694,-1.036013093,0.441530727,-0.883216903,0.081070195,-0.296437316,0.10662758,-0.847323172,0.536414925,0.232425767,-0.038214236,0.872586432,-1.38582091,-0.253299515,0.923986272,0.041681321,-0.233595562,0.712081358,0.45691957,-0.416787123,-0.365865879,1.385323593,-0.551995562,-0.064247705,0.065511277,-0.159916136,-0.278782247,1.2024021,-0.172665484,0.102048342,-0.159605961,0.683597709,0.311653743,0.314675378,-0.005097481,-0.971116654,0.377064776,-0.493764716,0.107116104,-1.341176883,0.509743262,-0.041119753,-0.153433386,-0.104083368,-0.064558052
0.027,-1.222854431,-0.154954271,1.475464824,0.296774193,-0.751044964,0.487468982,-0.230305953,-0.698533951,0.160244613,-0.307389476,0.34577385,0.415125643,0.136874863,-0.437626654,0.225192447,-0.74197697,0.33405265,-0.058020366,0.769330054,-0.100363102,0.08158084,-0.741066183,0.071592757,-0.500494048,-0.199995927,-0.355727032,0.888878221,0.595645174,0.526528605,-0.040809276,-0.03744239,0.672157985,-0.026873021,0.057203001,0.285648345,-0.650327753,-0.199878142,0.622809909,0.855090888,0.31710127,1.853573706,-0.732067891,0.225334834,-0.727530022,-0.452125241,-0.634221511,-0.593807091,0.254788313
0.028,-0.068605865,-0.652953663,0.08227482,-0.320180654,0.49849381,-0.621454335,-1.118487682,0.169367359,0.585825229,-0.175513309,-0.102095889,1.586285069,-0.035215676,-0.3979484,0.71507605,-0.128817019,-0.293351502,-0.888115208,-0.418513639,-0.712050665,-0.217126663,-0.051121564,-0.224961478,-0.774252862,0.174231679,0.173501079,0.557421255,0.314890473,-1.42171269,-0.767636343,0.304300791,0.608462138,-0.980751553,-0.12022432,-1.382595862,0.095422722,-0.057353964,1.004838796,-0.272327247,-0.065261564,-0.517370136,0.013062348,-0.858806013,0.129590898,0.091167611,-0.67731836,0.034721758,0.018544799
0.029,0.970145474,-0.44136629,0.322647098,0.459704592,0.324878807,0.170189413,-0.534281032,-0.041097214,-0.596350073,-0.07530089,-0.636168461,-0.133466773,0.336678131,0.399269314,-1.014417515,-0.32196045,1.045142493,0.990551309,-0.226101821,0.228982859,-0.763764596,-0.569560406,0.180110033,-1.047228271,0.369459972,-1.103157645,1.183802691,0.273277515,0.760181343,-1.086765807,0.80355971,-1.005538181,0.071969082,0.110691671,-1.136813259,0.457255868,0.43856782,-0.952620862,-0.729303024,-0.522142691,0.000232703,0.793287107,0.022529957,-0.74951414,0.298094995,-1.372535236,0.145089946,-0.441181406
0.03,0.950799807,-0.240990939,1.824722607,-0.57531185,0.550829462,-0.561370412,0.89324318,0.905843372,-0.288807733,-0.216684354,1.75929881,0.328955536,0.230273241,0.411995279,0.190429692,-1.084093474,1.815326318,0.599099273,0.1051212,0.568352816,-0.285661626,-0.766624652,1.145833341,-0.090116449,-0.151436083,0.273912588,0.195664024,-1.96224084,-0.196881004,0.02907507,-0.962463933,-0.93517897,1.857886739,-1.22597533,0.190233846,-0.519063129,0.099339954,-0.210077175,-0.035509547,1.200905073,-0.117637601,-0.675131029,0.092097337,-0.317007546,0.802971444,0.822989673,-0.005039639,0.275876347
0.031,-0.095766511,-1.243897362,-0.798849342,-0.876696896,-0.441114798,-0.831797941,1.124589887,-0.54817151,-1.019383066,0.19892154,-0.37511145,-0.772510239,-1.021362462,0.523942749,0.487379852,-0.265399463,0.156834036,-0.005643405,-0.559649817,0.615099226,0.883319172,-0.892029965,0.172349172,0.533329844,0.591328924,0.137195835,0.444177351,-0.514996634,-0.570863677,0.010624604,0.864179038,-0.218411513,-1.015443097,-0.381940454,-0.552606853,0.28865789,-0.197568215,0.071133883,-0.595743259,-0.599846484,1.322450299,0.955502097,-0.193088765,-1.030110729,1.016740224,0.038971653,-0.640442232,-1.175712022
0.032,-0.950986131,-0.439482351,0.306654689,-0.583652232,-0.7156128,-0.463758998,0.669434098,-0.022507504,1.471316721,-0.698646711,0.634789963,0.923813314,-0.982933576,0.211795696,1.493315092,0.486635382,0.039449678,-1.139402509,0.552102641,-0.571203242,0.590897874,0.592864612,0.789331925,0.616212616,-1.140363925,0.401955663,-0.30758399,-1.69198782,0.418958457,0.573919505,0.383718772,-0.066473502,0.10238406,-0.897417101,0.451544053,-0.29800688,-0.687316317,0.827781214,-0.403804098,-0.296951029,-0.802986101,1.389389665,-1.273605236,1.106101461,0.002803878,-1.366837169,-0.154012019,0.306009972
0.033,-0.498013803,0.584078062,-0.039160465,0.905377949,-0.721481601,0.817003274,-0.434407729,-0.340444889,0.570858947,1.006117595,-0.141117335,0.705620733,-0.819328739,-0.419072541,1.039907156,-0.03246057,1.071837866,-0.085783387,-1.650182244,0.145359547,-0.373633829,1.101886728,-0.548457401,0.664961393,0.616435213,-1.150206185,1.026848775,0.454055747,0.440677983,0.060208837,0.313950972,0.098281979,-0.58198773,0.988751051,1.468109689,-0.33404973,-1.174808695,0.084030986,-0.030879925,-0.761371712,0.327022022,-0.503218441,1.509585507,-0.371461658,-0.871870517,0.306356954,-0.183665003,1.524989122
0.034,-1.331040283,0.313068942,0.03729838,-0.034597268,-0.250746055,-0.044240776,-0.163312328,-0.399473391,0.974406876,1.675367065,-0.757294927,0.241609097,-0.482275336,1.960517308,1.352373259,0.210831366,-0.096322563,-1.48781641,-0.794970573,-0.214545593,0.80518423,0.436080397,-0.355148593,0.513845545,-0.64294,-0.156731844,0.036716794,-0.969891512,0.237898872,0.21599311,-0.115542535,-0.22883183,1.15386416,0.055663633,0.40728993,0.556038003,-0.727891201,-0.445301542,0.156656208,0.583156661,-1.234006282,0.462556808,0.417956147,0.556704385,0.321186414,0.234658481,-1.590639958,0.137500873
0.035,-0.557794944,-0.45687279,0.078978562,-0.107209777,-0.579685031,-0.314795003,-0.122907359,-0.074386224,0.245292133,0.087915732,-0.203342885,-0.229030677,-0.291470458,0.020279748,1.253581991,0.383998222,-0.738940886,-1.268282452,1.709395004,-0.751025592,0.337671214,-0.126663396,-0.299501552,0.581892889,1.091675291,-0.602169004,-0.748365701,0.256290535,0.080901026,0.136021182,0.954924755,-0.97216274,-0.379266753,-0.152976195,0.064662263,-0.58931751,0.136677904,-0.349129874,-0.075205146,1.318746226,-0.065107542,0.180887077,0.498821731,-0.702828523,-0.404300096,-0.208651957,0.797606514,-1.182795755
0.036,-0.379354219,-0.23662798,-0.609486438,-0.729810914,0.908594698,-1.528029872,0.638592178,-0.037574858,-0.520119129,-0.008379827,0.070791526,-0.863557863,0.560732321,0.221664632,-0.914592798,-0.44862189,-0.766802435,-0.14300242,-1.361643543,0.124269228,-0.11723649,0.012078208,0.726736582,0.256563434,-0.497217349,0.373759639,-1.368609069,0.101089466,-0.194346485,0.21611318,-0.586931185,-0.261471875,-0.129237803,0.495321866,1.988618368,-0.890889831,0.410537192,0.379544887,0.230006645,-0.824932778,0.542981153,-0.655334373,-0.05488013,-0.096595318,-0.418608982,0.656108075,-0.861938085,1.059312234
0.037,0.494839227,-0.512176942,0.239445295,-0.402287087,0.811991871,-0.940022794,-1.658003965,0.860286439,0.225072507,-0.357402256,0.098069953,0.838463629,0.19149112,0.528756369,0.911689348,-0.426009477,0.132642684,-0.908694703,0.168221535,0.449537595,-0.158124389,0.777046471,1.078550718,1.417394301,0.863183127,-0.339555348,-0.416609612,-0.24250043,-0.121060086,-0.046827165,-0.52047006,0.16617666,0.224358185,-0.979655318,0.282510086,-0.114276334,0.342529268,2.117653042,0.682664551,-0.244436875,0.240345141,-0.43222827,0.548179783,0.880822279,-0.477395192,0.328840875,-0.204210533,-0.480531717
0.038,0.449346101,-0.424980694,0.247675437,0.021533123,0.573551059,-0.414997665,0.368886873,-0.865494707,-0.1683434,1.107455586,-0.241948598,-1.301617664,-0.67035044,0.582696885,0.750226457,-1.501747247,-0.493839759,0.164454264,-0.226255438,-1.31245689,0.014573637,-0.274978324,0.920031266,0.295749844,0.277588927,-0.05209327,-0.304605138,0.50106781,0.105586967,0.223050453,-0.46093339,-0.092127914,0.07829647,0.128667988,-0.734280457,1.293373554,-0.174207836,0.565084378,0.341005973,-0.123863485,-0.250467388,-0.390420743,-1.013992119,1.867761212,0.62095732,-0.48811145,-0.007755942,-1.554411747
0.039,0.707456084,0.275891664,-0.678519994,0.157643726,-0.466257235,0.932959881,1.865861267,-0.681955143,-0.858831147,-0.78152715,-0.782910012,-0.768618634,-0.84830662,-0.177153316,0.652882463,0.352908435,-0.588585516,-1.021417425,0.632867221,-0.579240726,0.161795344,0.789095433,-0.61069785,-0.112583611,-0.644554929,0.690734988,-0.359158542,0.498883342,-0.968902593,0.349741347,-0.260882763,-0.281779403,-0.154725246,0.272264775,-1.119178771,-0.93417683,0.067310804,-0.344549199,-1.35453601,0.562496514,-0.549422644,1.718426295,-0.622569881,0.880333894,0.021190993,-0.174165307,-0.812906304,0.517521329
0.04,0.52718433,0.71208916,-0.256755108,0.876650215,-0.643605715,1.242998738,0.447375224,-0.22959928,0.245414487,0.635131839,-1.108535511,-0.283102256,-0.592576742,-0.580331539,-0.023193092,0.222365658,-0.35332322,-0.603720399,1.492879361,0.856897538,0.807013803,0.561438779,-0.271345804,0.646529907,-0.090068144,0.631724249,0.252524526,-1.521546544,-0.556139347,0.143272951,0.141448161,0.301324009,0.403693029,0.095881107,0.238220372,-1.403716865,0.061588015,-0.52960424,-0.340237346,0.038331895,-1.422345816,0.837047148,0.218987385,1.559826685,0.884791286,0.98528198,-1.129499023,-0.098658957
0.041,-0.480655133,0.589173756,-0.963867305,-0.63347212,0.137763797,1.302781773,-0.339238572,0.833046843,-0.949989843,0.469634523,0.523849968,-1.08343657,-0.184073692,-0.24585914,-0.297814703,1.047788889,0.770018047,0.005358238,0.622921646,0.323969601,0.976454392,-0.782969495,0.556185517,0.536544892,-0.244557205,0.34641198,-0.136897145,0.656810561,0.817175587,-0.607623789,-0.386382261,1.356831421,0.882936703,-1.497411617,0.367700169,0.048536683,0.108953725,-1.084401412,-0.732037186,0.473855912,0.195721699,0.382985747,-0.622020213,0.789150877,-0.662337119,-0.080332196,0.544569471,-0.33115644
0.042,-1.32417792,0.059497771,0.363058634,-0.848591871,-0.883369742,-0.238828498,0.164988114,-0.187823825,0.018948123,0.80124094,0.689561815,0.746470491,-0.491773947,0.566637199,-0.317846007,0.79518282,-0.116124135,0.047303517,-0.723316304,0.012261105,1.144682282,-0.542858305,0.539737199,0.7059876,-0.154095063,0.660277883,0.672956475,-1.135450113,-0.515803021,0.362187349,1.306749724,-0.395335816,0.08344423,-0.822404826,-0.282770721,0.54587969,0.896149109,0.663117084,-0.760853905,0.477927346,-0.474755365,-0.46805157,-0.770748556,0.452525916,0.348769442,0.644535944,0.038535572,-1.042425647
