Time,U1,U2,U3,U4,U5,U6,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30
0.01,0.238358265,-0.637932615,-0.586171359,-0.13712881,-0.988477153,-0.716798574,-1.476306295,0.726613139,-0.554844501,0.209803809,-0.57552939,0.703499878,-0.132695897,-0.205327741,-1.325212441,1.356879395,0.724405993,0.828516929,-0.2038699,0.004782004,0.501906909,0.125201428,-0.303808422,0.033829103,0.014821144,0.188722838,-0.608786332,0.765104002,-0.881132753,-0.137208296,-0.907355871,1.779210422,0.894832953,-0.595895895,1.606216116,-0.065952772,-0.601661991,0.567307493,-0.091481076,-1.102919548,-0.126498604,0.787274146,0.287806088,0.186215612,-0.079915097,0.19186685,0.994829603,1.352557616
0.011,-0.375943098,0.71315881,0.087082235,-1.193855223,0.349057796,1.17481921,-0.547413176,-0.935154059,0.223112967,0.054818105,0.581203078,0.280483295,0.932879549,0.936777827,-0.322734452,1.272341782,1.04014022,-0.357616566,0.398695708,0.17519549,-0.19608488,0.154221331,0.833342022,0.27206959,-0.093202773,1.422427394,-0.237422335,-0.668362034,-0.824842959,0.326674828,-0.268318433,0.309869927,-0.504822533,-0.030616603,-0.090033095,-0.217795406,0.059489194,-0.029310226,-0.465121945,1.576641924,-0.33866104,-0.600461093,-0.661654997,-0.380982942,0.538498489,0.302260738,-0.76008368,-0.110755794
0.012,0.593399399,0.545240472,0.490565497,-0.83533251,0.989826536,-0.926572007,0.491620124,0.991303754,-0.24058072,-0.173445189,-0.414865209,0.275123511,-1.364509509,-0.328225038,0.592073741,-0.239590777,0.760528177,0.213858172,1.042761937,-0.183855432,0.48418501,0.159735418,-0.538811897,-0.132597244,1.309383628,0.053716348,-0.3290125,0.019833755,0.187477087,0.537728008,-0.244641797,-0.152652986,0.45183158,-0.17409435,0.456356834,-0.285923376,0.013854487,0.002969221,-0.532496476,-0.404001584,0.727421649,0.693460227,1.307213961,-0.643413492,0.597701407,-0.103886032,0.63980104,-0.202260964
0.013,0.774603308,0.154398406,-0.332930336,-0.012742325,-0.049764359,0.129896132,-0.477119599,0.373413362,-0.110853368,-0.502647179,0.959050767,0.022049719,0.663075398,-1.029898658,0.814402875,0.038290624,0.285354841,0.752405602,0.7300117,-0.267849967,0.476053312,-0.446296624,0.528927543,-0.733939551,1.040136091,-0.288443124,-0.256128379,0.300785259,-0.128715293,0.368920523,-0.711256321,0.125007179,-0.388698859,-0.128780001,0.238618742,0.539127964,-0.140392748,-0.27962954,0.361992141,-0.28285114,-0.451091866,-0.826046208,-0.655833284,-0.567109832,0.566129005,-0.819165383,0.426064129,0.61701319
0.014,0.175216384,-0.669438044,-0.214770102,0.854567763,0.407719144,1.298995837,-0.368158908,0.961524858,-0.136163827,0.574278886,-0.926083733,-0.477302112,0.496360082,-0.912403192,0.46368057,-0.214312472,2.164688291,-0.904383754,0.022986417,-0.930337625,-0.27109044,0.199311294,0.244351685,-0.343537619,0.523672702,-0.005240125,0.753765898,-0.610848824,-0.823683391,0.230100058,-0.230844329,1.209834196,-0.644060652,-0.548329371,-1.097228267,0.076946275,-0.179719645,-0.790212068,0.940619386,-0.220862242,-0.532781964,-2.022836832,-0.919282186,-0.825846169,0.440690901,-0.117801618,1.310185149,-0.836374612
0.015,0.600668175,-0.189965427,-0.247360995,0.780583278,1.367902912,0.592908504,0.776728084,-0.557261158,-0.607156111,0.498947843,-0.590430295,0.076749938,0.253537531,0.027944342,1.826103871,-0.090338611,-0.077050252,0.888309947,-1.261765902,1.656969613,-0.167941349,1.421267654,-1.879398872,0.782559116,-0.292911837,0.982001144,-0.215321493,-0.273527507,0.09005967,-0.59354874,1.082469707,-0.167766871,0.266150944,-0.157279365,-0.937502134,-0.205875117,0.125754915,1.145372157,0.462737969,-0.509585436,0.646948279,-0.282401872,-0.599265433,-1.626403772,-0.4825601,-0.105995129,0.089960156,-0.788923381
0.016,0.255275149,-0.285538086,0.322762315,0.016095684,-0.227516272,-0.162552195,-0.365515414,-1.045762704,-0.103345299,0.695091837,0.509184449,0.111266973,-0.321455093,0.889513595,0.663164824,0.918101121,0.201534528,0.619180188,1.223215345,-0.743847395,-0.182037373,-1.052577287,0.358526147,-0.346955754,0.136346222,0.437757036,-0.862123328,-0.536078623,0.444133939,0.287297828,0.435158723,0.643897902,-0.048304773,0.86491117,-0.233775684,0.493823269,0.124272623,-0.35667766,-0.069835879,0.152594327,1.626535332,-0.524377259,0.088987944,-0.076413473,-1.203154166,-0.619318838,-1.008708603,-0.097322465
0.017,0.321320204,-1.381856146,0.062188244,0.890102654,-1.199196499,0.552682136,1.009487184,0.030658085,0.144806255,-0.317581163,0.491938579,-1.175320084,0.836264871,0.152524697,0.163385294,-0.63653215,-0.480961252,-0.018740236,-0.016022361,0.592050386,0.532866337,-0.625217911,1.507667293,0.163447016,-1.395797333,0.70497079,0.454436332,0.196961178,0.881772217,-1.148020789,0.062652211,1.138928869,-0.228110658,-0.292104605,0.060809488,1.824468015,0.97594061,1.092212884,-1.431603541,0.470089985,0.478578931,0.904092756,0.373420381,0.987278599,0.407180461,-0.15680157,-0.329029219,0.239905275
0.018,2.179862902,-0.082629985,-0.235328738,0.247055025,0.692831793,0.596111599,-0.087790763,0.18733213,0.863201027,0.503298573,0.286062153,0.125788872,0.087020837,-0.678788063,0.458244674,0.571562474,0.213280375,0.161995313,0.442992281,0.213621198,0.921159776,-0.276051784,-0.65040221,-0.130211382,0.326264453,0.184438952,-0.389863557,0.803411617,0.938267923,0.268169437,-0.067669286,-1.333600186,0.911302801,-0.089121805,0.374189206,-0.500440608,0.141759796,-0.282018935,0.392022534,-0.785501476,-0.000121751,0.63360841,1.326457854,-0.199929718,-0.681346142,0.392082102,-0.151275634,-0.554117456
0.019,-0.618130737,0.3662543,1.300336137,0.742373505,1.29614695,-0.69865609,0.491957506,0.133788154,-0.06540395,0.230077678,0.855587454,-0.651843436,0.413557049,-0.956286193,-0.157693622,-0.54074192,-0.372086928,0.128970308,0.901136563,0.551853535,0.276851249,0.586033318,-0.682821382,0.544683384,1.236309598,0.5735662,1.198287129,0.690351263,-0.214386761,-0.58758423,-0.84844577,-1.125867431,-1.570587915,0.186806752,-0.126056143,-1.020840936,0.252388834,-0.026649678,0.397711624,-0.233726817,-0.040127469,0.525229185,0.24022164,0.850213493,-1.035248556,0.526981465,-0.640737431,-1.071235343
0.02,0.712294224,-1.023811801,0.595643975,0.332687872,0.123095674,-0.318521835,-0.661233189,0.082387872,0.908147686,-0.113121569,0.867131081,0.217968553,0.098514325,0.506804889,-0.428525625,-0.877078181,-0.028898435,0.921515292,0.04880335,2.145748184,-0.850340415,0.438894955,0.822346462,0.307081336,-0.224575718,-0.491413421,-0.129993768,-0.115778126,0.751097549,-1.167968205,-0.289764734,-0.358642389,0.301672482,-0.034300467,-0.484929243,-0.884183357,-0.179006527,-0.415947242,-0.223503502,0.43252717,1.014351426,0.734676504,-0.529857146,-0.70383096,1.684695331,0.135882795,-0.267045868,-2.167728473
0.021,0.781243491,1.170318342,-0.27150355,-1.281406116,1.124842392,0.030082378,-0.869861306,0.623844242,-0.22522462,-0.237418877,-0.813167605,-0.286345494,1.538510531,1.322482001,-0.144618897,0.086102085,0.076960723,0.01615713,0.529950951,-1.284453983,0.890174835,0.437108193,-0.046136342,0.961674974,1.21207501,0.041034816,-0.669284073,-0.518043676,-0.8859961,0.074413195,0.496897308,1.521692474,-1.442627606,0.30863671,0.09426723,-0.537890912,-0.066730905,0.549854144,1.071253216,-1.293510051,0.955830624,0.213596087,-1.689894238,-0.535691561,0.9394794,0.78199456,0.723578748,-1.220611338
0.022,0.034292306,-1.231687255,0.88052687,-0.550949779,-0.257201472,0.345082968,0.518809976,0.001445253,-0.603302906,0.267062904,0.695665619,-0.842999629,0.909523739,-0.201686312,0.078163622,0.012681291,0.685376929,-0.399431876,-0.555012542,0.319958234,-0.920472185,-0.569234495,-0.321959819,0.075028032,-0.002405472,-0.442499261,1.099527318,-0.240865654,0.191717435,0.162225304,-1.054640685,0.252611161,0.575200919,-0.267320003,1.486672767,-0.819866696,0.070253426,-0.531980025,-0.198839198,-0.733758587,0.92062863,0.300425095,-0.899227627,-0.37284541,-0.892913515,0.303294153,-0.899212603,0.207897195
0.023,-0.412141805,0.111197939,0.483535439,-0.323342614,0.564786722,-1.70569831,-1.296091769,0.210347446,0.775800558,1.005605264,-0.34803923,-1.200012278,0.14461516,-1.886502566,-0.191518958,-0.261020206,1.120558065,-0.065649397,-0.24871434,0.025604688,-0.101696364,-0.107420142,-0.544204849,-1.16754229,0.172174303,1.144767623,-0.021584934,-1.127349812,-1.890557049,-0.739041677,0.311295709,-2.241666611,-0.176386205,-0.231345915,0.835542599,-0.515258124,0.422631248,0.839150907,-0.547541408,0.681351616,-0.808660097,1.028747475,0.22433702,-0.039293242,0.042808253,1.022287316,0.91530153,0.223623572
0.024,1.191695973,1.35647182,1.042854844,-0.612220466,0.258225429,-0.310596146,-0.741724049,0.588371981,0.410403079,-0.136592016,-0.691415134,-0.429701228,0.631517912,-0.645188762,-1.48054251,0.667682647,0.361458728,1.146622703,0.081690145,0.415789678,-0.280130789,-0.339179862,0.203723134,-0.491864487,-0.193509838,-0.933861609,-0.384382935,-0.861883617,0.900218809,0.322430836,-0.572716065,-0.817756361,0.546490496,1.262414876,-0.955178055,0.771078914,0.870935846,-0.096844076,-0.310122529,-0.17899919,0.27017708,-0.836898771,0.480952216,0.812829973,0.516603938,0.222746837,-0.700301779,1.564296774
0.025,0.283789952,0.140949043,-0.935674623,0.193544047,0.962747493,0.063794129,-0.501375597,-1.226325447,-0.688794677,-0.528973978,-0.253689462,0.063116538,0.938757442,-0.967150842,-1.018341415,0.473075119,0.136919371,-0.115089349,0.846269416,0.257140407,-0.796832012,0.716095571,-0.576527083,0.13858341,0.66424845,0.399958923,0.523953067,0.130761093,0.23137772,-0.158997706,-0.089392729,0.50682073,0.161867614,-0.454884995,0.791762481,-0.686598627,-0.142204614,1.216839069,0.09740427,0.749825002,-0.673367051,-0.442945624,0.35074548,0.077132169,-0.14852329,0.535313593,-0.618166557,-0.663321214
0.026,0.561928042,-0.127942547,-1.397614792,-0.435305461,0.001490359,-0.928678013,-0.620737898,-0.273662203,-0.256565476,0.554589168,-1.172362614,-1.878152752,0.279718604,-0.117754672,-0.373156255,1.398992212,0.126843087,0.730452153,1.590829417,0.310021893,0.036862181,0.683714202,0.144541814,-0.096450106,1.339642328,0.648242084,0.120933867,-0.9232201,0.113596241,0.217457985,0.24415046,-0.027264026,0.658270356,-0.230696006,1.239220615,1.16625827,1.499641522,-0.321801624,0.440468626,0.976925128,-0.408615862,0.999176732,-0.026099289,-0.702896627,-0.533881844,-0.817682338,0.298405249,0.007684357
0.027,0.372957221,0.836097511,-0.083057148,0.475690542,1.364203807,0.816697708,2.136598587,-0.639475213,0.129332123,0.406906881,-1.013327901,0.073359129,0.673319055,0.343610688,-0.689984275,-0.03594653,-0.189921923,-0.20493834,0.807711394,-0.304796926,-0.548950359,-1.418592105,-0.409601794,1.711373224,0.896087276,0.078248235,-0.255506327,-0.099210561,0.020579663,-0.609318981,1.011799783,-0.326578544,0.488708681,-0.265524756,0.465164797,1.224878154,1.732238109,0.281406478,-0.294012551,0.96956722,0.392117432,-0.323172406,-0.023190113,-0.738863762,-0.744945131,-0.805671463,-0.560153607,-0.464424643
0.028,-0.493816416,0.198013613,-1.008231035,0.729931649,-0.040751496,-0.889017161,-0.736065815,-0.348738293,0.690910907,-1.243283623,0.913401938,0.773328512,0.293601207,0.504725755,-0.39617856,0.508530772,0.486413917,0.44870148,0.009840642,0.135020384,-0.25238096,0.819673984,-0.070773384,0.202895801,-0.226695589,-0.382287869,-1.12451072,0.837781045,-0.726244394,-0.322731452,0.569049548,0.38191648,-0.813104311,0.64837176,1.059536248,0.227343447,0.844448833,-0.306751559,0.442455616,-0.528351897,-0.110130879,-0.477358722,-0.428922519,-0.578678098,-2.408264025,0.48616837,0.262790988,-0.552572336
0.029,-0.254813425,-0.317698203,-0.26437159,-0.178700528,-0.807958766,-0.273396519,0.104621387,-1.014596389,0.270642841,-1.819186397,0.003162964,-1.240099729,1.556940685,0.696740178,-0.896907501,-0.828124164,0.227518552,-0.865377746,0.155039314,-0.029582201,-1.066016866,-0.43829229,0.753922926,1.214472665,-0.28821387,0.184151424,-0.327479485,0.582211104,0.116110312,0.374845681,-0.140595645,-0.022497743,0.238805234,-0.497588709,0.662802084,0.969663877,-0.8027936,0.619095216,0.343145701,0.449533743,-0.162306221,1.023393591,-0.121500757,-0.486081232,-0.286135238,0.906810523,1.088550362,-0.29177995
0.03,0.064405582,0.214770823,-0.464915471,0.39815267,0.631794621,0.137489365,0.075761453,0.083483919,1.443106395,-0.068964312,1.873996991,0.940878523,0.388050553,-0.600519632,-0.648057267,-0.185130167,0.404976542,-1.019636769,0.499749997,0.257977167,-1.02015079,0.879542544,0.045246213,-0.154277309,0.060295754,1.097391513,-0.104753879,0.434243549,0.987471791,-0.700329193,0.257263227,0.923629942,0.402951776,-0.969370623,0.902242714,0.127041294,0.96981676,-0.011994134,-0.94198456,-0.004247631,-0.147103723,-2.149720258,0.675745274,-0.358855878,0.087829615,0.61355063,-0.873006107,1.036917059
0.031,-0.557720009,-1.669417744,-1.519100649,-0.335954663,0.530615586,1.093943391,0.789968294,2.058269531,1.332130919,-0.947074753,-0.312143445,-2.028390074,-0.986376483,-1.355541423,0.59854203,1.326211706,-0.526450988,-0.534941614,0.142225919,0.040210069,0.410364395,-0.281895496,1.126116349,1.367210405,1.023558981,-0.07996831,-0.466736493,0.306800284,-0.022254877,-0.394349757,-0.186168038,-0.403188431,-0.716559074,1.379096956,0.22629837,-0.39060106,-0.810973187,-0.644186715,0.686047766,0.495561321,1.155707842,-1.567964552,0.081129079,1.4536057,-0.761680093,0.789392606,0.016128052,0.058391948
0.032,0.018294213,-1.29954021,0.056292303,-0.533946497,0.275863764,-0.890440313,-0.445764934,-0.003350951,0.84349253,-0.671012995,1.035503254,0.674147012,0.795403176,0.228168719,-0.705495347,0.17938026,0.821467088,-0.206024574,-0.583110851,0.645966766,-1.095523627,-1.338661988,-0.465180934,-0.291539109,-1.484779944,-0.274569997,0.327810728,-1.417978344,-0.727213252,-1.46871012,-0.574879443,-0.998892513,0.675963914,0.769042035,1.285150802,0.878769506,-0.108065979,-1.234441258,0.204697173,-0.446654683,1.044142204,-1.003805448,0.408357745,0.008347755,-0.526554926,-0.742974321,0.15033467,-0.46006442
0.033,0.32914334,0.112272286,-1.713296437,0.460394267,-1.011853306,0.677284674,-0.548544786,0.406205985,2.314320399,-0.274526256,0.082288727,-0.225607246,0.842344426,1.151959623,1.753852836,-0.167422591,-0.75169284,0.808925425,-0.471621861,0.808966658,0.013131071,-0.207659833,1.344836927,0.866704881,-0.594091174,1.449777978,0.063484924,-0.109540707,0.182142884,0.584835738,1.154611552,-0.24052787,0.41505522,0.865100861,1.037920028,0.285036101,-0.468862655,-1.229601654,0.286840941,0.115984863,-0.598073041,0.617746353,-0.001074698,-0.518649043,-0.763625405,0.107642856,-1.373934343,0.515245924
0.034,-0.939333097,-0.705660062,-0.091245694,-0.788469904,-1.015418461,-0.045978338,-0.397426149,-0.3005767,-0.214536938,0.468836702,-0.671175067,0.056997474,0.070400028,0.71548111,0.410535314,-0.685637986,0.173406754,-0.171444506,-0.007127792,1.405695249,0.057199732,-0.053186908,0.892520709,0.540529009,0.264199971,1.035417493,0.562472589,-0.179058183,-0.483985518,-0.942843126,0.350938462,0.08499381,0.018269229,-0.533035361,-0.467942078,-0.404747343,1.450395491,1.530090168,-0.956218357,-0.388686487,-0.156498456,0.739677311,-0.216891476,-0.116187594,-1.336347813,0.220426632,-0.633988254,0.819494109
0.035,-0.091489053,0.671293607,0.128807872,-1.469025873,-0.019344254,0.26126877,-0.730770889,0.069662152,-0.491621535,-0.011239828,0.149453239,0.054584214,0.383395016,-0.370433837,-0.77209725,0.251777315,-1.004529119,-0.633710886,0.55239856,0.60079334,0.658356314,-0.74879839,-0.45835572,-0.514360565,0.58318867,-0.233593308,-0.226040177,-0.436179013,0.160488212,-0.325562297,0.237730651,-0.924089518,0.611231588,0.15023781,-1.264396694,-0.3123144,-0.332459471,-0.928025135,0.388748874,0.603301299,-1.754076845,1.029703243,0.063277383,0.736407861,0.431166367,-0.861832768,1.79394456,1.330855701
0.036,-0.262577272,-1.140919264,-1.181340631,0.268896156,-0.048724862,1.311444336,-0.284716826,-1.093342455,0.538535999,-0.618046196,-0.910826214,0.122636592,-1.450935085,-0.709564667,0.754862784,-0.741275578,0.46857538,0.316932391,1.596615969,0.065504342,-1.534183514,-0.513847271,-0.824203417,1.365895522,0.699709846,1.28523167,0.398241744,-1.234847646,-0.251485711,0.143836047,-0.098972599,-0.394737189,0.884537291,0.673657968,-0.046073547,-0.209274473,-0.338963089,-0.365348744,-0.167721998,-0.933107383,-0.500902619,1.249325496,-0.6091212,-0.139081329,-1.066410683,0.812526381,-0.170130474,0.043019174
0.037,-0.011680428,-0.725460262,0.852680901,-0.849359028,0.059575437,-0.217029105,-0.21646311,1.008942608,-0.743610348,-0.462089897,0.663873275,-0.346550077,-0.300567722,0.761687857,-1.30921605,0.763204606,-0.477759788,-0.079568284,-0.731906544,0.683487427,-0.700772511,-0.034821693,-0.444438038,0.22181116,-1.433733357,0.171352074,0.011308993,0.895713992,-0.954008268,-0.144163913,-0.069683688,-0.019611172,-0.273584937,-0.480311742,0.325449534,0.825179666,0.409022911,-0.757019928,-0.124774188,0.892605189,0.911586367,0.497534307,0.748710134,1.203714967,0.178398778,-0.298299483,0.582250238,0.639025238
0.038,-0.719122319,-1.182081087,0.549935388,-1.034592433,-1.210375095,-0.694522084,1.041073774,-0.820589648,0.875185002,1.069276556,1.156024876,-0.645673341,0.185367338,0.684589915,-0.193872499,1.137511754,0.015156814,-1.01532519,-0.990705326,0.078603739,0.390682244,-0.778514374,0.035413516,1.514983001,-0.820173721,-0.449938715,0.99385654,0.413008782,-0.543606645,0.3311952,-0.657237846,-0.11419543,-0.610928175,0.496385793,0.572952137,-0.715180738,-0.245868863,0.474635323,1.200890754,0.561360342,-0.37427999,0.040348052,0.015843066,-0.416959858,0.445050329,-0.275080258,1.904217214,0.868928214
0.039,-0.550998603,-1.213165211,-0.685211029,1.534426804,0.092877857,0.362328463,0.50219349,0.874893948,1.181060418,-0.177039791,1.263682237,-0.530387174,1.362354822,0.365774665,0.450378396,-0.107535995,-0.156331013,-0.707476046,0.335627343,-0.694928351,0.949954894,-0.45405041,-1.359951874,-0.414074467,-0.426296001,1.688122336,1.347669117,-0.783035296,-0.810324773,-0.058268322,-1.162913159,0.2720757,1.052841427,-0.829456498,1.566532303,-0.547396235,-0.717283381,-0.61534077,0.568597171,-0.220955334,-0.354996751,-0.116814564,0.874409271,0.14772646,-0.272311609,-0.176257921,-1.267309357,0.578626199
0.04,-0.719194585,0.217474853,0.453139135,-0.692831429,-0.269667853,0.110142452,0.499113724,0.855562963,-0.474630425,-0.341000627,-0.122779742,0.175331259,1.467893385,-0.989497915,-0.55704142,-0.604297369,-0.839612061,0.938476187,-0.26158272,0.552087026,-0.733917928,-0.717485686,-0.658665065,0.185002474,0.713822212,0.250133714,-0.737850404,-0.509381564,-0.547890675,0.679333713,-0.115972184,1.147090624,-0.415699346,0.419074579,0.262892751,0.827555739,-0.086597302,-0.827073989,-1.49349497,-0.269697325,0.662993585,-0.601585645,0.587747399,0.416680051,0.400851363,-2.520386401,-0.608692767,-0.126552204
0.041,-0.87745234,0.530618852,0.394328318,0.343041179,-0.539417182,-0.761158659,-1.004029933,-0.361408964,-0.273955469,-0.622725748,0.350224598,0.68967942,0.52551245,0.655033735,-0.68772964,-0.346882464,-0.195172536,-0.397019269,0.0498981,-0.587772171,-0.291971832,-0.618210839,0.02972917,-1.116333153,-0.663212537,0.894788667,-0.030062874,0.046942923,-0.183739613,-0.071020593,0.320691369,-1.206711928,0.10762586,-0.599236462,1.095033051,-0.272853136,0.381986625,0.014398667,-0.174914406,0.956076442,0.781547758,-0.444181045,-0.640038057,-0.855367768,0.269199648,1.022443894,-0.527587503,-0.115523166
0.042,0.162161576,0.168011755,0.310199384,-0.496314482,-0.258490338,-0.618844264,1.25534056,0.636411636,-1.342665207,0.090558997,-0.028675799,-0.112729297,-0.773943792,-0.647313111,-0.565404804,-0.374718267,-0.311535208,-0.114778837,-0.589005923,-1.228960746,-0.68895601,-0.583063164,-0.976267179,0.526674317,0.628455092,-1.021932738,-1.63285984,0.275126795,1.438378831,-0.422281503,0.168417006,-0.332337144,0.375482124,0.542283993,-0.31978137,-1.766748757,-0.548736465,-0.099694384,-0.966294027,0.049115486,0.035964738,-0.711445825,-0.119835178,0.275374677,-0.202434869,-1.452778348,-0.160733376,-0.584432082
