Time,U1,U2,U3,U4,U5,U6,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30
0.01,66.11563494,39.07859073,34.6886035,69.33806906,54.7347329,54.61482749,63.37303217,51.43149407,51.44294427,53.70770343,78.84688626,55.70826472,48.63037436,51.81856009,54.7349736,48.97664809,48.71585841,52.03862115,43.62922483,35.71504855,69.98192445,71.38473992,66.00034579,49.97102324,70.85944681,70.35748258,34.82113088,57.6936091,67.00092492,75.67299502,63.85283028,57.84702576,43.61245703,50.3502099,41.22973082,67.18940394,42.95710944,49.85073745,51.26209106,71.05615228,54.51090741,61.56830848,51.20110199,50.81900523,50.09506938,54.07229714,65.1000234,65.36663876
0.011,62.861164,40.09313212,41.90085573,67.36357041,46.29700777,46.63005055,62.73029137,51.78684233,46.44356434,51.31583768,67.03953899,75.50360453,55.41737928,56.07790986,75.94114027,63.83027076,61.17468268,38.84721717,57.79643435,30.81880312,64.17344907,65.45699754,84.15925074,68.01071923,79.30883475,71.35751991,75.71845899,44.57225663,66.31513683,77.59177841,64.25677095,74.19632584,42.6234833,52.52729228,42.85604446,74.44230985,61.20379534,58.07282414,63.94547553,81.90788661,64.95443375,37.21021647,57.50177265,43.33120324,67.06888888,67.7349325,83.04418526,61.52289713
0.012,75.52082948,58.09427186,32.99566646,61.54319482,41.04654061,59.67572171,77.26806333,54.50143292,64.57072179,39.34227306,68.06858481,68.99379923,80.04415201,66.60593866,55.09779646,50.52525494,60.67713254,48.85406478,52.078625,22.55350526,64.60721528,75.55060922,81.24336194,63.85529034,72.7353669,56.46263877,32.70786749,51.16874238,66.18299257,53.91282424,45.84990688,51.94901995,52.02020358,53.5462953,36.4207075,76.7045984,60.66447513,66.36316545,40.73167985,72.73183514,63.43619193,77.44271167,58.04715558,60.23118307,71.44915339,54.12856107,67.51299218,74.89267333
0.013,81.58517289,43.10978761,42.37346318,62.5032212,54.13012953,43.50011562,69.432243,69.0894892,47.29149751,37.8322782,71.66378289,77.91281166,47.54266724,58.74755509,64.06674224,64.65466847,59.66822361,32.67447116,37.13370908,31.14272692,62.24732797,61.19087837,58.4008301,53.55005536,68.6099122,61.08898586,45.18415429,50.58390787,58.2396643,54.62191725,53.72372677,75.75278854,56.40801327,63.02576242,45.08377107,76.36880746,54.90467313,59.37358257,67.37707365,79.51480848,54.91915352,73.88253806,40.53519823,51.62531237,70.76426054,68.95797098,65.21347145,77.04343766
0.014,78.60174829,57.22662824,40.46701991,67.58139047,51.45229481,68.97137776,72.12612339,73.42751916,58.59347644,36.9845605,61.32070158,55.95901847,64.10896556,42.34264549,69.01721645,57.75355294,60.67748039,45.16633547,52.72385835,24.39232122,78.47707332,83.00921876,75.42036276,47.93755049,57.76915548,54.80910247,32.3768583,44.56982815,66.2055874,61.86080801,65.93449765,61.75882058,52.71734337,69.62822367,32.50490439,68.98687482,51.3381677,63.26581378,43.75191362,65.10160032,63.63841413,75.92965665,53.34213239,52.52412388,60.14375663,60.89169456,68.85971634,78.54598988
0.015,75.05244501,58.27245353,34.71424776,78.35008421,52.65480232,48.05744636,66.27343143,37.66147271,64.61230528,45.26472229,66.39371046,70.81637754,66.74128885,52.51376193,72.40242919,55.16792521,68.86847702,48.51662991,55.04148862,29.12995919,70.65428739,64.04178418,76.09875465,54.81650563,70.83899463,53.4564414,59.95461372,47.85106141,62.91401071,49.80783343,60.81967583,65.33114399,34.20851843,71.63448329,48.52841609,57.34655278,50.21387259,67.45860591,60.20280077,60.22113504,61.96506414,75.05068559,54.05960254,54.06930909,50.28049003,54.57209161,69.8159888,74.18665749
0.016,72.58400563,37.44060304,35.99399334,72.40827718,51.06582135,41.49031542,54.888524,53.8915583,62.64817991,52.79051678,65.41609569,50.623345,68.31841678,65.444688,67.89275356,56.69825458,58.48665905,37.59923677,48.27104384,28.05239916,69.94719397,70.19084235,70.30767814,59.52848854,67.44450341,70.40835984,52.49164481,38.53097881,77.11651412,65.83407638,52.49114582,76.08330067,76.10970167,72.67853989,38.59233909,69.45578642,33.34679671,53.67900629,59.49642998,71.25467855,45.56911867,63.43343635,50.01131957,61.49126999,65.39060428,71.72314271,65.73096376,74.98280739
0.017,70.5057225,59.33775702,37.95469143,58.89335771,56.37050089,29.51124804,76.9427891,37.93842206,61.28532258,37.18045735,67.24503807,54.38743912,61.40906666,55.80231809,61.06454391,43.25904685,52.94026694,59.32206079,61.0965897,26.29307727,70.04971071,78.60422642,54.81119439,73.62894347,74.64207024,68.71653155,41.50827432,50.12642627,73.87337886,66.78635493,56.297667,83.495984,53.65539982,65.4511867,43.30324259,79.48890864,69.67923731,63.0085035,59.248041,52.93680959,53.04736466,67.16907676,45.34730425,55.85643986,54.42975318,58.09754085,63.86829019,59.35038998
0.018,69.95809527,49.557892,30.47801224,88.3409528,50.18350224,50.96255997,68.33925071,50.80416942,43.22879987,36.62108923,84.53847377,63.67407981,70.19701206,42.46395027,55.8533533,51.33319039,50.93503576,52.76222544,33.98787224,32.45724253,67.01756948,64.24093284,69.09786705,58.87397042,67.63024242,59.43037417,54.1264335,31.54074667,82.00605033,60.79067439,50.20392122,42.68484203,50.79337217,66.570227,29.78620544,59.26889068,58.83321982,61.579825,59.11189895,70.76985543,56.95762914,64.45249885,50.1913166,67.33349419,65.97734186,76.61060495,72.10671045,57.52252114
0.019,63.24840921,46.05944057,32.73291002,68.33813258,40.60596147,43.78447535,71.67761292,51.81689173,59.6406444,57.13093056,69.71559926,47.16953327,78.06142603,71.09524928,66.19073702,54.80560095,70.10764745,51.0531033,55.45353515,42.76352878,66.22369415,81.66206421,61.0890545,70.94151815,70.3621052,60.10583292,53.75719905,33.48713573,78.91824147,68.09580661,60.23826294,71.60740555,62.67121707,62.43447443,33.13617379,73.75899083,62.24112101,65.82746553,61.28163038,62.2604257,63.75284033,52.38548937,66.75487611,63.95987287,65.91246362,49.05253664,58.60065264,63.12136749
0.02,71.82386978,47.09210898,33.84351775,71.43582539,61.77654836,64.53484285,78.34781898,47.8210042,62.30176866,59.18823522,60.93334639,55.7210674,60.88263518,62.47925828,57.99644023,69.55574317,51.60919768,56.53904968,41.94930014,40.36628263,59.29768402,62.60982176,65.69136042,78.78228852,80.43554729,74.25335321,51.57524838,37.04474479,67.86179913,70.40066123,47.33749451,68.17298701,31.05817474,68.08439745,32.59218816,83.69624476,51.2980779,72.28885128,55.98139115,68.05816264,60.99502337,64.57968147,61.07521647,64.48262126,59.64649232,66.95066822,58.93968725,57.25569949
0.021,61.27180785,56.48030182,51.07614911,66.07097157,49.36801511,48.46507152,81.49234136,57.89696444,65.04709263,50.85799283,56.27972887,64.86824341,67.37664152,59.76053316,74.94984331,46.23331672,52.43662688,60.28246746,27.63532029,27.21284696,53.22372083,52.64152048,59.59213512,68.01766787,71.83869429,64.31316528,50.99162249,54.04185371,74.14363543,60.54396162,63.01787538,67.31887047,47.21711143,78.9894786,35.79775429,67.14283883,52.59886909,65.08036556,58.14368476,67.63108265,62.59242592,65.38677681,49.20834242,69.04507466,47.52573547,66.27734308,74.84794446,45.22041971
0.022,73.90338202,61.25464238,33.13084777,73.23752213,46.65460429,59.60353758,58.56536277,63.79211159,66.75564282,54.09769154,60.83887037,59.1425011,67.01431074,62.87725702,58.21610536,56.22921528,69.54477199,40.88212883,43.66664001,24.8079715,58.51549252,75.24791029,62.23558325,52.36520577,73.55990827,63.81921709,57.45742099,53.26516952,65.65976255,70.92668703,58.87010159,76.01593836,53.43835508,60.59597339,20.04187822,64.84037484,58.43349728,50.32070699,63.07752936,62.61291891,67.09992929,72.5356522,51.082615,65.42704148,61.07703941,46.51387265,70.88905353,58.35288928
0.023,70.79143977,41.77508544,33.20745424,73.03788615,50.76724804,55.34801122,85.7176515,55.20010151,68.28305668,43.97311226,74.03278744,76.71711024,71.98447486,75.3397298,53.26230143,57.41844963,60.55577024,51.73025588,43.74357742,27.11464335,70.81910461,64.14383378,66.09840508,65.00299094,48.21807313,62.71322791,43.49799581,36.26442853,58.14956468,56.31466883,45.21147761,74.43924868,55.61042372,70.03402197,39.39744553,59.10538891,56.37033671,49.98294825,55.43283817,55.20513414,61.57563122,55.97546765,52.09864549,50.93505576,59.81201355,59.72647169,54.54750385,52.64519347
0.024,64.62937501,45.68985528,30.91812748,79.72683872,54.8937317,60.06565471,65.886571,49.47138002,52.27181648,34.18064536,92.98741314,63.45607936,63.12482383,52.6451588,66.03801769,50.68415507,48.85064028,52.60867416,40.57052328,30.57144702,57.79661043,45.37073894,78.62211931,55.49633229,69.90226552,53.31708837,64.11244634,35.12008371,69.88118686,68.75092425,56.75013829,77.00687949,53.11977532,64.02900196,50.63734678,59.71565899,56.47650834,80.99487405,65.84760982,76.43098285,62.69838593,42.47772521,60.00387834,53.36048745,50.0458576,72.19639912,68.36911677,68.90093611
0.025,68.67382807,46.05132127,31.38235519,69.24757343,53.92217522,63.4237823,74.49001143,54.49567091,65.47017933,45.0691642,70.75593444,70.16370003,60.97724313,46.04922487,71.16099231,46.4032239,42.16807206,48.39100787,43.56375558,39.94783584,62.60982879,71.21653039,68.31582544,76.47661854,61.06250681,59.48749484,47.62525835,53.73179317,53.5372527,57.56528197,68.13767015,74.76317767,50.01699973,77.74311862,57.68340583,69.18518995,70.85977216,68.38794719,51.12524694,79.47131326,58.45748281,66.9258769,54.10647149,50.40966786,67.28161543,69.22555309,76.10960995,68.53172914
0.026,66.76924846,41.06402562,33.56407434,78.68231615,58.95964566,49.98017328,75.15239543,47.88195556,65.70522637,47.21734801,88.16229649,49.96055966,52.92963112,55.76141018,64.64680429,54.68241281,72.49451809,33.96777369,53.5839721,41.864299,53.09104144,51.40593303,67.05791088,64.74744316,54.14556284,64.94195192,62.2324432,46.31116832,66.19145522,37.3440936,69.58129219,75.14629352,50.41570607,65.44261532,45.08859322,73.61475542,63.48233416,61.98765205,46.89607598,67.07428799,52.98330253,55.30893958,56.99274773,56.607202,55.88205301,64.92863084,72.13481394,58.7434387
0.027,68.05476642,51.63451429,37.1406011,76.68710542,41.33527111,48.33964135,63.91086633,49.58635534,50.96941123,42.82932833,63.43658124,56.51705814,55.39304048,45.81307071,68.54840415,50.11401101,57.53509226,44.07210342,52.73198551,20.09363992,67.96080855,73.62095115,52.3587077,50.87859166,73.79087367,60.67300505,50.81419528,45.33061692,63.47471825,43.27491476,66.49292879,74.83148133,55.92037167,71.01023343,39.74772853,66.68144379,77.91719738,55.52143927,63.47680793,84.25091181,64.85660427,54.34976551,42.73648924,54.71079501,55.2614337,60.82511039,51.39295738,71.85631733
0.028,54.85718494,43.13340807,40.86167272,70.54303114,44.41498543,52.73477311,69.34361543,58.3825001,60.27548562,49.0200029,53.97687367,46.34438603,59.86914082,64.36020384,65.47716667,61.13103157,60.81277191,42.48061234,44.52034699,15.72888336,65.65014673,75.54574063,70.89336989,61.13131215,69.39846858,66.39544914,63.89453185,43.73980397,56.00950987,74.09468235,48.34881151,70.14239566,41.00911692,68.31085547,38.6751679,56.30104233,66.55940177,58.11504542,57.35187281,73.3859761,56.24480173,59.01881222,62.90963746,66.13333699,52.04822316,57.84036163,64.96064506,68.32172149
0.029,68.46812519,53.65931124,32.72792088,73.89861906,44.54192771,50.56599844,73.16693839,54.94683328,72.37133084,35.50348885,68.87204708,59.46107983,67.59691853,54.50431053,65.79922401,42.3348646,48.6827065,57.29109973,57.80218054,29.03643562,66.84899812,62.28614481,85.5526804,50.16457738,71.28116989,69.16507203,61.23878814,27.87527209,63.77936839,67.2021124,56.56673268,73.41901679,42.79279514,62.7127157,33.18160889,59.60863023,52.73271308,58.43452107,67.4638686,68.91999928,44.83379989,58.94536906,53.66898681,57.31169175,56.48726976,63.27753899,56.66727752,55.209175
0.03,79.13138753,44.28122996,27.43524868,57.40864351,48.99912229,55.07254126,84.06498266,54.96711567,54.43188289,47.84984173,60.22027708,64.51801756,63.65071564,65.18816722,61.14459492,49.43029581,76.35043258,57.2176889,52.56950711,31.0498531,75.73466468,71.23296683,72.89704072,62.03520116,60.8772219,60.80370676,40.84622735,41.28781887,55.18859785,51.95991915,54.02976093,93.31616981,52.69521505,72.42904972,50.53990823,62.44228379,58.36691323,56.9076318,64.28116139,68.10807643,79.41625126,58.42848908,67.25277107,75.15510359,48.95071857,63.85338014,72.73657302,65.39785045
0.031,57.80338463,60.25032604,29.51594539,76.84549481,55.80877768,45.86977688,59.92783492,62.81076703,54.6875153,35.86014268,65.80707184,67.50337931,76.49080757,57.35049019,58.79239118,40.60864916,65.3034885,55.30777632,38.7199473,26.08661139,74.62863783,58.19459537,65.6181352,52.66290003,75.98433568,74.71288327,62.97953099,43.83861828,67.32529801,56.37114445,65.87191897,68.84230241,59.17091567,69.49230519,38.10802576,73.73647989,47.34338056,67.83060092,70.6413683,80.89703218,60.17400897,59.5908463,58.37720152,57.51627399,56.46021142,62.43465172,62.80938238,75.95714145
0.032,78.14170134,51.45475716,36.79393914,62.63160908,59.60273182,50.73014392,65.94141581,40.92143313,60.93115212,41.47756061,81.70990994,55.50753958,71.71547678,53.98674957,69.70957928,66.38198416,49.09214837,62.66068567,33.19294327,28.91267801,60.27550876,61.22036693,71.48668489,57.62316936,47.29911281,58.92803863,44.38824769,46.98539881,65.13617861,67.4250902,61.78533469,73.57330336,48.85686583,77.08699311,39.52307611,68.08989961,50.05887546,61.5471922,69.75525925,84.63927953,59.69326497,75.2978451,65.11153616,52.24832818,66.85123678,52.37016663,68.52995802,63.64210602
0.033,60.22237332,44.39994519,47.17307336,75.78920135,46.61627802,64.39808313,71.09447024,67.82653132,55.99095165,29.90314307,71.75950002,76.46644452,63.16373152,61.24969757,63.975644,44.00956528,73.30776923,53.70254265,35.20913554,19.87094091,78.23787742,74.61879603,61.22308816,65.56808394,68.47349341,71.05742194,55.6642304,44.55134552,52.46162367,62.8865909,66.76029927,62.0070943,54.81621552,58.00983954,28.52484685,66.15286971,78.16662934,60.61005393,46.37141686,72.76388489,60.6974891,61.95549193,55.75815914,65.84795696,49.20450677,55.26732765,74.25347424,72.86004011
0.034,69.33258329,44.65975018,42.03406933,67.82819808,62.78935,56.29325173,87.72313507,55.09782682,48.57560318,33.59443554,68.78730293,52.01690442,66.48866365,62.62986735,64.99964718,39.73929743,63.67703634,44.02064747,62.36157129,25.1804991,67.16664727,69.5144912,67.48740552,60.87942318,61.06836944,70.98119409,46.75012632,42.46828306,73.21884681,55.65410762,63.26290994,71.72164178,47.28105766,64.36130526,44.88400449,68.47181072,64.46956481,62.75080099,42.3889774,84.04514467,69.29658746,72.85234423,63.00037584,60.27219468,52.85242346,54.55537546,63.35840773,76.75287778
0.035,68.2083426,51.08662304,25.23201432,70.75285054,65.44334289,43.67784213,66.47444664,57.02855056,77.15197468,48.62820069,68.44590316,66.27621811,59.01313403,55.88739579,60.03743068,51.21272985,62.1488362,43.62290546,49.40412784,36.69692193,66.00015819,61.45753345,72.10642612,57.4661238,51.01691584,59.91169818,51.59760458,49.065932,63.57660652,60.03244811,49.88249975,52.63438245,48.77752024,74.35339863,41.32088086,74.73497643,62.72943324,61.29631158,67.43282433,52.24616145,39.42861691,69.5026673,54.53155333,74.4401247,60.59029895,58.15830106,72.98214113,70.0920388
0.036,59.80976079,51.22599505,39.44115359,77.8832425,36.80915126,61.85743169,61.51066164,54.7037218,68.82845907,54.5801098,56.15014955,58.69423997,67.6596539,44.39087095,72.75802915,54.21938896,57.01540936,53.99107648,38.34504133,13.8109517,65.28801844,56.42257412,77.57897782,55.03642687,62.53755505,67.8589393,60.63969041,36.31284638,64.56430534,66.56231448,71.80516482,68.69492513,53.33256502,60.90022108,49.71026118,62.83652386,60.55665837,61.57680469,63.58400407,64.76156687,60.02387839,59.77467603,50.9071201,37.44118844,65.36035017,42.73377945,73.21529116,53.61368923
0.037,72.31819522,45.3611029,36.80492603,69.33376817,72.78228094,55.42245593,54.39309055,58.31894844,61.48671662,38.31621315,71.14536085,46.11267081,81.437031,66.59741837,73.70978142,49.93474865,58.267398,37.51765764,39.39419934,21.68448877,81.22916864,61.16309103,73.41680565,57.85076804,73.54482427,72.65303663,40.84756356,46.15098691,62.26090668,75.81538298,68.9465302,56.35283223,53.239805,66.54343525,46.70480484,68.04382888,50.52654182,76.39102011,56.95941266,73.28832394,60.47523716,57.55734802,61.96052126,62.12922551,62.24625559,61.94260844,58.22742067,79.08734049
0.038,75.0627702,34.85090986,32.10561605,66.51029841,51.87670914,57.05251288,54.53057739,76.83529745,70.10966205,44.54334087,66.07649314,72.29429731,61.92030996,48.9556351,64.45059414,72.72633357,63.6496814,45.28803286,47.14462603,14.34554231,58.41703553,64.57493714,73.25681258,63.9437898,77.03252639,60.63931248,63.43912986,26.95312928,76.81428635,52.02299145,71.5754355,63.41491211,46.18468204,71.90648432,31.90746363,61.14253613,67.3215438,68.83895295,57.73878624,59.77813438,65.88883589,55.72448967,56.53691555,48.11394881,56.93239645,65.61164401,49.27145975,51.36447533
0.039,61.23190107,47.98241528,44.92886514,56.55603205,62.58798638,66.8546219,74.71915669,51.715582,58.49958626,41.38573076,75.52965333,56.65855873,73.52284755,48.66383352,67.89887769,54.4361593,63.93337282,40.89050097,66.00664724,38.78256019,73.04162539,71.33112179,71.58004204,68.55335498,77.75535684,65.82818585,58.67180078,45.28499154,58.0426547,64.03805664,62.16777178,69.65622199,50.3165721,56.18659242,31.13069746,58.50759483,65.0750404,52.40823949,56.63871499,91.04148167,60.20434215,69.55469256,73.54771613,52.67818685,63.92433774,57.12839555,72.26890225,69.65100805
0.04,70.79845327,53.39568041,41.89064096,74.66889493,61.03744823,48.33655877,59.05388692,56.2805706,61.21549447,44.43056189,64.98670304,58.70676878,63.37849329,67.7804472,70.33284608,48.57490309,68.25941346,45.72516077,43.00626866,24.22130954,78.98518848,76.30185403,78.49504848,58.84583478,59.61775064,60.95862558,54.28024498,48.78997729,59.36127293,66.97741665,68.51509417,69.84548349,43.256386,55.78670489,39.74905132,61.96205704,70.07210103,60.07250165,51.82630266,69.06721353,54.0861031,71.74209618,58.06944567,78.26099819,57.99544921,49.16457989,67.32716092,60.61827859
0.041,58.81378146,40.58013373,38.34291395,75.32240718,56.01884209,48.96641342,59.95141061,61.50786309,59.88167992,53.69340102,67.58701465,68.92164828,62.52361734,52.80247165,60.39055768,43.99750983,52.23033218,46.25855363,52.01654207,30.06782388,60.31630746,68.00534523,62.36984246,57.29187756,72.38764995,74.11706521,59.05279728,43.64941979,74.62740714,65.15777372,54.82645719,76.59974659,53.70887427,66.44575198,29.06396967,62.35139324,48.18795973,53.43024128,55.65679134,68.39595864,66.40419188,53.22498635,50.75810468,55.56258626,52.64478431,56.18257957,69.6954808,56.02103747
0.042,60.22872602,40.80462727,36.34576943,77.65861942,62.10123229,52.51232945,60.75447735,51.66282616,63.94532713,41.40923537,83.77908469,58.4989366,57.857039,52.05257275,62.76307262,61.87503711,55.61281494,55.49502179,40.64824616,27.73012933,73.49914138,65.04526332,75.02930454,61.77831923,67.62180501,68.15500397,55.68923147,58.85110791,53.12982459,61.56618502,56.01068098,67.24305096,46.03475428,74.36620704,47.50032345,63.85126928,65.85460097,62.09049938,60.40459061,87.0388746,73.04992064,65.20591999,66.37000797,53.46879114,53.28774791,61.97444527,72.95199421,60.29758498
0.043,55.08269368,42.38312248,36.01282022,63.65411389,51.12821529,68.29231851,73.49192698,63.26905608,61.40459552,51.31536903,69.64833743,61.50072961,56.44784498,69.41719098,60.60977588,53.83344723,58.26138146,50.70209076,47.77574075,26.35817738,67.166187,64.50760896,66.41361941,68.49595054,72.22726361,73.95273933,46.21019898,44.79080926,68.19501347,52.2173423,53.4979031,44.69849326,47.23833028,66.42401116,36.36980326,67.94432476,52.61936689,54.654756,57.74130663,73.09737196,56.53523248,62.12045597,66.61057131,53.10270111,76.88298595,60.35673738,68.9911819,43.38234419
0.044,59.29254266,52.83520241,33.41502314,69.42584103,54.71088735,52.9732909,71.90393594,44.81335208,61.50114754,49.544143,71.73592866,56.88214486,62.4743433,47.48694367,63.95101389,53.41699073,60.21299014,45.14239871,49.86301371,39.29405356,65.28759269,53.09372408,55.40016644,68.47495868,70.55313297,64.93288362,44.08842546,45.53501606,66.56486691,53.40645185,66.99150228,63.3338311,54.8924861,69.47785436,37.59677401,70.85040632,68.216652,56.01595395,60.10639427,57.63405299,57.05462879,78.32906395,42.89531699,47.05175267,47.62225091,63.20062359,63.3768382,56.91048369
0.045,77.18660319,55.1770548,28.40895461,74.85927462,57.42784373,56.69175928,59.99129691,51.31523491,47.2778289,40.25927582,86.24318349,65.86898566,75.61957503,42.88991314,57.33666178,58.66232108,61.43068067,44.2664044,57.30435252,45.73136995,53.53338651,65.7159448,73.0178438,57.29223936,68.62236713,65.68295954,62.61079623,39.47632766,67.20605673,67.41034154,63.55140911,81.6945635,46.02152134,71.25548567,44.27403479,57.23378298,51.58296771,54.69546129,52.88218384,62.00510651,53.48452908,69.69243934,60.46217328,58.07891713,53.73245584,70.95309734,74.2874905,54.05049887
0.046,86.6538296,42.27415122,45.40699616,70.44500282,46.53439271,61.67747082,74.77883759,57.04598129,65.67688294,38.98864323,70.62662921,56.25047216,73.10640529,46.66230683,57.66990755,45.35918785,63.63763989,53.62915721,48.34715687,28.13307689,64.46959616,71.26114179,69.47345633,64.38925809,56.88110157,67.18143948,53.61846548,44.28026072,66.57362811,51.50022133,57.6273011,61.40235246,50.95153105,58.37551431,54.65403841,63.05233549,60.47747748,55.42268711,67.26280286,59.70192068,62.81549199,65.95344125,61.00187707,51.57675042,55.77158708,52.80111392,66.26795324,66.96876961
