Time,U1,U2,U3,U4,U5,U6,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30
0.016,0,0,0,0,0.011676472,0.010999636,0.147629108,0.102975628,0,0.183802726,0.161737063,0,0.148075663,0,0,0,0.110313865,0,0.012588649,0,0,0,0.01221767,0.013242464,0.012871949,0.013235261,0.012750747,0.012123029,0,0.012713716,0.012086546,0,0.012162138,0,0,0,0.013139612,0.012354022,0.012158711,0.012683682,0.013542878,0.012133326,0.013034424,0.012588942,0.012500317,0.012355149,0.012380627,0.012794565
0.017,0,0,0,0,0,0,0,0.209351692,0.118787462,0,0.196956979,0,0.121557172,0,0.156130777,0,0,0,0.012699573,0.013061625,0.013616492,0.013538634,0,0.012878116,0.012565091,0.012635396,0.0135648,0.012654689,0.013748564,0.01364215,0,0.012673997,0.012042073,0.012519148,0.012456053,0.012827827,0.012019243,0,0.013293014,0,0,0.012546028,0,0.013236898,0.012225799,0.012621357,0,0.012797296
0.018,0,0,0,0,0,0,0,0.117759695,0.209435627,0.204058577,0.20744244,0.166529376,0,0.186631377,0,0.127172589,0,0.205473305,0,0.012717449,0.013260565,0.012296545,0.013892004,0.013402206,0.013592734,0.013997657,0.012473916,0.013431097,0.012413021,0,0.013014253,0.013909699,0,0.013569373,0,0.012557006,0,0.013362592,0,0.012079168,0.013797884,0.013677591,0.013311042,0,0.012148921,0,0.012426504,0.013619275
0.019,0,0,0,0,0,0,0,0,0.128057003,0.110235936,0,0.194577514,0.206704212,0,0,0.18588757,0,0,0.013803039,0,0.013447258,0,0.012970655,0,0.012267051,0.013158038,0.013545967,0.012099212,0,0,0,0,0.01396149,0,0.013054141,0.012319256,0.013009047,0,0.012588546,0,0,0.013834474,0.013785171,0.013363886,0.01203776,0,0.013736319,0.012881309
0.02,0,0,0,0,0,0.010451634,0,0.185883232,0,0,0,0.132147767,0,0,0,0,0.187531283,0,0.012983064,0,0.012485305,0.013072843,0.012056901,0,0,0.01339704,0.012152912,0.013079658,0.013436632,0,0.012847739,0.013664919,0.013710078,0.012898918,0.012435715,0.012741129,0.01348281,0,0,0.01209496,0.012362203,0.013116805,0.012500311,0.012834947,0.012543204,0.013070356,0,0.012109558
0.021,0,0,0,0,0,0,0,0,0,0,0,0,0.127400822,0,0.181070152,0,0,0.137149971,0.01210974,0.013543933,0.013389025,0.013122913,0,0.013794593,0,0.013976112,0.01253369,0,0.012566741,0,0.013991367,0.012906287,0.01249751,0,0.012705728,0.01215987,0,0.012325057,0,0,0.012712741,0.012754453,0.012492083,0.013215576,0.012869098,0.013584101,0.012881211,0.013955017
0.022,0.011969552,0,0,0,0,0.011135693,0,0,0.11891132,0,0.116438241,0.177905521,0.211294998,0.217830578,0.218819161,0,0,0,0.012353169,0.012494257,0.013214977,0,0.012492531,0.013119998,0.013625398,0.013119062,0,0.012225915,0.013382771,0,0,0,0.012669811,0,0,0.01229336,0.01380503,0.012506035,0.012957918,0,0.012494429,0.0132182,0.012895198,0.012430263,0.012643285,0,0.012653727,0.013085548
0.023,0.011431356,0,0,0,0,0,0.193422266,0.157471857,0.134762311,0.192421647,0.151959582,0.121712576,0,0,0,0,0,0.119827998,0,0.013720676,0.012025486,0,0.012768652,0.012475608,0.012269155,0.012820807,0.012766557,0.013896032,0,0.013190608,0.013434115,0.013420691,0.013058195,0.012832648,0.013277077,0.013644277,0.013216979,0.012685764,0,0,0,0.013122022,0,0.012244075,0.013199047,0.013475617,0.013158278,0.01214015
0.024,0,0,0,0,0,0,0,0,0,0,0,0.123771492,0,0.120601709,0,0.119874463,0.18536305,0,0,0.012672797,0.013953048,0.013238498,0,0,0.013754927,0.012026581,0,0.013408737,0.013208854,0,0,0.01353513,0.012921981,0.012912833,0.012879148,0.012932992,0.013114811,0.013906358,0.01318567,0.013328579,0.01222559,0.013078089,0.013320209,0,0,0.01349065,0.012518878,0.013135645
0.025,0,0.011821072,0,0,0,0,0,0.188928417,0,0,0,0.118677601,0.156438549,0.100955227,0.199359275,0.127953598,0,0,0,0.013837504,0,0.012928107,0.012286847,0.013922968,0.012614972,0.013967811,0,0.012891424,0.013267542,0.012867344,0.013594571,0.013939032,0,0.013989603,0.012379272,0.013829473,0.013875929,0,0,0,0.013140678,0.013468447,0,0,0,0,0.013266419,0.012850772
0.026,0,0,0.011649534,0,0.010706751,0,0,0.180680015,0,0,0.136447767,0.218302949,0,0.13326371,0.144720889,0,0.191206464,0.145856944,0.013874003,0.012741141,0,0,0.012262041,0.012478619,0.013250782,0.013145767,0.012174272,0,0.013040849,0,0.012067853,0.013948508,0.013354931,0.013550624,0.012753629,0,0,0.013724155,0.013025861,0.013956373,0.013308913,0.01361232,0.01353134,0.013829374,0.01337838,0.01357277,0.012981678,0.01355557
0.027,0,0,0,0,0,0,0.170664447,0.10844143,0.214307623,0.167134791,0.144658897,0,0.103054732,0,0,0.132533377,0.120962866,0.104191471,0.013798675,0.013840775,0,0.012012325,0.012134578,0.012026231,0.01363023,0.012628308,0.012074757,0,0.012614783,0.012446829,0.013110693,0.012013638,0,0.012586001,0.012804292,0,0.013632428,0.013158434,0.013636953,0,0.013027361,0,0,0.012493339,0,0,0.012719333,0.01337176
0.028,0,0,0,0.010788942,0,0,0.173995428,0.136732658,0.126095618,0.210654669,0,0.144714967,0.154166315,0.104838161,0.177394358,0,0.160081842,0.21939096,0.013320189,0.012740166,0.012603242,0.012968304,0.01360504,0.012875859,0.012785082,0.013470054,0,0.012330545,0.012681447,0.013213406,0,0.013502228,0.013033729,0.0123469,0,0.012098754,0,0,0,0.013228525,0.013701178,0,0,0.013794407,0.013200387,0,0.013792124,0.012202726
0.029,0,0,0,0,0,0,0,0.212419967,0,0.153438619,0,0.157518331,0.150268103,0,0.103039681,0.1698306,0.135736159,0.113075809,0,0.012419254,0,0,0.012912401,0.012062969,0.013399193,0.012389915,0,0.013107313,0.012128261,0.012342333,0.012812843,0.012382504,0.013923781,0.012344311,0,0,0.012997465,0.01398558,0.013946235,0.013090039,0,0.012906181,0,0.012298018,0.012112873,0.013103198,0,0.012216967
0.03,0,0,0,0,0,0,0,0,0.194346932,0.141911836,0.130690941,0.13653017,0.105631304,0.105266431,0,0.20723884,0,0.199453342,0.01372556,0.013203687,0.01266452,0.012245715,0,0.013092211,0,0.012578801,0.013699541,0,0.013338962,0.013913842,0.013456881,0.012644377,0.013683759,0.013199848,0.012617212,0.013443766,0.013543891,0.012784026,0.013011948,0.012575927,0.012535575,0.012653584,0.012639476,0.013412642,0.013540409,0.013324891,0.01220229,0.013768429
0.031,0,0.011159187,0,0.01158389,0.011828797,0,0,0.206901686,0,0,0.146094873,0,0.211116014,0,0,0.173566749,0,0.21279248,0.012707261,0.012450433,0,0.012959896,0.012666869,0,0,0,0.013624521,0.012770419,0.013385817,0.013937259,0.012024109,0.013174401,0,0,0.012960127,0.012586632,0,0.013433824,0.012182795,0,0.012692911,0.012854833,0.013095417,0.012161395,0.012205964,0,0.013910716,0.012095086
0.032,0,0,0,0,0,0,0,0.17063043,0,0,0,0.156505291,0.215587577,0.103773455,0,0,0,0.200142694,0.01279151,0.01262595,0,0,0.012431558,0.012754404,0,0.01337522,0.012056743,0.013526609,0.012789728,0,0,0.012467855,0,0,0.012212306,0.01281792,0.012837761,0.012165266,0,0.013181335,0.01383284,0.01211441,0.013365494,0.013669321,0,0,0,0.012318455
0.033,0,0,0.020118061,0,0,0,0.116610133,0,0.119565976,0,0,0,0.128392791,0.203347964,0,0.191766034,0,0.119656152,0.012123064,0,0,0,0.013123548,0.013689839,0.013961959,0.013530145,0.013276474,0,0.013026376,0.012273853,0,0,0,0.013717826,0.012350544,0.012573523,0.012637959,0,0,0.012207556,0,0.013460246,0,0.01331253,0.013580558,0.012048746,0.01325725,0
0.034,0,0.010881753,0,0.011876043,0,0.010481426,0,0,0.124397569,0,0.109911314,0.124993506,0,0,0,0,0,0,0.01315315,0.012291571,0.013184028,0.013323692,0.013750886,0.013478556,0,0.013268874,0.013871553,0,0.012972391,0,0.012500902,0.012474234,0.013451589,0.013719473,0,0.012282905,0.013793748,0.012793466,0,0.012866995,0.012178083,0.013246733,0.012063251,0,0.012148346,0.012518012,0.012584453,0.013051345
0.035,0,0,0,0,0,0,0,0,0,0.117741087,0,0.146992995,0,0.12771907,0,0,0,0,0.013468837,0.012751284,0.012541588,0.012265727,0.012919908,0.013117152,0.012005101,0,0.013023588,0.012952735,0.012051002,0.012905164,0.012467681,0.013438724,0,0.013655371,0.012050681,0,0.012295186,0.012726553,0,0.012187207,0.013196293,0.012622765,0.013038968,0.013553223,0.012637626,0.013963245,0,0.012377022
0.036,0,0,0,0,0,0,0,0,0,0.146208048,0,0,0,0.111240205,0.120288634,0,0,0,0.013821539,0.013255317,0.012285604,0.012451117,0.013656556,0,0.012163913,0.013335967,0.012341077,0.013290504,0.012633708,0.012094195,0.012466567,0.01289313,0,0,0.012150695,0.012842527,0,0,0.012836668,0.013889385,0,0.01274002,0.012111075,0.013360714,0,0,0.013148787,0
0.037,0,0,0,0,0,0,0,0.178957575,0.141484167,0,0,0,0,0.209860685,0,0,0,0.211599925,0.012996585,0,0.013300266,0.01226795,0.013225607,0.012285488,0.012422556,0.012679007,0,0.01249064,0.012711918,0.012826787,0.012080434,0.01293884,0.01202914,0.013594024,0.013162149,0,0,0,0.012100105,0,0.013406041,0.012271586,0,0,0.013357601,0,0,0
0.038,0,0.011536116,0,0,0,0,0.106681843,0,0,0,0.102453763,0,0.122550071,0,0,0,0,0,0.012683279,0.012961489,0.013838834,0,0.013413429,0.012103769,0,0,0,0.013412632,0.013865882,0,0.013057952,0.012594778,0,0,0.012792287,0.013557918,0.013408207,0.012416556,0.013748333,0.01358435,0.013413508,0.013879266,0.012070511,0.012426689,0.012321881,0,0.012771317,0.013295251
0.039,0,0,0,0,0,0,0,0,0,0.101383939,0.119017497,0,0,0.1424139,0,0,0.21343697,0.212071958,0.01250963,0.012104275,0.013848466,0.012104632,0.012245111,0,0.01342208,0.012762098,0.013954066,0,0.012546361,0,0.012710529,0,0,0,0,0.013843939,0.013872555,0.012821964,0.012873149,0.013960413,0.013475225,0.013744226,0.012005075,0,0,0.013601072,0.012005234,0.012504708
0.04,0,0,0,0,0,0,0.212033764,0.128152347,0.171551736,0,0,0.13127635,0,0,0.174175981,0.141342913,0.208295096,0.197652557,0.013719149,0.013764095,0.012652137,0.012511447,0,0.012791707,0.012698056,0,0.013593792,0.013880769,0,0,0.013288957,0.012023724,0.013646358,0.012024257,0,0.013120612,0,0.013066762,0.012181786,0,0.01231133,0,0.013367277,0,0,0.013394103,0.012767758,0.013136282
0.041,0,0,0,0,0,0,0.202330942,0,0,0.155427254,0.170197402,0.200463832,0,0,0,0.106409843,0.172071808,0.120548912,0.013114335,0,0.013862314,0.012891494,0.013364782,0.013142679,0.012511567,0.013749335,0.012826695,0.012340536,0.012713002,0,0,0.013651099,0.01360554,0,0.012067507,0.013557595,0,0.012181238,0,0,0.012775826,0,0.012609768,0.013001962,0.013510528,0.01245935,0.012773259,0.013236082
0.042,0,0,0,0,0,0,0.182412724,0.194619464,0.148364082,0.11690075,0.121743572,0.190355305,0.194783512,0.146356963,0.208268341,0,0,0,0.013934885,0,0.01284078,0.012404397,0.013505632,0.013969075,0.013579121,0.013974588,0.013533127,0,0.012415031,0,0.013696856,0.012612384,0.013652641,0,0.012355644,0,0.012516859,0.013727746,0,0.012868669,0.013031677,0.013273313,0,0.013622943,0.013645595,0.013668962,0,0
0.043,0,0,0,0,0,0,0,0.170687154,0,0.145097807,0.141913164,0.14374338,0,0,0.152797034,0,0,0,0.013856968,0.012413089,0,0,0.013091354,0,0.012653428,0.013929146,0.012740591,0.013122934,0.013699648,0.012785234,0.012800758,0,0.012150967,0.013894709,0,0,0.012653266,0.012359209,0.013848578,0,0.013599306,0,0.013936048,0,0.013098163,0.013589375,0,0.013668776
0.044,0,0,0,0,0,0,0,0.152351173,0.193291034,0,0.175259762,0,0.137753661,0,0,0,0.105909447,0,0,0.013419492,0.012438592,0.013145655,0.013444963,0,0.013464696,0,0.013926168,0.013165807,0,0.013147302,0,0.013115532,0.013696554,0.012508143,0,0.01258313,0.013084488,0,0.013504021,0,0.012226603,0.012240928,0.012876547,0,0.012532559,0.012227735,0.012186092,0.012634731
0.045,0,0,0,0,0,0,0.109548263,0.165968731,0.156448419,0,0.161432871,0,0,0.119650219,0.105218523,0,0.162397158,0.127991184,0,0.01307005,0.013964377,0.013215689,0.012925852,0.013192013,0.013286167,0,0.013076622,0.01216295,0.013112031,0.012239465,0.01323798,0.01349175,0.012398602,0,0,0,0.012664668,0,0,0,0.013018142,0,0.012663478,0.012396617,0.013581675,0.013419833,0.012488197,0.013956403
0.046,0.011601641,0,0.011461295,0,0,0,0,0.142356245,0,0,0,0,0.135952865,0,0,0.112068902,0.157882332,0.20650875,0.013943414,0,0,0.013049922,0.012087453,0.012966622,0,0,0.012705411,0.012529823,0.013681836,0.01209645,0.01279359,0,0,0.012939382,0.012235244,0.012041801,0.013751686,0,0.0134745,0.013438972,0.012926917,0.012702115,0.012710432,0.012078576,0.01357047,0,0.013689282,0.013187412
0.047,0,0,0,0,0,0,0.155085019,0.219494943,0,0,0.112273207,0,0.176496651,0.155446192,0.159685365,0,0.101532937,0,0,0,0.012485229,0.013285975,0.012100952,0.013946644,0.012540553,0.013046651,0.013521019,0.013214024,0.01308909,0,0,0.013592577,0,0.013542316,0.013425677,0.012559511,0.013170558,0.01318925,0,0.013785233,0.012953189,0,0.012379561,0.012344672,0,0.012166918,0,0.0127181
0.048,0,0,0.011801694,0,0,0,0,0,0.105231817,0,0.215365483,0.151848785,0,0,0.184108783,0,0,0.147980628,0.012211066,0.012531186,0.013523148,0.01258233,0,0.013904067,0,0.012801765,0.013964565,0.012825292,0,0.013237689,0.012429163,0.012233877,0,0.013560545,0.013127784,0.013064255,0,0.013778045,0,0.013583408,0,0,0.01323972,0.013958314,0.012932553,0.012657074,0.012320191,0.013840076
0.049,0,0,0,0,0,0,0.152093733,0,0,0,0.118480517,0,0.185263032,0.139660312,0,0.167398243,0,0.149842143,0.012492753,0,0.012080527,0,0.013727165,0,0,0.012318864,0.012762791,0,0,0.013721585,0.012036375,0.013052563,0.013768141,0,0.012034697,0,0.012693695,0.012943166,0.013920051,0.01229109,0.01319935,0.013337795,0.012795122,0.013988225,0.013085374,0,0,0
0.05,0,0,0,0,0,0,0,0.102968905,0.187962739,0.167254841,0,0,0.179798386,0,0,0.117542695,0,0,0,0,0.013153705,0.013598736,0.012982893,0.012665269,0,0.013719144,0.01395778,0.013531056,0.013584067,0,0,0.013884213,0,0.012250094,0,0.012307365,0.012762876,0.013307302,0.013153692,0,0.012384476,0.013063905,0.013463781,0.012708851,0.012211545,0.013927938,0,0.013472554
0.051,0,0,0,0,0,0,0,0,0.111186857,0,0.219090649,0.14073477,0.14133794,0.103816733,0,0.186781775,0,0.102998318,0.013387348,0.012261752,0.013401663,0.013563847,0.01285354,0.01299365,0.013350126,0.01200181,0,0.01242663,0,0,0,0.013268591,0.013805788,0,0.01363928,0,0.013963617,0.013051705,0.012528726,0.013406772,0.013917549,0.012328763,0.012383608,0.013449735,0.012801433,0.013932273,0,0.01254494
0.052,0,0,0,0,0,0,0,0,0,0,0.156371177,0,0.189687066,0.185458635,0,0.111491688,0,0,0.012479916,0,0.01306036,0.013259978,0.01358461,0,0,0.013139065,0,0,0,0.013463174,0,0.013675413,0,0.012868438,0.012791146,0,0.012680838,0.013534814,0,0.012755152,0.013845863,0,0,0,0.012064659,0.0136138,0.013178518,0.013316161
0.053,0,0,0,0,0.011386072,0,0,0.175659991,0,0.194968602,0.155696433,0,0,0,0,0.162918285,0.16805204,0,0,0.012236077,0.012979514,0,0.012781323,0.013926968,0.013940687,0,0.012349778,0,0,0,0.012744442,0.012795414,0.01260471,0.012019726,0.012556536,0,0.013390913,0.012177231,0.013922061,0.012052208,0.013402767,0,0,0.013284066,0.01283313,0.01276849,0.013493027,0
0.054,0,0.010012452,0,0,0,0,0,0,0,0.19730791,0,0.159785627,0.181256256,0.134696483,0.211167944,0.10219387,0.204777499,0.217154669,0.013454801,0.013893769,0.012478883,0.012023633,0.012951769,0.01393483,0,0.012079481,0.012965808,0,0.012603088,0.012044275,0.012024874,0.012702969,0.01286661,0.012656668,0,0.013083289,0,0.012481786,0.013445638,0.013630819,0,0.012405516,0,0.013605929,0.012708132,0.01256101,0.013258407,0
0.055,0,0,0,0,0.010742624,0,0,0,0.154509669,0,0,0.108221654,0.122208747,0,0.156104077,0,0.168761789,0.120113132,0.013450933,0.012654627,0,0.012244654,0.012332734,0.01396666,0,0.012747909,0.012161021,0.012872321,0.012002278,0.012357817,0.012664304,0.012409855,0.013168017,0.012812523,0.013549772,0.012311828,0,0,0.013850801,0.012184624,0.013845405,0.012293865,0,0.012724474,0.012931774,0.013648268,0,0.013839695
0.056,0,0,0,0,0,0,0.199112093,0.126798954,0,0.133907759,0,0,0.136606034,0,0.204146976,0,0,0.187336502,0,0.012075215,0,0.013513662,0.013113626,0.012877273,0.013578315,0.01332423,0.012052547,0,0.012017025,0,0.012163743,0,0,0.012527027,0.012056203,0.013853193,0.01304979,0.012946077,0,0,0.012570808,0.012913388,0,0,0.013526746,0.013275678,0.012453613,0
0.057,0,0,0,0,0,0,0,0.144938353,0,0,0,0.131060829,0,0,0,0,0.171178232,0.126474813,0,0.012796376,0.013146752,0,0,0.013660462,0.013950904,0.012780265,0.013124435,0,0.013869424,0.012219213,0.012906978,0,0,0,0,0.012388211,0.012493191,0.012613742,0.012951292,0.012969559,0.013818114,0,0.012113469,0.013517723,0.013602041,0,0.013065737,0.012105568
0.058,0,0,0,0,0.011085975,0,0.132082363,0.136977326,0,0.166217145,0,0.19062103,0,0,0.206513966,0.138678706,0,0.130755212,0,0.01396865,0.013953871,0.013422865,0.013362636,0,0,0,0,0.012647065,0.012230504,0.013312944,0.012637148,0.012885594,0.013565414,0.012127953,0.013048646,0.012999816,0.012553661,0,0.013902988,0.013335737,0,0.012354352,0.012051082,0,0.012297212,0,0.012993328,0.013878862
0.059,0,0,0,0,0,0,0.135522042,0,0.218317514,0,0.193862053,0.205483451,0,0,0,0,0,0,0.013670316,0.01249276,0.012275898,0.013916445,0.013884245,0.01316254,0.012241765,0.012596613,0.01246702,0.013934605,0.012509018,0.013776945,0,0.012367706,0,0.01242136,0.013717274,0,0.013231919,0.013603175,0.013076169,0.013317388,0.013661973,0,0,0.013948919,0,0.012405877,0.012785783,0.013282634
0.06,0,0,0,0,0,0,0,0,0.164341547,0.117089329,0,0.204251454,0.184055569,0,0,0,0,0,0,0.012009945,0.012217396,0,0.013324648,0.012916449,0.012319098,0.0134722,0,0.013724297,0.013741793,0,0.013105194,0.013166131,0.012688694,0.013860476,0.013395413,0.012802132,0.013200854,0.01258155,0.013084105,0.013112245,0.012178352,0.012779018,0,0.013013193,0.012033533,0.013134722,0,0
0.061,0.011698171,0,0,0,0,0,0,0.200303724,0,0.14102344,0.132543672,0.125499274,0.200101894,0,0,0.144083821,0.109082164,0,0,0,0,0.012221719,0.012230475,0.012946141,0.012738813,0.013851578,0,0.013742253,0.012827615,0.012184884,0.012609822,0.012956809,0,0.012212507,0.012779652,0.013356718,0.012249249,0.013339836,0.012804519,0,0.013240057,0.013055502,0.012049546,0,0.013964595,0.013643665,0,0.012426786
0.062,0,0,0.010472404,0,0,0.011180796,0.186095233,0.170590268,0.128266153,0.203790926,0,0.153457211,0,0,0.146800158,0.209321816,0.180312867,0.170142864,0.013115886,0.012535317,0.012932701,0.012779857,0.012309148,0.012226217,0.013402199,0.013956434,0.013562274,0.012544356,0.01352791,0.01286395,0,0,0.013733514,0.012910199,0.012126022,0.012125732,0.013372156,0,0.012364609,0.012707131,0,0.013765675,0.012674452,0.012182351,0,0.013344837,0,0.012288259
0.063,0,0,0,0,0,0,0,0.143614575,0.157420755,0.129610289,0.217997324,0.102689744,0.199562588,0,0,0.176885909,0,0.205527056,0,0,0,0.012498752,0.012587264,0.012779986,0.013781777,0,0.013334182,0.013074168,0,0,0.012073426,0.013025735,0.013989619,0.012511569,0.013484392,0.013991773,0.013013587,0,0.012266286,0,0,0,0.013924954,0,0.013734032,0.012617721,0,0.012466273
