Time,U1,U2,U3,U4,U5,U6,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30
0.01,68.34731646,66.92361506,62.02886091,58.37578121,60.74228619,43.71087743,54.02346321,57.444217,64.08953058,72.48487171,73.58856759,54.49678812,64.22803308,53.56998239,59.56686946,53.84901469,74.34469267,72.58531268,73.81820724,61.21720091,36.09149868,71.89436045,45.12380168,50.72707302,43.86889176,23.0291464,55.26621459,68.81269191,36.51705603,61.95132215,52.61004117,59.37493594,71.37155627,44.34644645,45.93097568,26.88513245,65.29320876,42.70942877,58.11890473,58.96772429,58.76533201,74.03489702,45.30150145,49.83633749,36.05126233,68.69126082,53.92640393,50.36198993
0.011,75.43175007,69.3946663,58.5572501,57.94941283,69.73499684,47.43074398,67.6379123,47.523767,69.46549966,76.62596945,60.31146857,47.71791879,45.46541717,72.13395058,72.77263987,65.52711139,75.42960132,75.35986984,72.25667717,62.66651381,24.12309253,69.49361583,33.84451166,64.54569249,49.05539525,33.29168561,50.70016531,83.78661627,45.55160396,71.98360738,67.66073908,73.69368703,57.56904723,30.71570534,64.08905771,35.73362443,69.43871028,50.00870831,56.9764342,66.86622707,61.11018846,81.13910088,66.74863767,55.96688971,36.00764516,59.27049495,45.45852347,48.15926489
0.012,57.31582129,76.69931742,73.0149071,50.33858915,48.80396948,62.07415696,67.467515,63.018043,81.48367617,71.14781132,74.42634529,47.37506593,48.20707537,54.68942043,77.80342847,53.77730595,58.80279674,62.23512705,64.01993811,61.87705113,40.49579882,61.35648306,63.14069314,63.97506521,56.02837826,34.54148445,63.03849656,57.09041737,30.86705894,60.52431857,51.84807955,75.53162532,63.04087665,44.28399602,44.75744356,39.28508247,62.03606812,51.34643937,53.71728082,75.53530302,47.89165161,67.14701145,63.96286651,73.0581735,26.91210405,49.67067246,55.04572551,47.08181404
0.013,80.56202885,72.84260212,53.91407468,60.943442,64.70310199,53.6951609,65.05304142,55.44525838,73.9406496,79.17242109,60.59624599,51.95666838,35.43984361,66.33120441,75.8415219,51.18098177,58.31032493,65.80209357,58.36892548,63.7303553,39.93035793,75.75679568,39.17254173,59.89237401,36.04212131,45.47737481,46.80778076,60.25287484,33.65768848,56.6477155,52.76758101,77.67109535,60.48135332,49.01793985,52.04437525,33.45794516,74.92067808,57.86384772,37.07919411,61.20413228,64.51350335,73.76651894,40.29552586,59.89415792,29.96056168,54.13943727,61.86967308,54.58786305
0.014,75.8150602,71.50915849,63.04055137,50.63700498,65.72350315,54.47287133,60.1849042,56.4180325,75.82312708,65.13931454,65.21279567,62.20578515,47.09230402,43.61559487,62.93407362,55.58578241,85.12687079,78.06453514,67.63398589,53.82877301,33.13427447,61.11151568,48.86698631,70.21650473,35.99318638,32.90468318,56.46556081,67.59108078,40.73279624,61.15652517,52.87523023,72.9813814,65.89604464,39.72193845,63.21039225,38.9446633,76.37923469,37.74342237,50.05099017,72.87259478,61.77072658,78.3182363,51.03162166,58.31422665,49.05465602,68.58614767,62.7094579,48.8723524
0.015,77.03791451,60.20855909,71.22534059,49.41365024,58.61595946,56.40911248,64.63393156,70.91291241,64.14780476,64.54811892,64.62823901,46.34923842,55.5242463,67.27369175,76.96020891,79.19779807,76.48109601,75.68026071,59.96463232,70.85991272,36.89920357,50.36425274,50.25868983,69.38567405,46.82276218,44.03459924,65.24247207,64.4636365,39.31971836,50.59549095,56.87500091,62.2584462,65.71149079,45.50804579,68.52369121,35.45951299,55.74485699,39.79735368,60.14489272,76.28350686,46.77857928,79.70929014,55.10850157,66.47479079,45.9515583,64.34164075,60.99573544,46.02348675
0.016,58.45714594,75.86565897,70.40394464,45.43279347,59.22711222,54.20597433,83.49113772,69.61072873,64.92959474,64.13150502,54.88555283,47.59973026,34.21742514,73.35504801,72.66658872,53.19454896,68.53021986,76.56558285,52.38988658,55.3987215,47.77262254,82.42180709,68.00933854,58.42733211,41.70925641,28.28113028,67.12850904,77.15879228,45.95559808,54.64374661,61.95522224,71.0557021,54.05838869,38.52844476,58.86665094,26.93813771,63.33471688,39.14405556,63.84452076,63.07144105,55.70193311,75.09450719,49.57425227,60.45529628,13.7285953,62.37084973,46.38290685,55.86637127
0.017,69.61655845,72.57228678,66.10021739,51.86259429,65.69405687,54.01160917,73.35044864,73.45641319,79.21400737,77.06260866,65.95277342,47.9527255,40.25549922,44.36944972,72.55909966,43.00586145,76.14931788,83.11872745,55.42235226,45.92940231,26.13464052,71.2998654,54.82417421,70.53846497,33.7755129,56.40819461,63.79014361,60.22575097,47.25769509,59.30102043,58.64421075,64.90214572,67.41196916,45.31750294,77.15661246,39.70275132,63.94693105,47.48817859,65.60861431,65.73253778,59.83017863,64.37528008,54.66382131,63.07658052,39.89905945,66.15122953,44.55735632,56.93819697
0.018,72.66079107,64.53712122,50.51873892,51.42083053,69.57541136,52.17784812,61.30027846,58.7373315,67.62023962,68.70361002,58.55707733,81.94341326,48.9056491,64.25955879,73.20532052,55.3494569,64.34176682,70.52518607,40.04811363,71.65264996,44.45635673,75.91153775,68.60262197,49.04683872,45.89646459,49.04378356,52.56207201,39.06870166,42.38197881,51.91726869,38.73216699,63.09115425,77.58438226,64.22267771,58.12028875,39.11604987,67.26082564,34.37015995,68.09603876,58.1110623,63.66929745,56.89421763,62.19403283,72.38223957,47.58509318,65.90080069,45.82296604,54.1053613
0.019,69.28775118,70.65964066,56.54106788,44.39327475,75.50328606,66.65948285,69.04869721,73.41149477,61.17976346,55.21374505,58.188394,54.50942157,53.44907807,48.15592155,50.32987955,61.50111179,81.57081665,58.25290024,60.91831219,64.90608993,36.60033392,69.7692348,53.50069382,68.57870512,39.30432858,49.27855254,69.45345519,60.55053286,45.99636098,60.99174018,66.94912525,68.00745606,66.21272584,28.26082048,78.20832665,40.90651504,55.72278797,45.86258662,61.87485797,61.69291944,60.71334438,70.54059462,46.1784251,56.69845095,44.37193471,69.27724606,41.89013324,35.47713942
0.02,63.26675998,69.70041681,74.70919221,65.08238356,63.86024489,47.87451729,72.47634404,54.93102319,71.69467741,52.57820448,71.34121688,58.79322583,49.80914888,55.05216186,75.19692647,65.210077,79.90604971,75.9089796,50.16538989,69.30515684,39.50191717,63.68593944,38.14590562,69.85676341,47.76577155,39.06656112,70.52091332,61.30721537,43.13144084,52.77709741,55.72341304,69.14759087,52.06115325,52.27240143,53.68224821,40.89982474,64.26497869,44.30894147,65.46159515,51.80467332,74.94398488,62.70976452,59.64057913,50.01949044,47.75013884,65.12859314,53.10969697,36.30776501
0.021,57.81874856,77.6206937,46.35127222,42.37074328,64.79884377,50.67615816,68.19590515,66.01111449,83.57832958,77.51687018,59.8937639,65.56331167,34.47574857,39.85786532,65.50190147,39.52234463,53.47822702,74.65839842,59.26313249,64.35022543,36.54337153,75.18388868,53.00348901,63.34073134,44.51930612,43.31514465,54.7894882,75.1264463,52.81374323,62.22999448,44.79120487,77.91517402,64.48126971,43.09871544,70.53742796,38.88554479,58.48020097,49.48591519,55.11709285,56.20557068,63.96431,56.95323072,54.86377229,59.0954578,33.76406605,57.29900311,52.03175247,45.42940576
0.022,83.40289311,79.54095903,74.89144988,56.73817082,71.03963446,56.62270452,67.50189006,64.29413526,81.99702539,81.95254226,57.74505791,50.30822048,48.86902239,54.79810835,75.71654752,65.5250924,76.8402921,62.21234835,68.38347612,58.59123552,32.04054014,66.47300257,58.79234694,58.30727542,46.35035482,45.84522272,66.65946133,70.47791549,50.29725654,53.72777288,42.33298341,78.57505605,41.71502922,38.31212896,63.59103396,34.24281269,67.66923346,31.43429532,69.39790474,71.86038439,63.76909343,65.39936065,46.50681155,70.80796688,40.25868619,56.76866003,57.85459613,64.64501967
0.023,66.97118523,59.01899058,56.4600375,51.49270011,53.98986712,61.57617966,72.95868884,53.92226255,66.82141544,58.90182297,52.12981439,66.19426821,49.59817552,53.55326137,65.51950079,71.13763661,85.40310598,67.78852409,69.69243275,70.83826043,35.24579891,72.40165759,53.634731,66.52615697,48.35440367,44.37392445,56.93828347,75.194042,55.61704949,55.0614789,54.92426966,71.97918662,61.95669209,47.60242086,75.59466181,30.16694918,66.69834137,25.43332941,64.58376467,76.08484184,52.14864068,71.99495855,45.53836085,60.13171731,39.10986838,71.1039868,44.59615297,56.88177207
0.024,66.47206633,65.37148744,69.10657589,58.79839718,59.61889894,49.93040045,78.90639659,63.37047883,64.55516443,65.17034438,54.1645122,53.53559662,51.86973507,51.08357435,71.957857,54.98466541,82.97118731,70.79011347,49.8062892,74.74475289,44.64806697,73.17499587,59.07690756,72.20605759,56.34867358,32.23726866,52.12520396,68.68809816,48.14306633,67.6112915,47.64667582,59.9202823,57.54269279,46.5952729,60.91237613,47.3199621,55.7515825,45.9403403,61.87172667,62.20233372,64.26262016,59.53898296,49.23928991,65.92201726,37.42120383,69.03208591,54.67215417,65.51179622
0.025,68.04796917,68.42110962,62.01129678,47.08895024,64.09213843,57.84582354,60.91937478,57.99760293,53.25182465,71.35062293,71.17351694,61.81069169,51.87949107,66.52281561,60.45605435,55.06711321,65.28834971,67.74880137,71.44595635,71.92337739,48.82181903,79.41345746,49.15187115,57.61438038,31.87413655,38.9346888,63.00762479,76.69303572,35.22602981,49.98784894,51.64203827,67.54557547,57.07632301,53.38766873,57.5245518,31.92110697,73.51112132,46.83851822,66.73357613,72.7251087,57.13468755,79.6603839,52.44426538,57.52516292,63.34677848,62.23107096,41.14766529,56.6450641
0.026,78.66678176,78.2559141,72.03870959,64.34050738,46.72633751,58.74479633,74.1032522,56.36256919,71.98011373,64.67449237,66.77728524,49.01382259,48.34830329,53.12291122,64.47272916,55.41370829,73.88925877,73.37434132,50.67296927,55.51645018,31.05549199,57.64959864,56.85999205,58.87124278,34.09239677,43.95156486,65.69735285,73.55318678,44.62537747,58.03989672,53.39904095,71.8501034,58.52596001,46.78923027,62.97735341,37.07026567,68.11683304,36.73661777,59.97939532,59.16173267,74.86104569,61.8270757,44.78100968,57.7282684,43.41377742,61.49820505,54.60096837,53.42444672
0.027,65.12448726,74.03705375,54.48213979,64.97785092,65.77839667,37.18600317,46.812974,53.36440005,73.27071416,68.65289062,64.93656961,48.88617531,51.52361129,74.97584513,67.73271807,63.40245786,82.73711692,68.38977384,61.54086968,60.34424209,32.76092042,68.28026234,51.80412899,80.33819661,36.19525609,54.43748003,56.49845446,80.08894513,42.63518802,47.25829694,63.54039776,56.24523443,63.31884329,45.18479134,48.6514017,16.77361108,54.65022962,32.52422546,62.63338605,77.74012314,62.9886238,75.40771517,57.16547385,57.90978032,22.71832733,64.47850976,44.95690323,55.12783064
0.028,63.84082052,69.79332679,67.22742165,56.8631457,72.37153845,52.85939534,57.52235646,45.96837243,61.24154793,63.53978717,72.41259669,47.3968628,54.64755053,62.79179779,71.77423584,46.0751285,76.19905215,67.27268495,59.3549486,70.01895857,34.73501352,78.2010737,53.20604471,58.08799482,35.54588621,40.59229257,63.3160267,62.33951061,48.37856925,44.68754257,53.60895664,56.42983152,67.19418559,44.33309114,73.47453303,25.9319463,64.68737992,44.61624412,70.7192383,59.65836569,48.54589574,58.44738593,59.05896174,60.10930215,43.44018336,54.79242099,58.67509446,48.94915609
0.029,67.05404819,70.88582105,73.94761178,49.10147916,66.69564325,55.53022956,56.57062813,47.57633871,67.6089185,60.27717916,59.17473807,45.94148915,49.22257699,54.54348931,67.59364419,59.65678515,57.6179348,56.15706991,58.08058371,68.99077948,35.34812531,66.30797121,54.7646598,64.43110746,42.68818402,42.79022657,78.43917299,80.10006957,45.18089914,61.77810488,63.93097343,59.19975476,66.44836801,59.54168445,62.77613412,28.47509135,45.04702057,41.74023223,73.14397069,71.4126582,44.12467015,70.48366201,68.37924209,55.54386866,37.59186093,57.09359532,45.96382826,46.45814978
0.03,72.04169931,66.09148198,72.86902768,58.16314557,58.90988126,60.46030884,72.46126343,71.4273594,63.48972212,65.48740309,62.81198678,50.17502887,52.12834783,54.64166256,70.72072206,54.7529673,73.19356023,58.88659577,57.56638048,52.25198042,38.40813895,67.77832483,51.25517172,76.05681051,40.22030012,52.81246545,63.51673291,67.52419121,32.50307983,44.8500053,57.16957668,63.98221952,48.27743248,49.44955008,71.87835651,20.34744984,55.44109087,42.72793626,60.64863608,74.88834093,59.66520454,67.90988243,54.52539286,77.28578236,36.79418006,65.68419755,60.42565377,51.82190561
0.031,77.68795266,77.96008473,67.42135109,53.07636553,55.63442366,48.74910732,75.2056016,66.9505183,63.00531967,69.33521127,73.9473873,46.5974988,35.4552486,49.08516521,66.65809741,54.97877798,54.13645714,72.41624928,65.4220314,80.29070302,36.78429795,65.89042828,61.758644,67.13571951,61.10445741,41.43575413,80.94017628,63.95054183,44.62477013,59.83211554,59.0085227,67.90996145,63.20088818,49.71188307,63.16423336,25.35402485,68.77230985,39.70862252,62.86112575,57.84289512,53.83633786,80.77780018,51.74819844,65.65410346,29.95773016,39.98114689,60.78868152,61.02715012
0.032,70.8628224,73.51971906,66.61120518,58.80675311,75.71332453,54.00964629,84.0362202,59.44131918,71.09114629,63.3583261,68.25460006,45.45516317,60.60563482,55.52016386,86.42699525,60.89295063,61.87710643,74.09084813,57.44955234,68.15365382,32.88693587,71.38391599,58.39782132,69.22949926,35.32533987,44.45468581,66.09219135,64.46555537,36.36975299,62.3889297,51.42626472,73.89453987,65.52127405,47.14721545,60.84637549,26.39093844,65.85733369,52.9781244,69.30645858,64.93767842,64.23559172,67.47302664,42.36749043,56.66945612,29.16948753,49.13865854,64.07685546,66.26869672
0.033,64.29614535,72.77597067,61.15867042,51.05614273,63.80927433,67.13334941,67.85178388,51.47285439,67.02729253,71.66059877,56.77119818,49.75275677,38.31987366,65.18735587,74.5036284,47.86973724,69.86927558,76.80576499,42.52769783,62.35862788,45.03452787,73.08515568,40.81994529,71.65424292,39.50283889,38.62776604,66.64527264,68.91116471,40.3296843,78.6530257,59.92282113,77.63302143,48.65752383,42.34764465,55.87721279,29.87423158,62.17986562,50.58600489,52.09341536,58.03239136,57.88934034,72.18208537,46.90506353,51.80132937,29.55023765,63.13313691,34.6276308,48.0284066
0.034,61.58569191,92.46239396,58.7277671,63.25754612,67.5861071,65.20314559,65.84718932,50.69093882,64.01075761,55.05642572,66.82880581,56.94776328,56.67463522,70.68409206,67.70739886,51.71469936,75.27575414,66.56826416,64.53617895,58.39898043,36.18167246,72.67336418,55.60115185,63.79032856,33.58271002,34.94372372,67.40130328,65.21647663,42.02354875,59.47855363,61.87650625,72.22330177,64.9458482,44.95820159,50.50917195,30.2143411,65.10062585,31.45025348,71.9008771,65.63058421,64.60466442,60.74036075,56.47989513,61.62648691,34.11638202,59.53212773,42.54389799,62.133788
0.035,57.14246457,67.21626436,75.08630626,48.23407426,74.9285959,54.33880909,63.08613577,67.49282628,70.27229469,67.41349375,63.6441559,53.56343616,48.67137543,57.50415652,65.25928554,53.74778134,61.1556969,55.75273334,54.31231303,54.14512649,29.69138426,79.69301222,65.8680889,67.39877907,30.32236532,30.95440053,53.31923729,83.30111687,48.8498781,56.05262591,60.24774132,73.15127392,70.58731816,34.50224831,63.83223237,33.35582527,75.19504318,55.08605824,52.68840117,55.15237401,55.73939393,75.33550768,45.68889265,51.94344753,36.99364744,64.71394547,42.77813002,55.1914702
0.036,70.9344528,61.0047156,63.08389099,52.82024702,75.93769369,48.5456446,54.21285137,55.03845228,71.80411701,53.53824792,69.00276327,60.55555205,44.12986241,46.56169459,81.40723044,48.02625653,73.79839008,70.70531005,72.78783815,56.00404686,44.4350157,75.83888742,51.53712712,54.92162993,40.6565976,42.96422993,62.11490525,66.59323012,48.50824242,65.92538022,36.35770098,63.16350151,57.97923907,27.59855552,55.95724153,31.61034819,73.24518756,42.4348286,63.45399868,71.61284469,56.76162316,64.78464064,51.63400023,51.93180537,38.90184603,72.25736248,49.79183933,54.31388936
0.037,67.22933227,57.59617372,62.74398179,63.82211227,70.61961965,61.19097116,53.69374746,57.5154052,63.52240928,66.93160409,63.05753875,59.38275605,43.65961586,55.64032978,57.36563239,57.10887073,64.1924168,59.58828921,57.78214348,74.64207054,45.69539337,68.02558034,53.09336101,62.76502973,44.06702574,36.35654565,68.78702496,80.5730295,49.39610657,61.41993418,54.60883613,79.09267005,66.39185612,54.06822879,60.90667282,41.69954528,71.02504138,37.32956748,56.22428063,52.09216839,71.62391239,67.90668292,61.86189612,53.207799,31.57648899,63.21850258,64.05939997,50.08992484
0.038,70.30630274,61.23612337,74.52365855,50.70225322,47.31366585,63.21708501,63.04258993,61.72030051,74.03498269,64.38340684,61.68597277,51.35152293,44.6446539,48.30125917,53.43292599,67.23707154,64.03386099,78.10750014,61.62209588,62.48146749,40.69543333,69.75689842,50.46767296,68.59548928,46.62992237,42.48540506,59.61670511,80.37386777,41.12902112,68.21467436,63.73872139,61.99649782,66.17770779,57.33107407,63.53300909,28.34785319,72.19354571,49.60997834,67.19142666,43.54682624,50.60744061,66.65829042,37.63019794,52.86092865,43.61762736,61.96500494,60.43883643,50.15395376
0.039,77.28857997,72.95839304,76.26715828,48.75812723,65.31413281,60.3033233,62.56517514,56.81667889,68.17020559,71.12754152,43.38302865,44.88994941,51.41469981,56.88614304,66.51219192,48.47819077,76.54414645,68.08413884,54.26351872,64.12956589,40.67111932,60.70319979,37.04613535,65.22922302,37.32412083,47.40871177,59.50190921,72.91451213,48.03932487,57.09134719,41.81125296,77.9221708,68.30157623,65.78616135,61.97703895,43.43334526,66.04483448,41.01890142,58.85793337,62.62886792,65.50601395,70.55077341,47.71415855,62.23121047,33.27861812,69.90048813,68.35997264,55.34007457
0.04,59.14706898,72.57584957,58.7412828,53.02109114,59.28473872,66.60837192,71.61472226,75.48861203,72.20349192,68.4176421,55.52556142,47.51986028,63.00931058,67.06985714,72.03831417,46.06258999,79.54083369,67.03196946,50.04658269,66.48043279,42.50977986,76.13230878,56.16604127,65.97857142,63.24618689,30.59743918,75.77046747,61.17362726,53.88951435,62.01694311,54.7836965,70.54166411,58.76211357,44.12930457,60.90958061,42.60782091,59.59818214,46.30982865,74.69738872,44.51451841,58.23352483,85.23901334,39.44243823,67.15775968,49.12850878,54.20516665,48.44558116,52.42895697
0.041,79.90921031,54.55551515,49.49632025,40.91530714,72.12390013,58.87104983,72.93740473,67.33576461,65.15089488,65.22745651,68.5972738,71.14238547,47.56930321,47.96631851,70.41641913,64.80655539,67.80273409,75.12129161,55.17749117,55.64094713,44.25861494,80.95241827,57.99097135,59.96829254,27.15797562,30.38844512,51.75054429,64.55862641,31.87427345,57.64842934,62.71559416,58.78978652,61.31464884,51.31695657,59.95151129,44.23565106,77.67614925,51.03731217,70.24400156,72.5218975,64.7081418,65.16000933,58.9005604,61.34332984,40.6112012,65.47497241,43.28328828,53.63744283
0.042,65.0459586,78.29115446,63.14391043,73.71176913,72.03411869,46.76203107,58.13752092,54.62769755,77.49271689,68.67661917,58.92760713,50.43856758,44.8048732,37.75587475,63.54720112,60.34592941,58.92608471,72.99001924,64.162683,61.95247727,54.52748326,53.50018283,51.16875509,62.391924,47.02178208,24.36716967,57.11917807,66.78556241,50.47460367,53.39702222,64.90122519,57.50898791,54.16122438,46.70496773,56.0534197,31.34492563,75.11772349,52.03122528,67.88544159,56.97409321,65.58402612,65.74936822,46.71470792,58.46341551,45.23580258,57.19134451,45.82937582,45.22725264
0.043,65.28808833,68.1911585,65.2808244,54.08024838,76.4875695,58.75139027,69.29263078,62.66777192,64.56830909,71.74529207,61.48514921,61.80569707,59.87921528,43.87641471,68.1361786,64.47840515,72.18862689,47.11111674,44.70734721,58.79601953,50.86738022,71.93431812,52.57546346,69.9265506,50.88866206,42.41925669,53.50152888,66.52280058,46.6381823,67.81992795,57.08082439,65.15528367,63.37678196,57.10527231,62.10988141,38.87057482,84.19151543,41.36380089,65.74457959,60.85743825,53.8232312,77.10623318,47.47570355,68.12465487,43.03813697,64.36715571,61.87869147,50.93815917
0.044,59.3367611,71.21086131,66.22274776,59.69979347,61.83666498,58.69145978,62.95032042,61.08913096,75.77038293,60.50757168,64.33909971,64.54905693,59.32788473,70.91753564,42.07518378,56.47487527,65.61572154,66.48730214,51.60441702,59.80623049,50.12675261,83.74468542,53.97385363,62.15013793,45.9749966,26.00757169,42.84322455,72.37732982,52.03153581,67.67112093,44.87589613,71.44453614,67.23187482,52.2711743,71.28539276,46.40920704,69.38524196,55.90077858,61.42309277,59.77966324,50.71587605,80.28169075,54.75804335,63.30342737,38.75692524,72.41487449,46.19712514,51.75319546
0.045,71.18614341,66.75945395,52.43427013,59.01912228,71.16379512,53.88075305,67.19585938,48.35363761,62.74762848,72.46876722,74.04435352,50.97260758,37.66003661,66.39136219,73.68540248,43.39506046,78.00950815,63.57027789,58.80888806,71.58532693,39.85838821,70.44240364,42.40258369,62.45677695,43.95793304,39.5963994,60.12166896,64.05006901,39.11839194,51.60763635,65.52805418,76.34924561,63.26842175,35.20570786,55.59872575,34.23158276,68.83183394,50.81847561,47.95130309,58.11194916,54.25507365,74.27592792,54.3994469,56.04173384,32.21678145,57.14403387,55.75042902,56.28762064
0.046,65.67806211,70.43003347,65.23973559,58.89348947,52.30373988,42.27359999,60.81523112,57.63114264,70.27838388,49.87640232,52.06654648,52.27242509,56.14873321,54.37210632,71.01792269,56.05385226,65.37361225,64.56022841,56.52302768,73.5942922,44.30244696,65.63018864,51.84601195,68.38637951,36.02079837,49.9382783,64.5081604,59.15272551,50.40350158,43.57840064,71.29198684,49.83853736,71.75611854,71.06647323,63.60467964,41.9140623,69.61686577,45.02193149,70.5492489,60.44570147,48.40782284,61.69979031,36.74708527,52.92549511,39.4853267,59.23098074,62.07349468,54.84334285
